attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,212754,0.008,36771,0.054,84352,0.031,22131,0.073,32068,0.059,37431,0.054
sexMale,103027,0.027,13545,0.095,40189,0.052,8085,0.129,18907,0.080,22301,0.074
sexFemale,109727,0.024,23226,0.069,44164,0.047,14046,0.091,13161,0.093,15130,0.087
age25_44,69103,0.038,8384,0.127,23706,0.072,8458,0.126,11172,0.108,17384,0.086
age45_64,84212,0.031,12877,0.095,34760,0.055,7594,0.125,14566,0.089,14414,0.090
age65+,59439,0.039,15511,0.085,25887,0.064,6079,0.139,6330,0.136,5633,0.145
citizenSwiss,166284,0.015,22856,0.070,73524,0.034,16432,0.085,27607,0.064,25865,0.066
citizenUE28_AELE,29958,0.062,6646,0.137,7823,0.126,3346,0.198,3476,0.190,8667,0.123
citizenOtherEuropeanCountries,9714,0.114,4731,0.163,2425,0.233,1226,0.329,579,0.470,753,0.423
citizenOtherWorldwideCountries,6798,0.142,2539,0.237,581,0.504,1127,0.347,405,0.618,2146,0.252
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,135560,0.020,16699,0.083,62555,0.038,12877,0.096,23405,0.070,20024,0.077
migratoryBackgroundSwissWith,29748,0.060,5956,0.142,10530,0.106,3449,0.190,4105,0.174,5707,0.146
migratoryBackgroundFirstGeneration,41757,0.052,13115,0.098,8626,0.121,4967,0.162,3768,0.185,11281,0.107
migratoryBackgroundSecondGenerationAndMore,4526,0.167,657,0.444,2159,0.243,732,0.423,693,0.422,285,0.686
migratoryBackgroundUnknown,1162,0.332,344,0.612,483,0.518,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,129916,0.022,14373,0.092,49740,0.045,12772,0.099,23841,0.070,29189,0.063
labourMarketUnemployedPersons,4891,0.166,1344,0.325,1695,0.279,655,0.475,546,0.505,651,0.444
labourMarketPersonsWithoutProfessionalActivity,77947,0.032,21054,0.073,32917,0.056,8705,0.117,7680,0.123,7591,0.126
socioprofessionalCategoriesExecutives,5441,0.151,341,0.648,1190,0.321,298,0.644,1395,0.298,2216,0.238
socioprofessionalCategoriesLiberalAndSimilar,3141,0.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3141,0.199
socioprofessionalCategoriesOtherSelfEmployed,10999,0.105,1185,0.333,5589,0.148,1179,0.333,2260,0.236,786,0.404
socioprofessionalCategoriesIntellectualAndManagerial,19392,0.079,NaN,NaN,864,0.379,298,0.645,907,0.372,17323,0.084
socioprofessionalCategoriesIntermediate,36659,0.055,1435,0.299,9069,0.117,2905,0.209,18378,0.081,4872,0.165
socioprofessionalCategoriesSkilledNonManuals,29651,0.061,348,0.612,23159,0.070,6144,0.144,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,9008,0.121,280,0.687,7704,0.131,1024,0.367,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8570,0.121,8570,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,338,0.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6718,0.136,2105,0.243,2056,0.245,848,0.398,902,0.372,807,0.416
socioprofessionalCategoriesUnemployedOrNotWorking,82838,0.031,22398,0.071,34612,0.055,9360,0.113,8227,0.120,8242,0.121
