attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,213651,0.009,33830,0.058,86839,0.030,22516,0.072,31236,0.059,39231,0.052
sexMale,103464,0.027,12520,0.104,42553,0.050,8441,0.125,18400,0.080,21549,0.074
sexFemale,110187,0.025,21310,0.074,44286,0.048,14074,0.091,12835,0.096,17682,0.081
age25_44,69030,0.039,7230,0.144,24764,0.071,8122,0.130,10859,0.109,18056,0.083
age45_64,84306,0.031,10978,0.109,36054,0.054,7585,0.127,14474,0.089,15214,0.086
age65+,60315,0.038,15622,0.085,26020,0.063,6809,0.129,5902,0.139,5961,0.139
citizenSwiss,166341,0.015,20804,0.073,75696,0.033,16599,0.083,26669,0.064,26573,0.064
citizenUE28_AELE,30511,0.062,6152,0.146,7914,0.128,3971,0.185,3436,0.197,9038,0.119
citizenOtherEuropeanCountries,9805,0.128,4472,0.191,2413,0.259,1381,0.343,585,0.541,955,0.414
citizenOtherWorldwideCountries,6994,0.145,2402,0.260,817,0.444,565,0.506,546,0.525,2664,0.226
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,132010,0.020,14753,0.088,62873,0.038,12522,0.097,22440,0.070,19422,0.076
migratoryBackgroundSwissWith,32809,0.057,5574,0.147,12012,0.099,4046,0.172,4188,0.170,6990,0.131
migratoryBackgroundFirstGeneration,41387,0.054,12067,0.109,8516,0.128,5093,0.167,3478,0.202,12233,0.103
migratoryBackgroundSecondGenerationAndMore,5776,0.151,849,0.405,2627,0.225,823,0.407,1052,0.356,425,0.537
migratoryBackgroundUnknown,1669,0.282,588,0.495,811,0.395,NaN,NaN,NaN,NaN,162,0.866
labourMarketEmployedPersons,127965,0.022,10858,0.111,51804,0.044,12807,0.099,22952,0.070,29544,0.061
labourMarketUnemployedPersons,5215,0.165,1088,0.386,1733,0.280,635,0.490,808,0.415,951,0.380
labourMarketPersonsWithoutProfessionalActivity,80470,0.032,21884,0.073,33302,0.056,9074,0.114,7475,0.126,8736,0.119
socioprofessionalCategoriesExecutives,5982,0.142,318,0.699,1516,0.285,370,0.585,1399,0.294,2379,0.224
socioprofessionalCategoriesLiberalAndSimilar,2752,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2752,0.208
socioprofessionalCategoriesOtherSelfEmployed,11362,0.104,899,0.382,5933,0.145,1307,0.319,2548,0.221,675,0.435
socioprofessionalCategoriesIntellectualAndManagerial,21187,0.073,NaN,NaN,736,0.414,448,0.539,1649,0.270,18321,0.080
socioprofessionalCategoriesIntermediate,36576,0.055,1775,0.278,10222,0.110,3089,0.200,16971,0.083,4519,0.170
socioprofessionalCategoriesSkilledNonManuals,30819,0.060,NaN,NaN,24718,0.068,5973,0.145,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8246,0.127,174,0.865,7029,0.137,1043,0.386,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,6235,0.148,6235,0.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4649,0.170,1298,0.331,1535,0.288,532,0.528,385,0.559,899,0.398
socioprofessionalCategoriesUnemployedOrNotWorking,85686,0.031,22973,0.072,35035,0.054,9709,0.111,8283,0.120,9686,0.113
