attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,216377,0.008,34349,0.057,74424,0.034,19469,0.077,45553,0.046,42581,0.049
sexMale,104828,0.027,13191,0.098,35481,0.056,7813,0.129,25696,0.066,22647,0.071
sexFemale,111549,0.024,21158,0.073,38943,0.050,11657,0.099,19857,0.073,19934,0.074
age25_44,69299,0.037,7234,0.137,24564,0.070,6901,0.138,12472,0.100,18128,0.081
age45_64,84788,0.031,13051,0.097,28003,0.062,7075,0.130,19508,0.075,17150,0.080
age65+,62290,0.037,14064,0.090,21857,0.069,5493,0.143,13573,0.089,7303,0.125
citizenSwiss,166650,0.015,20431,0.073,63446,0.038,14075,0.090,39976,0.050,28723,0.061
citizenUE28_AELE,30562,0.062,6221,0.147,7879,0.128,3319,0.201,4233,0.174,8910,0.117
citizenOtherEuropeanCountries,11630,0.108,5623,0.159,2040,0.265,1183,0.349,780,0.412,2006,0.255
citizenOtherWorldwideCountries,7535,0.131,2074,0.256,1060,0.367,893,0.387,565,0.503,2943,0.205
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,131467,0.020,13694,0.090,53571,0.042,9613,0.110,33105,0.056,21484,0.071
migratoryBackgroundSwissWith,33987,0.055,6473,0.135,9344,0.112,4398,0.162,6595,0.133,7176,0.126
migratoryBackgroundFirstGeneration,44119,0.050,13417,0.100,7836,0.130,5036,0.164,4385,0.172,13444,0.094
migratoryBackgroundSecondGenerationAndMore,5572,0.154,465,0.539,3143,0.208,359,0.617,1192,0.332,413,0.561
migratoryBackgroundUnknown,1233,0.311,300,0.645,531,0.474,NaN,NaN,276,0.644,NaN,NaN
labourMarketEmployedPersons,125724,0.022,11822,0.103,43639,0.049,10139,0.110,29017,0.061,31106,0.058
labourMarketUnemployedPersons,6376,0.144,1259,0.333,2330,0.240,803,0.425,532,0.484,1452,0.298
labourMarketPersonsWithoutProfessionalActivity,84278,0.030,21269,0.073,28455,0.060,8527,0.117,16005,0.083,10022,0.109
socioprofessionalCategoriesExecutives,3399,0.187,183,0.874,541,0.470,228,0.731,741,0.403,1706,0.262
socioprofessionalCategoriesLiberalAndSimilar,3180,0.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3180,0.192
socioprofessionalCategoriesOtherSelfEmployed,12465,0.098,1236,0.328,5449,0.152,1209,0.323,4056,0.172,516,0.484
socioprofessionalCategoriesIntellectualAndManagerial,23772,0.068,NaN,NaN,1272,0.305,298,0.645,2688,0.211,19440,0.076
socioprofessionalCategoriesIntermediate,39498,0.051,1524,0.292,7222,0.131,3556,0.186,21365,0.072,5831,0.145
socioprofessionalCategoriesSkilledNonManuals,25389,0.066,634,0.459,21154,0.073,3601,0.186,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8716,0.123,610,0.456,7141,0.136,966,0.373,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,6924,0.136,6924,0.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,303,0.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2077,0.245,555,0.484,751,0.403,172,0.869,167,0.867,432,0.540
socioprofessionalCategoriesUnemployedOrNotWorking,90653,0.029,22528,0.071,30785,0.058,9330,0.113,16537,0.082,11474,0.102
