attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11413,4.2,2382,21.9,5140,12.0,633,45.2,1623,25.5,1636,26.0
sexMale,5893,11.7,1078,35.7,2358,21.7,294,68.8,1118,32.0,1045,34.5
sexFemale,5520,10.9,1303,29.8,2782,17.6,339,61.0,505,46.2,591,42.4
age25_44,3936,14.6,347,60.8,1944,22.5,166,87.4,512,47.6,967,34.4
age45_64,4501,12.4,765,36.7,2237,20.0,182,78.5,905,34.0,412,50.8
age65+,2976,20.7,1270,33.4,959,39.3,284,72.6,206,86.0,257,78.4
citizenSwiss,10063,5.8,2035,24.4,4585,13.2,541,49.7,1557,26.1,1346,29.0
citizenUE28_AELE,940,34.3,252,68.1,409,53.4,NaN,NaN,NaN,NaN,186,79.4
citizenOtherEuropeanCountries,168,79.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,242,74.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,9577,6.3,1954,24.9,4407,13.6,427,55.8,1529,26.4,1260,30.3
migratoryBackgroundSwissWith,455,51.5,NaN,NaN,147,85.9,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1228,29.9,347,57.9,499,48.2,NaN,NaN,NaN,NaN,290,65.4
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7298,8.1,863,35.5,3546,15.2,314,60.7,1371,27.6,1203,29.7
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3993,16.4,1518,29.7,1507,28.8,318,68.3,252,73.6,398,61.0
socioprofessionalCategoriesExecutives,403,52.8,NaN,NaN,NaN,NaN,NaN,NaN,158,86.0,184,78.5
socioprofessionalCategoriesLiberalAndSimilar,229,74.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229,74.2
socioprofessionalCategoriesOtherSelfEmployed,888,34.7,NaN,NaN,513,46.1,NaN,NaN,283,63.9,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,640,41.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,581,43.6
socioprofessionalCategoriesIntermediate,1699,24.1,149,86.0,422,50.9,NaN,NaN,859,35.4,182,78.4
socioprofessionalCategoriesSkilledNonManuals,1716,23.6,NaN,NaN,1620,24.3,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,754,39.4,NaN,NaN,658,42.4,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,499,47.7,499,47.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,469,49.4,155,86.5,243,68.0,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,4115,16.0,1518,29.7,1594,27.7,318,68.3,252,73.6,433,58.1
