attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11095,4.5,2732,19.6,4729,13.3,766,41.6,1551,26.1,1317,29.2
sexMale,5754,10.4,1156,30.4,2048,21.6,446,53.4,1169,29.5,935,34.1
sexFemale,5341,13.0,1576,28.2,2681,20.6,320,68.0,382,60.6,382,60.6
age25_44,3933,15.3,424,55.4,1690,25.7,411,58.1,787,38.5,620,44.8
age45_64,4379,14.1,838,38.6,2097,23.0,326,64.5,599,42.7,519,47.8
age65+,2783,19.0,1470,28.0,942,35.5,NaN,NaN,165,86.2,177,78.4
citizenSwiss,9752,5.8,2412,20.9,4325,14.1,466,51.0,1467,26.7,1083,31.9
citizenUE28_AELE,937,39.4,NaN,NaN,243,78.7,256,78.7,NaN,NaN,234,78.7
citizenOtherEuropeanCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,253,78.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,8846,6.7,2202,22.1,4065,14.7,363,57.7,1354,27.6,863,36.1
migratoryBackgroundSwissWith,867,37.7,210,78.6,221,78.6,NaN,NaN,NaN,NaN,220,72.8
migratoryBackgroundFirstGeneration,1259,33.5,321,67.9,363,64.0,258,78.7,NaN,NaN,234,78.7
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7340,8.9,901,37.0,3340,17.1,692,43.8,1346,28.1,1062,33.1
labourMarketUnemployedPersons,164,86.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3591,16.3,1795,25.2,1296,30.1,NaN,NaN,205,78.7,220,72.8
socioprofessionalCategoriesExecutives,622,42.6,NaN,NaN,300,64.5,NaN,NaN,226,67.7,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,203,79.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203,79.4
socioprofessionalCategoriesOtherSelfEmployed,988,33.6,NaN,NaN,481,49.4,170,86.3,276,64.0,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,754,39.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,634,43.6
socioprofessionalCategoriesIntermediate,1458,27.7,NaN,NaN,363,58.0,NaN,NaN,691,41.5,158,86.6
socioprofessionalCategoriesSkilledNonManuals,1751,26.3,NaN,NaN,1443,29.1,308,68.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,714,40.5,NaN,NaN,581,44.8,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,496,51.3,496,51.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,324,63.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3755,15.8,1832,24.9,1389,28.8,NaN,NaN,205,78.7,255,68.0
