attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11269,4.8,3100,19.8,4877,13.0,1015,34.9,1336,29.2,941,36.2
sexMale,5910,11.6,1440,31.0,2669,19.9,334,64.0,858,37.8,610,46.2
sexFemale,5359,12.4,1661,28.6,2208,22.1,681,42.7,478,49.2,331,60.8
age25_44,3958,15.0,592,49.9,1765,24.5,430,53.2,707,40.4,464,50.9
age45_64,4467,13.7,859,37.7,2509,20.3,290,63.9,505,49.1,304,64.1
age65+,2844,21.7,1650,29.8,603,50.9,295,72.4,NaN,NaN,NaN,NaN
citizenSwiss,9592,6.2,2378,22.8,4331,13.8,896,37.0,1169,30.8,817,38.5
citizenUE28_AELE,1012,38.4,351,68.0,380,64.0,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherEuropeanCountries,346,73.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,319,73.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,9284,6.5,2270,23.4,4234,14.1,793,39.5,1169,30.8,817,38.5
migratoryBackgroundSwissWith,275,68.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1592,31.0,723,47.6,460,61.1,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7405,8.6,1178,33.3,3698,15.5,684,42.5,1107,31.9,737,40.2
labourMarketUnemployedPersons,219,79.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3645,18.0,1922,26.9,1064,36.0,302,68.4,195,86.4,NaN,NaN
socioprofessionalCategoriesExecutives,350,57.7,NaN,NaN,152,86.0,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,919,36.1,NaN,NaN,500,49.2,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,663,42.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,596,44.7
socioprofessionalCategoriesIntermediate,1666,25.7,NaN,NaN,618,44.7,NaN,NaN,848,36.9,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,1610,26.1,NaN,NaN,1243,30.1,336,60.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1050,32.8,NaN,NaN,952,34.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,679,45.3,679,45.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,353,61.7,NaN,NaN,155,86.1,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3864,17.2,1922,26.9,1179,34.0,331,64.5,229,78.9,204,86.6
