attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146377.0,0.01,27275.0,0.065,39006.0,0.05,15840.0,0.087,17083.0,0.082,47173.0,0.045
sexMale,0.4785,0.034,0.4044,0.11,0.5086,0.075,0.4112,0.144,0.4887,0.121,0.5154,0.07
sexFemale,0.5215,0.03,0.5956,0.086,0.4914,0.076,0.5888,0.114,0.5113,0.118,0.4846,0.07
age25_44,0.4083,0.039,0.2975,0.132,0.2809,0.109,0.4151,0.143,0.355,0.147,0.5947,0.064
age45_64,0.3463,0.042,0.3612,0.113,0.3451,0.093,0.3534,0.151,0.4444,0.126,0.3008,0.091
age65+,0.2454,0.051,0.3414,0.116,0.374,0.086,0.2316,0.183,0.2006,0.185,0.1045,0.154
citizenSwiss,0.64,0.023,0.484,0.093,0.8121,0.055,0.6803,0.105,0.7782,0.092,0.5244,0.066
citizenUE28_AELE,0.2351,0.057,0.2324,0.147,0.1329,0.162,0.1888,0.215,0.179,0.211,0.3572,0.086
citizenOtherEuropeanCountries,0.0692,0.123,0.1843,0.174,0.0463,0.299,0.0764,0.366,0.0317,0.56,0.0328,0.325
citizenOtherWorldwideCountries,0.0553,0.134,0.0994,0.238,0.0086,0.691,0.0545,0.412,0.0111,0.864,0.0846,0.19
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4767,0.031,0.2831,0.124,0.6394,0.064,0.4782,0.127,0.6264,0.104,0.3994,0.077
migratoryBackgroundSwissWith,0.1562,0.068,0.191,0.151,0.1615,0.138,0.1994,0.197,0.148,0.22,0.1201,0.145
migratoryBackgroundFirstGeneration,0.341,0.046,0.503,0.1,0.1549,0.154,0.2931,0.176,0.1992,0.204,0.4687,0.075
migratoryBackgroundSecondGenerationAndMore,0.019,0.226,0.013,0.647,0.0329,0.333,0.0266,0.586,0.0226,0.583,0.0069,0.692
migratoryBackgroundUnknown,0.0072,0.342,0.0099,0.683,0.0112,0.517,NaN,NaN,NaN,NaN,0.0049,0.73
labourMarketEmployedPersons,0.6169,0.026,0.3885,0.111,0.5092,0.076,0.5816,0.117,0.7331,0.098,0.808,0.052
labourMarketUnemployedPersons,0.0371,0.159,0.0588,0.303,0.0276,0.353,0.0419,0.457,0.03,0.52,0.0334,0.296
labourMarketPersonsWithoutProfessionalActivity,0.3459,0.042,0.5527,0.09,0.4632,0.077,0.3765,0.145,0.237,0.171,0.1586,0.128
socioprofessionalCategoriesExecutives,0.0221,0.2,0.0166,0.569,0.0044,0.867,0.0168,0.737,0.0362,0.456,0.0368,0.27
socioprofessionalCategoriesLiberalAndSimilar,0.0174,0.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0538,0.224
socioprofessionalCategoriesOtherSelfEmployed,0.0416,0.142,0.027,0.422,0.0537,0.243,0.0491,0.412,0.0972,0.272,0.0175,0.404
socioprofessionalCategoriesIntellectualAndManagerial,0.1757,0.067,NaN,NaN,0.0087,0.614,0.0245,0.584,0.0217,0.584,0.5196,0.069
socioprofessionalCategoriesIntermediate,0.1572,0.07,0.0371,0.366,0.0914,0.189,0.1559,0.228,0.5442,0.115,0.1414,0.14
socioprofessionalCategoriesSkilledNonManuals,0.092,0.095,NaN,NaN,0.2434,0.114,0.2459,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0273,0.187,0.0155,0.589,0.0749,0.218,0.041,0.471,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0439,0.145,0.2355,0.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0031,0.585,0.0111,0.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0366,0.156,0.0388,0.353,0.0308,0.327,0.0433,0.447,0.0338,0.469,0.0389,0.274
socioprofessionalCategoriesUnemployedOrNotWorking,0.3831,0.039,0.6115,0.086,0.4908,0.075,0.4184,0.138,0.2669,0.163,0.192,0.117
