attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146798.0,0.009,25295.0,0.067,31756.0,0.057,14970.0,0.09,20617.0,0.072,54161.0,0.04
sexMale,0.48,0.033,0.4249,0.11,0.4911,0.087,0.4239,0.144,0.4839,0.108,0.5132,0.062
sexFemale,0.52,0.03,0.5751,0.092,0.5089,0.084,0.5761,0.12,0.5161,0.105,0.4868,0.064
age25_44,0.4127,0.038,0.2595,0.152,0.3334,0.111,0.3958,0.154,0.2771,0.149,0.5869,0.059
age45_64,0.3433,0.041,0.3746,0.115,0.3243,0.106,0.362,0.151,0.41,0.118,0.3092,0.08
age65+,0.244,0.051,0.3659,0.111,0.3423,0.102,0.2422,0.182,0.3129,0.133,0.1039,0.141
citizenSwiss,0.6298,0.024,0.4522,0.103,0.7818,0.065,0.6486,0.111,0.795,0.082,0.5557,0.057
citizenUE28_AELE,0.2314,0.055,0.2551,0.139,0.1408,0.17,0.2167,0.202,0.154,0.201,0.307,0.084
citizenOtherEuropeanCountries,0.0799,0.108,0.2105,0.164,0.0487,0.304,0.078,0.358,0.0317,0.462,0.0561,0.215
citizenOtherWorldwideCountries,0.0589,0.131,0.0822,0.273,0.0288,0.427,0.0567,0.439,0.0194,0.594,0.0813,0.184
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4425,0.034,0.2336,0.146,0.5628,0.079,0.4218,0.139,0.6227,0.093,0.4067,0.069
migratoryBackgroundSwissWith,0.1834,0.062,0.2132,0.152,0.2146,0.133,0.2244,0.194,0.1628,0.189,0.1478,0.12
migratoryBackgroundFirstGeneration,0.3511,0.043,0.528,0.098,0.1819,0.152,0.3356,0.166,0.19,0.182,0.4331,0.07
migratoryBackgroundSecondGenerationAndMore,0.0183,0.232,0.0197,0.541,0.035,0.362,0.0128,0.873,0.0151,0.646,0.0105,0.522
migratoryBackgroundUnknown,0.0047,0.434,NaN,NaN,0.0056,0.865,NaN,NaN,0.0095,0.791,NaN,NaN
labourMarketEmployedPersons,0.5997,0.026,0.3707,0.118,0.5019,0.086,0.5323,0.126,0.5833,0.098,0.7888,0.047
labourMarketUnemployedPersons,0.0402,0.155,0.0602,0.33,0.0396,0.335,0.0587,0.404,0.0271,0.487,0.031,0.287
labourMarketPersonsWithoutProfessionalActivity,0.3601,0.04,0.569,0.091,0.4585,0.088,0.409,0.145,0.3897,0.121,0.1802,0.111
socioprofessionalCategoriesExecutives,0.0168,0.221,NaN,NaN,NaN,NaN,0.0144,0.798,0.0169,0.582,0.0302,0.269
socioprofessionalCategoriesLiberalAndSimilar,0.0303,0.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0822,0.165
socioprofessionalCategoriesOtherSelfEmployed,0.045,0.138,0.0436,0.355,0.0576,0.266,0.0689,0.354,0.0953,0.251,0.0126,0.445
socioprofessionalCategoriesIntellectualAndManagerial,0.2,0.059,NaN,NaN,0.0115,0.584,0.024,0.585,0.0453,0.365,0.5116,0.061
socioprofessionalCategoriesIntermediate,0.1558,0.07,0.0491,0.332,0.0925,0.207,0.1717,0.225,0.4124,0.118,0.1405,0.129
socioprofessionalCategoriesSkilledNonManuals,0.0763,0.104,0.0129,0.647,0.2484,0.125,0.1993,0.209,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.023,0.202,0.0161,0.558,0.0731,0.245,0.0433,0.472,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0399,0.152,0.2315,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0016,0.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0109,0.294,0.0123,0.688,0.0089,0.688,0.0108,0.866,0.012,0.734,0.0111,0.493
socioprofessionalCategoriesUnemployedOrNotWorking,0.4003,0.038,0.6293,0.087,0.4981,0.085,0.4677,0.136,0.4167,0.117,0.2112,0.103
