attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146613.0,0.01,28336.0,0.068,39580.0,0.052,14828.0,0.095,15945.0,0.087,47924.0,0.045
sexMale,0.4788,0.035,0.4257,0.113,0.4766,0.081,0.4581,0.147,0.5296,0.123,0.5014,0.071
sexFemale,0.5212,0.031,0.5743,0.091,0.5234,0.077,0.5418,0.129,0.4704,0.13,0.4986,0.069
age25_44,0.4105,0.039,0.3169,0.133,0.3017,0.107,0.4124,0.156,0.3082,0.164,0.589,0.064
age45_64,0.3452,0.044,0.3568,0.121,0.3526,0.096,0.3055,0.176,0.4213,0.139,0.319,0.09
age65+,0.2444,0.053,0.3263,0.118,0.3456,0.093,0.282,0.178,0.2705,0.17,0.092,0.164
citizenSwiss,0.6355,0.024,0.4548,0.101,0.8009,0.058,0.713,0.111,0.794,0.097,0.529,0.065
citizenUE28_AELE,0.2378,0.059,0.2374,0.152,0.1279,0.171,0.1936,0.233,0.1568,0.237,0.3693,0.086
citizenOtherEuropeanCountries,0.0695,0.122,0.2085,0.163,0.0495,0.285,0.0563,0.45,0.0307,0.564,0.0207,0.377
citizenOtherWorldwideCountries,0.0572,0.139,0.0993,0.252,0.0216,0.448,0.037,0.569,0.0186,0.752,0.0809,0.199
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4579,0.034,0.2494,0.139,0.6233,0.068,0.4937,0.135,0.6226,0.111,0.3786,0.079
migratoryBackgroundSwissWith,0.1708,0.067,0.1938,0.157,0.169,0.14,0.2139,0.206,0.1671,0.218,0.1465,0.133
migratoryBackgroundFirstGeneration,0.3461,0.046,0.5189,0.101,0.1715,0.148,0.2704,0.198,0.1928,0.216,0.4627,0.076
migratoryBackgroundSecondGenerationAndMore,0.0177,0.254,0.025,0.506,0.0276,0.392,NaN,NaN,0.0132,0.876,0.0083,0.62
migratoryBackgroundUnknown,0.0075,0.361,0.0129,0.613,0.0086,0.652,NaN,NaN,NaN,NaN,0.0039,0.865
labourMarketEmployedPersons,0.5899,0.028,0.3626,0.122,0.4907,0.08,0.5487,0.13,0.65,0.11,0.7991,0.052
labourMarketUnemployedPersons,0.0424,0.158,0.0598,0.321,0.0454,0.293,0.043,0.505,0.0366,0.503,0.0315,0.316
labourMarketPersonsWithoutProfessionalActivity,0.3676,0.042,0.5776,0.09,0.4639,0.081,0.4083,0.152,0.3134,0.16,0.1694,0.127
socioprofessionalCategoriesExecutives,0.0243,0.194,0.0151,0.621,0.0166,0.458,0.0187,0.74,0.0308,0.501,0.0358,0.274
socioprofessionalCategoriesLiberalAndSimilar,0.0178,0.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0546,0.225
socioprofessionalCategoriesOtherSelfEmployed,0.0383,0.157,0.0211,0.528,0.0572,0.249,0.0598,0.397,0.0855,0.314,0.0105,0.541
socioprofessionalCategoriesIntellectualAndManagerial,0.18,0.065,0.0074,0.871,0.0078,0.688,0.0119,0.872,0.0283,0.537,0.5269,0.067
socioprofessionalCategoriesIntermediate,0.1471,0.075,0.044,0.364,0.09,0.196,0.1521,0.244,0.497,0.127,0.1371,0.145
socioprofessionalCategoriesSkilledNonManuals,0.0897,0.099,NaN,NaN,0.2377,0.118,0.2418,0.201,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0214,0.216,NaN,NaN,0.0575,0.251,0.0498,0.462,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0439,0.155,0.2269,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0254,0.199,0.0353,0.401,0.0208,0.404,0.0145,0.791,NaN,NaN,0.0324,0.316
socioprofessionalCategoriesUnemployedOrNotWorking,0.4101,0.039,0.6374,0.086,0.5093,0.078,0.4512,0.145,0.35,0.152,0.2009,0.117
