attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,52978,0.018,12719,0.091,23469,0.057,4126,0.169,4731,0.153,7933,0.117
sexMale,25869,0.053,4437,0.168,13003,0.086,1394,0.296,2697,0.205,4339,0.162
sexFemale,27109,0.051,8283,0.116,10466,0.099,2733,0.211,2034,0.240,3594,0.182
age25_44,17509,0.074,2367,0.245,7583,0.123,1485,0.296,1868,0.253,4205,0.170
age45_64,20360,0.061,4526,0.159,9529,0.101,1464,0.283,2079,0.230,2762,0.201
age65+,15109,0.080,5826,0.142,6357,0.134,1177,0.324,783,0.401,966,0.356
citizenSwiss,45130,0.026,9239,0.107,21559,0.060,3495,0.183,4446,0.157,6390,0.130
citizenUE28_AELE,5574,0.153,2348,0.244,1583,0.295,392,0.582,175,0.863,1077,0.357
citizenOtherEuropeanCountries,653,0.484,370,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1622,0.296,763,0.444,235,0.789,NaN,NaN,NaN,NaN,396,0.582
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,40360,0.032,7907,0.117,19548,0.065,3115,0.195,4168,0.163,5623,0.140
migratoryBackgroundSwissWith,4707,0.155,1333,0.303,1948,0.248,381,0.557,278,0.643,767,0.392
migratoryBackgroundFirstGeneration,7228,0.134,3296,0.207,1623,0.296,592,0.483,251,0.729,1466,0.303
migratoryBackgroundSecondGenerationAndMore,620,0.467,184,0.865,286,0.682,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,29889,0.045,4044,0.172,13984,0.082,2118,0.236,3652,0.174,6090,0.135
labourMarketUnemployedPersons,2031,0.256,764,0.434,701,0.431,196,0.865,172,0.866,198,0.788
labourMarketPersonsWithoutProfessionalActivity,21058,0.064,7911,0.120,8783,0.111,1812,0.263,907,0.370,1645,0.276
socioprofessionalCategoriesExecutives,758,0.384,NaN,NaN,207,0.729,NaN,NaN,NaN,NaN,338,0.582
socioprofessionalCategoriesLiberalAndSimilar,447,0.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447,0.517
socioprofessionalCategoriesOtherSelfEmployed,3941,0.171,522,0.487,2476,0.220,223,0.730,646,0.430,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,4715,0.153,NaN,NaN,539,0.467,NaN,NaN,208,0.729,3833,0.172
socioprofessionalCategoriesIntermediate,7482,0.119,160,0.865,2514,0.213,833,0.378,2681,0.205,1293,0.316
socioprofessionalCategoriesSkilledNonManuals,6410,0.130,192,0.794,5513,0.141,704,0.421,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2986,0.198,NaN,NaN,2640,0.211,232,0.731,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2609,0.218,2609,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,471,0.516,343,0.610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,23089,0.060,8676,0.115,9484,0.107,2008,0.251,1079,0.339,1843,0.260
