attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.017,0.1617,0.111,0.4309,0.056,0.1016,0.144,0.1562,0.108,0.1496,0.114
sexMale,1.0,0.051,0.1196,0.195,0.4077,0.095,0.0904,0.23,0.2059,0.139,0.1765,0.156
sexFemale,1.0,0.049,0.2022,0.142,0.4533,0.086,0.1124,0.191,0.1084,0.192,0.1238,0.18
age25_44,1.0,0.069,0.1269,0.232,0.3867,0.123,0.1293,0.228,0.1396,0.21,0.2175,0.171
age45_64,1.0,0.061,0.1365,0.206,0.4477,0.103,0.1014,0.235,0.1785,0.17,0.1359,0.198
age65+,1.0,0.077,0.2445,0.178,0.4641,0.122,0.0655,0.345,0.145,0.224,0.0809,0.303
citizenSwiss,1.0,0.031,0.114,0.153,0.4864,0.063,0.0889,0.176,0.1744,0.119,0.1363,0.139
citizenUE28_AELE,1.0,0.108,0.2005,0.258,0.3185,0.203,0.1188,0.335,0.1348,0.311,0.2275,0.241
citizenOtherEuropeanCountries,1.0,0.216,0.5352,0.296,0.2291,0.456,0.1344,0.62,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.29,0.4551,0.433,NaN,NaN,0.2591,0.588,NaN,NaN,0.1977,0.644
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.041,0.0948,0.19,0.4973,0.072,0.0878,0.2,0.1807,0.132,0.1394,0.156
migratoryBackgroundSwissWith,1.0,0.115,0.1888,0.282,0.4337,0.182,0.0945,0.402,0.1567,0.307,0.1264,0.34
migratoryBackgroundFirstGeneration,1.0,0.09,0.3044,0.178,0.2549,0.193,0.1421,0.267,0.1046,0.299,0.1941,0.222
migratoryBackgroundSecondGenerationAndMore,1.0,0.403,0.2133,0.867,0.5274,0.559,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.536,NaN,NaN,0.6111,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.041,0.0953,0.196,0.4203,0.081,0.1109,0.179,0.1856,0.131,0.1878,0.133
labourMarketUnemployedPersons,1.0,0.299,0.2614,0.612,0.3448,0.504,0.1925,0.685,NaN,NaN,0.1335,0.808
labourMarketPersonsWithoutProfessionalActivity,1.0,0.064,0.2686,0.147,0.4557,0.105,0.0787,0.277,0.1121,0.221,0.0849,0.261
socioprofessionalCategoriesExecutives,1.0,0.28,NaN,NaN,0.1595,0.682,0.1151,0.868,0.3725,0.455,0.2562,0.559
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.614
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.194,0.1174,0.583,0.5073,0.276,0.0891,0.683,0.2543,0.385,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.149,NaN,NaN,0.037,0.792,NaN,NaN,0.058,0.646,0.8818,0.16
socioprofessionalCategoriesIntermediate,1.0,0.107,0.0357,0.611,0.2591,0.225,0.1105,0.346,0.4892,0.158,0.1056,0.358
socioprofessionalCategoriesSkilledNonManuals,1.0,0.114,NaN,NaN,0.7786,0.13,0.2099,0.266,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.195,NaN,NaN,0.8501,0.21,0.13,0.593,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.263,1.0,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.289,0.2429,0.612,0.5562,0.385,NaN,NaN,0.135,0.792,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.061,0.2681,0.142,0.4479,0.102,0.0866,0.256,0.109,0.216,0.0883,0.247
