attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1626,0.001,0.3777,0.001,0.0833,0.002,0.2034,0.001,0.1729,0.001
sexMale,1.0,0.0,0.1236,0.002,0.3857,0.001,0.0661,0.003,0.2352,0.001,0.1895,0.001
sexFemale,1.0,0.0,0.2007,0.001,0.3699,0.001,0.1001,0.002,0.1724,0.001,0.1568,0.002
age25_44,1.0,0.001,0.1068,0.003,0.3733,0.001,0.0859,0.003,0.196,0.002,0.238,0.002
age45_64,1.0,0.001,0.1556,0.002,0.3633,0.001,0.0968,0.002,0.2168,0.001,0.1674,0.002
age65+,1.0,0.001,0.2428,0.002,0.4032,0.001,0.0612,0.003,0.1941,0.002,0.0987,0.003
citizenSwiss,1.0,0.0,0.1278,0.001,0.4124,0.001,0.0752,0.002,0.2314,0.001,0.1531,0.001
citizenUE28_AELE,1.0,0.001,0.1676,0.003,0.3029,0.002,0.1194,0.003,0.1545,0.003,0.2556,0.002
citizenOtherEuropeanCountries,1.0,0.002,0.4298,0.003,0.2601,0.004,0.1122,0.006,0.0866,0.007,0.1113,0.006
citizenOtherWorldwideCountries,1.0,0.003,0.4487,0.004,0.1937,0.006,NaN,NaN,NaN,NaN,0.2894,0.005
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1015,0.002,0.428,0.001,0.0681,0.002,0.2496,0.001,0.1527,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.2153,0.002,0.3607,0.002,0.1036,0.003,0.168,0.003,0.1525,0.003
migratoryBackgroundFirstGeneration,1.0,0.001,0.2658,0.002,0.2609,0.002,0.1087,0.003,0.1231,0.003,0.2415,0.002
migratoryBackgroundSecondGenerationAndMore,1.0,0.004,0.1941,0.009,0.5571,0.005,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.099,0.002,0.3682,0.001,0.0909,0.002,0.2321,0.001,0.2098,0.001
labourMarketUnemployedPersons,1.0,0.002,0.2087,0.005,0.4144,0.004,0.1283,0.007,0.0935,0.008,0.1551,0.006
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.2604,0.001,0.3892,0.001,0.0665,0.003,0.1686,0.002,0.1154,0.002
socioprofessionalCategoriesExecutives,1.0,0.004,NaN,NaN,NaN,NaN,NaN,NaN,0.2051,0.009,0.465,0.006
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.004
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.134,0.005,0.3701,0.003,0.0818,0.007,0.3671,0.003,0.047,0.009
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.1042,0.004,NaN,NaN,0.1306,0.004,0.7454,0.002
socioprofessionalCategoriesIntermediate,1.0,0.001,0.053,0.005,0.1728,0.002,0.1221,0.003,0.5192,0.001,0.133,0.003
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.8543,0.001,0.1314,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.8577,0.002,0.1035,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.003,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.005,NaN,NaN,0.3135,0.009,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.2555,0.001,0.3916,0.001,0.0723,0.003,0.1615,0.002,0.1191,0.002
