attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,59493,0.017,9619,0.111,25637,0.056,6044,0.144,9292,0.108,8901,0.114
sexMale,29167,0.051,3488,0.195,11890,0.095,2636,0.230,6006,0.139,5147,0.156
sexFemale,30326,0.049,6131,0.142,13747,0.086,3408,0.191,3286,0.192,3754,0.180
age25_44,20577,0.069,2612,0.232,7957,0.123,2661,0.228,2872,0.210,4475,0.171
age45_64,23231,0.061,3172,0.206,10401,0.103,2355,0.235,4146,0.170,3157,0.198
age65+,15685,0.077,3835,0.178,7279,0.122,1028,0.345,2274,0.224,1269,0.303
citizenSwiss,44155,0.031,5033,0.153,21479,0.063,3926,0.176,7701,0.119,6017,0.139
citizenUE28_AELE,10400,0.108,2085,0.258,3312,0.203,1235,0.335,1402,0.311,2366,0.241
citizenOtherEuropeanCountries,3178,0.216,1701,0.296,728,0.456,427,0.620,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1760,0.290,801,0.433,NaN,NaN,456,0.588,NaN,NaN,348,0.644
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,35426,0.041,3359,0.190,17617,0.072,3112,0.200,6401,0.132,4938,0.156
migratoryBackgroundSwissWith,8296,0.115,1566,0.282,3598,0.182,784,0.402,1300,0.307,1049,0.340
migratoryBackgroundFirstGeneration,14424,0.090,4391,0.178,3676,0.193,2049,0.267,1509,0.299,2799,0.222
migratoryBackgroundSecondGenerationAndMore,914,0.403,195,0.867,482,0.559,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,432,0.536,NaN,NaN,264,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,36652,0.041,3494,0.196,15406,0.081,4065,0.179,6802,0.131,6884,0.133
labourMarketUnemployedPersons,1595,0.299,417,0.612,550,0.504,307,0.685,NaN,NaN,213,0.808
labourMarketPersonsWithoutProfessionalActivity,21246,0.064,5707,0.147,9681,0.105,1672,0.277,2382,0.221,1804,0.261
socioprofessionalCategoriesExecutives,1624,0.280,NaN,NaN,259,0.682,187,0.868,605,0.455,416,0.559
socioprofessionalCategoriesLiberalAndSimilar,348,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,348,0.614
socioprofessionalCategoriesOtherSelfEmployed,3288,0.194,386,0.583,1668,0.276,293,0.683,836,0.385,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,5600,0.149,NaN,NaN,207,0.792,NaN,NaN,325,0.646,4938,0.160
socioprofessionalCategoriesIntermediate,9868,0.107,352,0.611,2557,0.225,1090,0.346,4827,0.158,1042,0.358
socioprofessionalCategoriesSkilledNonManuals,8776,0.114,NaN,NaN,6833,0.130,1842,0.266,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3515,0.195,NaN,NaN,2988,0.210,457,0.593,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2013,0.263,2013,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1548,0.289,376,0.612,861,0.385,NaN,NaN,209,0.792,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,22841,0.061,6124,0.142,10231,0.102,1979,0.256,2490,0.216,2016,0.247
