attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,60079,0.017,11301,0.101,24840,0.058,5579,0.150,9037,0.111,9323,0.111
sexMale,29386,0.050,3829,0.187,11842,0.095,2051,0.255,6211,0.136,5454,0.149
sexFemale,30693,0.050,7472,0.127,12998,0.091,3528,0.190,2826,0.214,3869,0.182
age25_44,20757,0.071,3170,0.217,7233,0.135,2276,0.252,3305,0.200,4774,0.166
age45_64,23271,0.059,3464,0.191,10095,0.103,2230,0.235,4075,0.168,3406,0.187
age65+,16051,0.077,4666,0.160,7512,0.122,1073,0.339,1657,0.273,1142,0.329
citizenSwiss,44570,0.031,6407,0.135,20085,0.067,4062,0.174,7652,0.121,6364,0.136
citizenUE28_AELE,10414,0.107,2248,0.243,3436,0.197,1015,0.376,1101,0.353,2615,0.226
citizenOtherEuropeanCountries,3415,0.219,1755,0.309,980,0.424,395,0.648,201,0.865,NaN,NaN
citizenOtherWorldwideCountries,1680,0.286,892,0.394,339,0.646,NaN,NaN,NaN,NaN,261,0.730
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,34698,0.042,4346,0.166,15877,0.078,3025,0.203,6291,0.135,5160,0.153
migratoryBackgroundSwissWith,9577,0.107,1995,0.251,4048,0.173,1038,0.351,1292,0.311,1204,0.320
migratoryBackgroundFirstGeneration,14178,0.092,4703,0.173,3850,0.190,1438,0.320,1229,0.336,2959,0.212
migratoryBackgroundSecondGenerationAndMore,1331,0.331,191,0.867,906,0.405,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,295,0.644,NaN,NaN,160,0.864,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,36496,0.042,4273,0.177,14626,0.085,3371,0.197,6760,0.132,7466,0.126
labourMarketUnemployedPersons,1688,0.288,406,0.614,568,0.502,234,0.789,332,0.618,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,21895,0.063,6622,0.135,9645,0.107,1974,0.256,1945,0.253,1709,0.274
socioprofessionalCategoriesExecutives,1675,0.278,320,0.689,376,0.584,NaN,NaN,250,0.682,664,0.444
socioprofessionalCategoriesLiberalAndSimilar,429,0.536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429,0.536
socioprofessionalCategoriesOtherSelfEmployed,3147,0.195,NaN,NaN,1636,0.273,200,0.789,1072,0.340,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,5074,0.156,NaN,NaN,NaN,NaN,NaN,NaN,366,0.585,4551,0.166
socioprofessionalCategoriesIntermediate,9482,0.110,541,0.519,2182,0.241,747,0.421,4790,0.160,1222,0.330
socioprofessionalCategoriesSkilledNonManuals,7860,0.123,NaN,NaN,6260,0.140,1500,0.295,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3725,0.187,211,0.790,3197,0.203,317,0.686,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2347,0.240,2347,0.240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2600,0.225,544,0.499,839,0.394,434,0.592,281,0.684,502,0.517
socioprofessionalCategoriesUnemployedOrNotWorking,23583,0.060,7028,0.131,10214,0.103,2208,0.243,2277,0.233,1857,0.263
