attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,61699,0.015,10032,0.107,23304,0.061,5141,0.152,12551,0.090,10670,0.100
sexMale,30483,0.049,3767,0.186,11756,0.096,2015,0.252,7169,0.125,5776,0.141
sexFemale,31216,0.047,6266,0.138,11548,0.096,3126,0.196,5382,0.147,4894,0.156
age25_44,21281,0.068,2272,0.252,7945,0.125,1828,0.272,4172,0.174,5064,0.157
age45_64,23533,0.057,3662,0.183,8550,0.111,2279,0.226,5102,0.146,3940,0.168
age65+,16885,0.075,4099,0.172,6808,0.129,1034,0.345,3278,0.191,1666,0.273
citizenSwiss,45637,0.030,5833,0.140,18821,0.070,3433,0.186,10561,0.100,6989,0.126
citizenUE28_AELE,10468,0.103,1754,0.274,3171,0.199,1250,0.322,1617,0.272,2676,0.214
citizenOtherEuropeanCountries,3441,0.205,1479,0.313,895,0.416,386,0.614,298,0.747,383,0.613
citizenOtherWorldwideCountries,2153,0.259,966,0.404,417,0.586,NaN,NaN,NaN,NaN,623,0.470
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,35615,0.041,3615,0.181,15244,0.080,2427,0.224,8890,0.110,5440,0.146
migratoryBackgroundSwissWith,9707,0.105,2090,0.242,3501,0.184,1006,0.345,1631,0.273,1480,0.282
migratoryBackgroundFirstGeneration,15073,0.085,4007,0.185,3932,0.182,1638,0.284,1856,0.261,3640,0.184
migratoryBackgroundSecondGenerationAndMore,989,0.373,192,0.864,551,0.503,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,315,0.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,36620,0.040,3624,0.186,13484,0.087,3328,0.192,8500,0.113,7683,0.120
labourMarketUnemployedPersons,2353,0.239,491,0.540,975,0.381,302,0.652,220,0.798,365,0.595
labourMarketPersonsWithoutProfessionalActivity,22725,0.062,5917,0.144,8845,0.112,1511,0.286,3831,0.177,2622,0.220
socioprofessionalCategoriesExecutives,785,0.385,NaN,NaN,NaN,NaN,NaN,NaN,161,0.863,365,0.559
socioprofessionalCategoriesLiberalAndSimilar,642,0.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,642,0.443
socioprofessionalCategoriesOtherSelfEmployed,3656,0.182,490,0.518,1353,0.304,299,0.689,1342,0.300,172,0.866
socioprofessionalCategoriesIntellectualAndManagerial,6602,0.130,NaN,NaN,688,0.420,NaN,NaN,862,0.370,4921,0.153
socioprofessionalCategoriesIntermediate,11642,0.095,617,0.456,2012,0.247,1421,0.294,6044,0.137,1548,0.286
socioprofessionalCategoriesSkilledNonManuals,6711,0.131,NaN,NaN,5733,0.143,882,0.379,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3922,0.177,NaN,NaN,3364,0.192,406,0.557,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1920,0.260,1920,0.260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,186,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,555,0.486,NaN,NaN,174,0.871,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,25079,0.058,6408,0.138,9820,0.106,1813,0.261,4051,0.173,2987,0.205
