attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265557.0,0.005,61181.0,0.028,69891.0,0.026,48749.0,0.032,33447.0,0.04,52289.0,0.031
sexMale,0.4818,0.017,0.3925,0.049,0.525,0.038,0.4227,0.053,0.5596,0.055,0.534,0.044
sexFemale,0.5182,0.015,0.6075,0.038,0.475,0.04,0.5773,0.044,0.4404,0.061,0.466,0.047
age25_44,0.3121,0.023,0.1693,0.079,0.2502,0.058,0.3124,0.062,0.3651,0.069,0.5277,0.045
age45_64,0.4003,0.019,0.3553,0.051,0.448,0.041,0.418,0.052,0.435,0.062,0.3503,0.055
age65+,0.2876,0.024,0.4754,0.043,0.3019,0.051,0.2696,0.065,0.1999,0.092,0.1219,0.095
citizenSwiss,0.7113,0.011,0.5327,0.04,0.8571,0.028,0.7348,0.038,0.7994,0.045,0.6473,0.039
citizenUE28_AELE,0.2438,0.028,0.3702,0.05,0.1227,0.084,0.2372,0.072,0.1747,0.102,0.3081,0.06
citizenOtherEuropeanCountries,0.024,0.102,0.0595,0.137,0.0135,0.269,0.0118,0.338,0.0115,0.407,0.0162,0.276
citizenOtherWorldwideCountries,0.0208,0.107,0.0373,0.171,0.0067,0.368,0.0162,0.285,0.0145,0.361,0.0285,0.203
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4892,0.016,0.3131,0.054,0.6397,0.034,0.4994,0.047,0.5567,0.054,0.4414,0.049
migratoryBackgroundSwissWith,0.2169,0.029,0.2143,0.066,0.2103,0.062,0.23,0.071,0.2367,0.085,0.2039,0.073
migratoryBackgroundFirstGeneration,0.2645,0.026,0.4472,0.046,0.1093,0.09,0.2429,0.072,0.1728,0.103,0.337,0.058
migratoryBackgroundSecondGenerationAndMore,0.0236,0.1,0.0192,0.235,0.033,0.164,0.0223,0.243,0.0274,0.26,0.0151,0.286
migratoryBackgroundUnknown,0.0058,0.201,0.0061,0.407,0.0077,0.337,0.0055,0.492,0.0063,0.528,0.0026,0.677
labourMarketEmployedPersons,0.5339,0.015,0.2971,0.057,0.52,0.038,0.5279,0.046,0.6807,0.049,0.7413,0.036
labourMarketUnemployedPersons,0.0396,0.078,0.0439,0.158,0.0368,0.158,0.0432,0.176,0.0344,0.24,0.0385,0.178
labourMarketPersonsWithoutProfessionalActivity,0.4264,0.018,0.6589,0.036,0.4432,0.041,0.4289,0.052,0.2849,0.077,0.2202,0.072
socioprofessionalCategoriesExecutives,0.0335,0.079,0.0111,0.302,0.0216,0.196,0.021,0.238,0.0521,0.181,0.0752,0.12
socioprofessionalCategoriesLiberalAndSimilar,0.0189,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0958,0.108
socioprofessionalCategoriesOtherSelfEmployed,0.0625,0.059,0.0372,0.165,0.0783,0.105,0.0804,0.124,0.1111,0.127,0.0231,0.226
socioprofessionalCategoriesIntellectualAndManagerial,0.0915,0.047,0.0032,0.55,0.0095,0.297,0.0225,0.233,0.0311,0.238,0.4072,0.051
socioprofessionalCategoriesIntermediate,0.1265,0.04,0.0281,0.189,0.0773,0.104,0.0981,0.11,0.4618,0.06,0.1194,0.098
socioprofessionalCategoriesSkilledNonManuals,0.109,0.043,0.0024,0.634,0.2411,0.057,0.245,0.069,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0303,0.087,0.013,0.278,0.0751,0.107,0.0413,0.177,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0422,0.073,0.1831,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0012,0.464,NaN,NaN,NaN,NaN,0.0028,0.674,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0185,0.11,0.0177,0.236,0.0161,0.229,0.0167,0.272,0.0246,0.266,0.0203,0.238
socioprofessionalCategoriesUnemployedOrNotWorking,0.4661,0.017,0.7029,0.035,0.48,0.04,0.4721,0.049,0.3193,0.074,0.2587,0.066
