attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265360.0,0.005,65906.0,0.027,69999.0,0.026,47121.0,0.033,32842.0,0.041,49492.0,0.033
sexMale,0.4822,0.017,0.3915,0.047,0.5268,0.039,0.402,0.056,0.5885,0.055,0.5457,0.046
sexFemale,0.5178,0.015,0.6085,0.036,0.4732,0.04,0.598,0.044,0.4115,0.065,0.4543,0.051
age25_44,0.3235,0.023,0.1633,0.077,0.2842,0.055,0.3303,0.063,0.3941,0.069,0.5393,0.047
age45_64,0.3953,0.019,0.3532,0.049,0.4398,0.042,0.4366,0.052,0.4059,0.066,0.342,0.058
age65+,0.2811,0.025,0.4834,0.041,0.276,0.054,0.2331,0.073,0.2,0.094,0.1186,0.101
citizenSwiss,0.7068,0.011,0.553,0.038,0.8452,0.029,0.7021,0.04,0.8028,0.046,0.6567,0.041
citizenUE28_AELE,0.2484,0.028,0.3612,0.05,0.1352,0.082,0.2571,0.072,0.18,0.104,0.2957,0.066
citizenOtherEuropeanCountries,0.0243,0.1,0.0511,0.138,0.0149,0.258,0.0182,0.278,0.0084,0.495,0.018,0.27
citizenOtherWorldwideCountries,0.0204,0.111,0.0347,0.173,0.0047,0.45,0.0226,0.251,0.0088,0.477,0.0292,0.214
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4851,0.016,0.3198,0.051,0.6271,0.034,0.496,0.049,0.56,0.056,0.4441,0.051
migratoryBackgroundSwissWith,0.2179,0.029,0.2292,0.061,0.2131,0.062,0.2029,0.078,0.2392,0.086,0.2095,0.075
migratoryBackgroundFirstGeneration,0.27,0.027,0.4316,0.045,0.1193,0.087,0.2741,0.07,0.1698,0.107,0.3304,0.062
migratoryBackgroundSecondGenerationAndMore,0.0222,0.105,0.0126,0.278,0.035,0.164,0.0234,0.246,0.0267,0.275,0.0129,0.327
migratoryBackgroundUnknown,0.0049,0.218,0.0067,0.373,0.0056,0.397,0.0037,0.604,0.0042,0.675,0.0031,0.635
labourMarketEmployedPersons,0.553,0.015,0.3169,0.053,0.5645,0.037,0.5568,0.047,0.6991,0.05,0.7506,0.039
labourMarketUnemployedPersons,0.0372,0.08,0.0402,0.156,0.0306,0.172,0.0416,0.181,0.0293,0.257,0.0438,0.173
labourMarketPersonsWithoutProfessionalActivity,0.4098,0.019,0.6429,0.035,0.4049,0.044,0.4016,0.055,0.2716,0.081,0.2055,0.077
socioprofessionalCategoriesExecutives,0.0281,0.09,0.0111,0.294,0.0231,0.194,0.0203,0.254,0.0465,0.2,0.053,0.152
socioprofessionalCategoriesLiberalAndSimilar,0.0172,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0924,0.115
socioprofessionalCategoriesOtherSelfEmployed,0.0607,0.06,0.037,0.159,0.0721,0.109,0.0735,0.133,0.1103,0.13,0.0311,0.202
socioprofessionalCategoriesIntellectualAndManagerial,0.0871,0.05,0.0053,0.427,0.0124,0.266,0.0201,0.259,0.0315,0.244,0.4022,0.054
socioprofessionalCategoriesIntermediate,0.138,0.039,0.0337,0.167,0.087,0.1,0.1181,0.105,0.478,0.061,0.1426,0.095
socioprofessionalCategoriesSkilledNonManuals,0.1144,0.043,0.0029,0.575,0.2616,0.056,0.2514,0.071,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0295,0.089,0.0097,0.313,0.0788,0.107,0.0353,0.196,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0449,0.072,0.1808,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.354,NaN,NaN,0.0015,0.777,0.0036,0.637,NaN,NaN,0.0026,0.721
socioprofessionalCategoriesNotAttributable,0.0311,0.086,0.0352,0.164,0.0282,0.176,0.0344,0.196,0.0311,0.248,0.0268,0.218
socioprofessionalCategoriesUnemployedOrNotWorking,0.447,0.018,0.6831,0.034,0.4355,0.042,0.4432,0.052,0.301,0.077,0.2494,0.07
