attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265028.0,0.005,53417.0,0.031,69293.0,0.026,54476.0,0.03,31725.0,0.041,56117.0,0.029
sexMale,0.4814,0.017,0.3946,0.052,0.4961,0.039,0.4329,0.049,0.5831,0.055,0.5356,0.042
sexFemale,0.5186,0.015,0.6054,0.041,0.5039,0.039,0.5671,0.042,0.4169,0.065,0.4644,0.046
age25_44,0.3041,0.024,0.1648,0.086,0.2669,0.057,0.2958,0.061,0.3009,0.079,0.4925,0.045
age45_64,0.4032,0.019,0.3737,0.054,0.4246,0.043,0.4173,0.049,0.4469,0.063,0.3665,0.051
age65+,0.2927,0.023,0.4615,0.047,0.3085,0.05,0.2869,0.059,0.2522,0.083,0.1411,0.083
citizenSwiss,0.7143,0.011,0.5059,0.045,0.871,0.028,0.6656,0.038,0.8656,0.044,0.6811,0.037
citizenUE28_AELE,0.2394,0.028,0.3922,0.052,0.1108,0.089,0.2957,0.06,0.1127,0.129,0.2696,0.062
citizenOtherEuropeanCountries,0.0259,0.098,0.0589,0.148,0.0114,0.303,0.0219,0.239,0.0105,0.439,0.0251,0.211
citizenOtherWorldwideCountries,0.0203,0.108,0.043,0.168,0.0068,0.376,0.0164,0.268,0.0112,0.419,0.0242,0.21
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.4874,0.016,0.2784,0.062,0.6547,0.033,0.4344,0.048,0.6175,0.053,0.4575,0.046
migratoryBackgroundSwissWith,0.2216,0.028,0.2235,0.069,0.2086,0.063,0.225,0.068,0.2398,0.087,0.2224,0.067
migratoryBackgroundFirstGeneration,0.2617,0.026,0.4725,0.048,0.092,0.098,0.3171,0.058,0.103,0.135,0.3065,0.058
migratoryBackgroundSecondGenerationAndMore,0.023,0.102,0.019,0.253,0.0359,0.16,0.017,0.265,0.0309,0.255,0.0121,0.306
migratoryBackgroundUnknown,0.0063,0.19,0.0066,0.416,0.0088,0.318,0.0064,0.416,0.0088,0.462,0.0014,0.85
labourMarketEmployedPersons,0.5373,0.015,0.303,0.06,0.5297,0.038,0.5226,0.044,0.6271,0.052,0.7331,0.035
labourMarketUnemployedPersons,0.039,0.078,0.049,0.158,0.0357,0.161,0.0409,0.169,0.0279,0.267,0.0381,0.172
labourMarketPersonsWithoutProfessionalActivity,0.4237,0.018,0.648,0.039,0.4346,0.042,0.4366,0.048,0.3449,0.072,0.2288,0.067
socioprofessionalCategoriesExecutives,0.0206,0.102,0.0062,0.44,0.0101,0.287,0.0176,0.249,0.0246,0.271,0.048,0.144
socioprofessionalCategoriesLiberalAndSimilar,0.0261,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1234,0.091
socioprofessionalCategoriesOtherSelfEmployed,0.0676,0.057,0.0444,0.161,0.0808,0.104,0.0951,0.108,0.1186,0.125,0.0177,0.246
socioprofessionalCategoriesIntellectualAndManagerial,0.1048,0.044,0.0053,0.462,0.0227,0.193,0.0336,0.179,0.0479,0.195,0.4022,0.049
socioprofessionalCategoriesIntermediate,0.133,0.039,0.0281,0.202,0.0802,0.103,0.1311,0.09,0.4301,0.064,0.1319,0.089
socioprofessionalCategoriesSkilledNonManuals,0.1058,0.044,0.0069,0.407,0.2535,0.056,0.1855,0.076,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0329,0.083,0.0197,0.242,0.071,0.111,0.0504,0.151,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0362,0.079,0.1796,0.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0013,0.471,NaN,NaN,0.0014,0.856,NaN,NaN,NaN,NaN,0.0022,0.807
socioprofessionalCategoriesNotAttributable,0.009,0.158,0.0118,0.313,0.01,0.294,0.0083,0.366,0.0059,0.549,0.0076,0.374
socioprofessionalCategoriesUnemployedOrNotWorking,0.4627,0.017,0.697,0.038,0.4703,0.04,0.4774,0.046,0.3729,0.069,0.2669,0.062
