attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,203868,0.009,36176,0.055,88186,0.030,20235,0.076,32569,0.057,26702,0.064
sexMale,102166,0.027,12861,0.100,44405,0.049,8522,0.125,21859,0.072,14519,0.090
sexFemale,101702,0.026,23315,0.069,43782,0.047,11713,0.100,10710,0.103,12183,0.097
age25_44,74785,0.035,8881,0.123,30433,0.062,8349,0.126,13216,0.095,13906,0.093
age45_64,81370,0.031,12886,0.098,37086,0.053,7195,0.130,14404,0.089,9799,0.108
age65+,47713,0.044,14409,0.088,20667,0.073,4691,0.157,4948,0.155,2998,0.198
citizenSwiss,151599,0.017,21787,0.071,73018,0.034,12526,0.096,27330,0.063,16938,0.082
citizenUE28_AELE,37725,0.054,6520,0.141,11858,0.103,6366,0.145,4657,0.164,8324,0.121
citizenOtherEuropeanCountries,11635,0.107,6525,0.144,2884,0.221,1049,0.359,352,0.617,824,0.404
citizenOtherWorldwideCountries,2809,0.226,1302,0.340,426,0.559,235,0.791,229,0.795,616,0.472
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,125321,0.021,16174,0.084,62524,0.038,9973,0.109,23243,0.069,13406,0.093
migratoryBackgroundSwissWith,25162,0.066,5351,0.150,9904,0.109,2422,0.224,3984,0.174,3500,0.184
migratoryBackgroundFirstGeneration,47830,0.048,13857,0.097,12606,0.100,7303,0.135,4713,0.164,9350,0.115
migratoryBackgroundSecondGenerationAndMore,4362,0.172,455,0.538,2563,0.227,405,0.558,526,0.484,414,0.561
migratoryBackgroundUnknown,1193,0.323,339,0.615,589,0.455,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,133231,0.020,13851,0.094,58780,0.040,12785,0.098,26151,0.065,21664,0.072
labourMarketUnemployedPersons,5017,0.165,1452,0.310,1939,0.266,467,0.564,358,0.582,801,0.414
labourMarketPersonsWithoutProfessionalActivity,65620,0.037,20873,0.074,27467,0.063,6983,0.131,6060,0.142,4237,0.170
socioprofessionalCategoriesExecutives,6374,0.137,336,0.612,1572,0.285,507,0.519,1935,0.249,2024,0.241
socioprofessionalCategoriesLiberalAndSimilar,1584,0.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1584,0.276
socioprofessionalCategoriesOtherSelfEmployed,12462,0.098,1190,0.339,6575,0.137,755,0.404,3652,0.184,290,0.651
socioprofessionalCategoriesIntellectualAndManagerial,16041,0.084,NaN,NaN,1017,0.341,162,0.863,1525,0.281,13294,0.093
socioprofessionalCategoriesIntermediate,39564,0.051,2039,0.251,11369,0.103,3623,0.184,18545,0.078,3988,0.180
socioprofessionalCategoriesSkilledNonManuals,29073,0.061,NaN,NaN,24480,0.067,4529,0.168,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,14955,0.092,338,0.611,11962,0.103,2655,0.229,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8487,0.122,8487,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4574,0.165,1313,0.314,1768,0.265,516,0.503,494,0.501,483,0.520
socioprofessionalCategoriesUnemployedOrNotWorking,70637,0.035,22325,0.072,29406,0.061,7450,0.128,6418,0.137,5038,0.157
