attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32407.0,0.022,5609.0,0.134,13457.0,0.076,2715.0,0.202,6293.0,0.124,4333.0,0.158
sexMale,0.5165,0.061,0.3113,0.254,0.5044,0.118,0.4538,0.307,0.6747,0.153,0.6294,0.201
sexFemale,0.4835,0.068,0.6887,0.167,0.4955,0.124,0.5462,0.277,0.3253,0.239,0.3706,0.274
age25_44,0.3335,0.095,0.2072,0.339,0.34,0.16,0.3724,0.355,0.3396,0.24,0.444,0.255
age45_64,0.4085,0.075,0.2958,0.268,0.4265,0.132,0.3691,0.338,0.4694,0.187,0.4346,0.242
age65+,0.258,0.098,0.4971,0.189,0.2335,0.174,0.2586,0.383,0.1912,0.289,0.1214,0.441
citizenSwiss,0.8532,0.033,0.777,0.152,0.9059,0.081,0.7897,0.229,0.9186,0.13,0.733,0.187
citizenUE28_AELE,0.0996,0.187,0.0852,0.516,0.0732,0.354,0.1599,0.519,0.0748,0.501,0.198,0.371
citizenOtherEuropeanCountries,0.0274,0.392,0.0813,0.556,0.0183,0.731,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0197,0.442,0.0563,0.645,NaN,NaN,NaN,NaN,NaN,NaN,0.0434,0.789
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7739,0.039,0.7122,0.159,0.8541,0.085,0.6877,0.246,0.8131,0.139,0.6019,0.209
migratoryBackgroundSwissWith,0.0785,0.21,0.0647,0.584,0.0519,0.41,0.102,0.644,0.1012,0.43,0.1311,0.454
migratoryBackgroundFirstGeneration,0.1449,0.154,0.223,0.324,0.094,0.313,0.1993,0.469,0.0766,0.502,0.267,0.32
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6524,0.051,0.3653,0.243,0.6708,0.102,0.6122,0.266,0.7853,0.145,0.7992,0.179
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3428,0.084,0.6276,0.171,0.3261,0.15,0.3735,0.328,0.2091,0.279,0.2008,0.371
socioprofessionalCategoriesExecutives,0.0329,0.323,NaN,NaN,0.0256,0.583,NaN,NaN,0.0626,0.535,0.0552,0.681
socioprofessionalCategoriesLiberalAndSimilar,0.0143,0.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1069,0.501
socioprofessionalCategoriesOtherSelfEmployed,0.0648,0.23,0.0435,0.681,0.0809,0.328,0.0597,0.865,0.0965,0.43,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.085,0.203,NaN,NaN,0.012,0.866,NaN,NaN,0.0496,0.615,0.5264,0.225
socioprofessionalCategoriesIntermediate,0.1886,0.129,NaN,NaN,0.1141,0.279,0.1691,0.515,0.5648,0.175,0.1105,0.5
socioprofessionalCategoriesSkilledNonManuals,0.1394,0.155,NaN,NaN,0.2822,0.171,0.253,0.42,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0641,0.237,NaN,NaN,0.1321,0.256,0.1006,0.685,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0425,0.302,0.2455,0.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0194,0.442,0.0358,0.791,0.0242,0.612,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3476,0.083,0.6347,0.17,0.3291,0.15,0.3878,0.323,0.2148,0.276,0.2008,0.371
