attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32820.0,0.021,4706.0,0.148,12057.0,0.083,2234.0,0.228,8474.0,0.106,5350.0,0.141
sexMale,0.51,0.068,0.2981,0.307,0.4786,0.141,0.4056,0.385,0.6139,0.147,0.6458,0.185
sexFemale,0.49,0.061,0.7019,0.175,0.5213,0.121,0.5944,0.287,0.386,0.175,0.3542,0.24
age25_44,0.3254,0.096,0.1515,0.456,0.3617,0.165,0.2972,0.456,0.2869,0.226,0.4695,0.22
age45_64,0.406,0.076,0.2813,0.298,0.4038,0.147,0.397,0.363,0.4914,0.16,0.3893,0.234
age65+,0.2685,0.097,0.5671,0.194,0.2346,0.188,0.3057,0.401,0.2217,0.238,0.1411,0.39
citizenSwiss,0.8586,0.031,0.782,0.165,0.9012,0.088,0.859,0.243,0.9051,0.111,0.7561,0.165
citizenUE28_AELE,0.0887,0.206,0.1031,0.538,0.0699,0.392,NaN,NaN,0.0612,0.496,0.1701,0.369
citizenOtherEuropeanCountries,0.0309,0.387,0.0856,0.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0218,0.443,NaN,NaN,0.018,0.867,NaN,NaN,NaN,NaN,0.0479,0.731
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7938,0.036,0.7036,0.174,0.8569,0.092,0.7278,0.267,0.853,0.116,0.6641,0.178
migratoryBackgroundSwissWith,0.0626,0.23,0.0784,0.556,0.0413,0.482,0.1312,0.608,0.0477,0.535,0.092,0.482
migratoryBackgroundFirstGeneration,0.1321,0.168,0.2078,0.378,0.0919,0.351,0.141,0.686,0.0785,0.44,0.2372,0.314
migratoryBackgroundSecondGenerationAndMore,0.0082,0.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6415,0.052,0.3075,0.293,0.6751,0.11,0.6047,0.303,0.7274,0.13,0.7387,0.169
labourMarketUnemployedPersons,0.0157,0.498,NaN,NaN,0.0205,0.733,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3428,0.084,0.6849,0.18,0.3044,0.167,0.3679,0.371,0.2601,0.222,0.2488,0.297
socioprofessionalCategoriesExecutives,0.016,0.48,NaN,NaN,NaN,NaN,NaN,NaN,0.0345,0.641,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0137,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0843,0.516
socioprofessionalCategoriesOtherSelfEmployed,0.0852,0.204,0.0429,0.8,0.1067,0.305,NaN,NaN,0.1266,0.338,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.1041,0.182,NaN,NaN,NaN,NaN,NaN,NaN,0.0794,0.419,0.4778,0.214
socioprofessionalCategoriesIntermediate,0.1921,0.129,NaN,NaN,0.1056,0.314,0.1419,0.611,0.4723,0.167,0.1273,0.43
socioprofessionalCategoriesSkilledNonManuals,0.1227,0.163,NaN,NaN,0.28,0.18,0.2637,0.455,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0652,0.246,NaN,NaN,0.1505,0.265,0.1128,0.791,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0275,0.371,0.1921,0.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0137,0.517,0.0365,0.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3585,0.081,0.6925,0.179,0.3249,0.162,0.3953,0.357,0.2726,0.217,0.2613,0.29
