attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,31613.0,0.023,5854.0,0.132,13076.0,0.079,2482.0,0.218,6112.0,0.132,4089.0,0.17
sexMale,0.5121,0.068,0.3148,0.258,0.5258,0.125,0.3948,0.362,0.6787,0.166,0.5728,0.233
sexFemale,0.4879,0.066,0.6853,0.162,0.4742,0.127,0.6048,0.28,0.3213,0.243,0.4272,0.263
age25_44,0.3359,0.095,0.1208,0.443,0.3208,0.168,0.3948,0.362,0.4355,0.213,0.5077,0.248
age45_64,0.416,0.079,0.3973,0.227,0.4444,0.136,0.3735,0.368,0.4043,0.22,0.395,0.279
age65+,0.2481,0.105,0.4819,0.191,0.2348,0.183,0.2313,0.44,0.1603,0.339,0.0973,0.534
citizenSwiss,0.8537,0.034,0.8046,0.147,0.901,0.085,0.7957,0.243,0.903,0.139,0.7344,0.198
citizenUE28_AELE,0.1155,0.184,0.1092,0.456,0.0818,0.35,0.2043,0.515,0.0898,0.497,0.2169,0.391
citizenOtherEuropeanCountries,0.0154,0.535,0.0301,0.868,0.0143,0.863,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0154,0.536,0.0564,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7803,0.04,0.7526,0.153,0.846,0.089,0.699,0.26,0.8102,0.149,0.6141,0.219
migratoryBackgroundSwissWith,0.0703,0.228,0.0519,0.641,0.0473,0.44,0.0967,0.73,0.0928,0.458,0.1203,0.497
migratoryBackgroundFirstGeneration,0.1384,0.167,0.1956,0.339,0.086,0.344,0.2043,0.515,0.0841,0.515,0.2656,0.356
migratoryBackgroundSecondGenerationAndMore,0.006,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0051,0.865,NaN,NaN,0.0124,0.865,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6643,0.052,0.392,0.231,0.6721,0.106,0.7095,0.265,0.8002,0.151,0.7982,0.192
labourMarketUnemployedPersons,0.0129,0.584,NaN,NaN,NaN,NaN,NaN,NaN,0.0295,0.867,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3228,0.09,0.6018,0.172,0.3188,0.157,0.2901,0.4,0.1705,0.333,0.1839,0.41
socioprofessionalCategoriesExecutives,0.029,0.368,NaN,NaN,0.0284,0.581,NaN,NaN,0.0617,0.58,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0141,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1093,0.535
socioprofessionalCategoriesOtherSelfEmployed,0.068,0.235,0.0524,0.642,0.0585,0.399,0.0669,0.862,0.1296,0.391,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0693,0.237,NaN,NaN,0.0154,0.787,NaN,NaN,0.034,0.787,0.4356,0.265
socioprofessionalCategoriesIntermediate,0.208,0.128,0.0364,0.79,0.1089,0.301,0.3304,0.391,0.5517,0.187,0.1829,0.419
socioprofessionalCategoriesSkilledNonManuals,0.1284,0.167,NaN,NaN,0.2756,0.179,0.1829,0.534,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0701,0.239,NaN,NaN,0.1505,0.255,0.0858,0.79,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0479,0.29,0.2588,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.026,0.391,0.0326,0.788,0.0265,0.609,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3357,0.088,0.608,0.171,0.3279,0.156,0.2901,0.4,0.1998,0.31,0.2018,0.393
