attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1573,0.0,0.3245,0.0,0.0942,0.0,0.1507,0.0,0.2733,0.0
sexMale,1.0,0.0,0.1275,0.0,0.3146,0.0,0.0774,0.001,0.183,0.0,0.2976,0.0
sexFemale,1.0,0.0,0.1863,0.0,0.3342,0.0,0.1105,0.0,0.1193,0.0,0.2497,0.0
age25_44,1.0,0.0,0.1169,0.001,0.2457,0.0,0.0967,0.001,0.1434,0.0,0.3973,0.0
age45_64,1.0,0.0,0.1587,0.0,0.3483,0.0,0.09,0.001,0.1718,0.0,0.2311,0.0
age65+,1.0,0.0,0.2323,0.0,0.4357,0.0,0.0964,0.001,0.1291,0.001,0.1065,0.001
citizenSwiss,1.0,0.0,0.1109,0.0,0.3829,0.0,0.092,0.0,0.1765,0.0,0.2376,0.0
citizenUE28_AELE,1.0,0.0,0.2013,0.001,0.1828,0.001,0.1016,0.001,0.0971,0.001,0.4172,0.0
citizenOtherEuropeanCountries,1.0,0.001,0.5191,0.001,0.1924,0.001,0.0979,0.002,0.0501,0.003,0.1404,0.002
citizenOtherWorldwideCountries,1.0,0.001,0.383,0.001,0.0847,0.002,0.0943,0.002,0.0474,0.003,0.3906,0.001
citizenUnknown,1.0,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.0842,0.0,0.4061,0.0,0.0857,0.0,0.1885,0.0,0.2356,0.0
migratoryBackgroundSwissWith,1.0,0.0,0.1927,0.001,0.3097,0.0,0.1114,0.001,0.1389,0.001,0.2473,0.0
migratoryBackgroundFirstGeneration,1.0,0.0,0.2871,0.0,0.1507,0.001,0.101,0.001,0.0769,0.001,0.3843,0.0
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.152,0.002,0.4832,0.001,0.083,0.003,0.1682,0.002,0.1135,0.003
migratoryBackgroundUnknown,1.0,0.002,0.2789,0.003,0.3844,0.003,0.0962,0.005,0.1666,0.004,0.0739,0.006
labourMarketEmployedPersons,1.0,0.0,0.1111,0.0,0.2936,0.0,0.0892,0.0,0.1701,0.0,0.336,0.0
labourMarketUnemployedPersons,1.0,0.001,0.2116,0.002,0.2802,0.001,0.1033,0.002,0.1094,0.002,0.2954,0.001
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.2589,0.0,0.3995,0.0,0.1048,0.001,0.1096,0.001,0.1272,0.001
socioprofessionalCategoriesENaNecutives,1.0,0.001,0.0817,0.002,0.138,0.002,0.0682,0.002,0.2096,0.001,0.5025,0.001
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.001
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.0,0.098,0.002,0.4011,0.001,0.1175,0.001,0.2904,0.001,0.0931,0.002
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.0,0.0048,0.004,0.0285,0.002,0.0132,0.002,0.0476,0.001,0.9059,0.0
socioprofessionalCategoriesIntermediate,1.0,0.0,0.0412,0.001,0.2107,0.001,0.0812,0.001,0.4523,0.0,0.2145,0.001
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0063,0.004,0.7746,0.0,0.2191,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0567,0.002,0.7946,0.001,0.1487,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.003,0.6271,0.004,0.1687,0.008,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.3126,0.001,0.2717,0.001,0.1011,0.002,0.0891,0.002,0.2256,0.001
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2551,0.0,0.3898,0.0,0.1046,0.001,0.1096,0.001,0.1409,0.0
