attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,116706.0,0.012,21406.0,0.071,48480.0,0.041,9225.0,0.113,19236.0,0.075,18357.0,0.077
sexMale,0.5147,0.035,0.3724,0.126,0.5066,0.066,0.3431,0.201,0.6855,0.093,0.6092,0.102
sexFemale,0.4853,0.035,0.6276,0.091,0.4934,0.065,0.6569,0.14,0.3146,0.138,0.3908,0.127
age25_44,0.3571,0.048,0.161,0.203,0.3561,0.083,0.4387,0.181,0.4006,0.127,0.5018,0.115
age45_64,0.417,0.04,0.3826,0.122,0.4219,0.071,0.3721,0.185,0.4695,0.112,0.4122,0.123
age65+,0.2259,0.059,0.4564,0.107,0.222,0.099,0.1893,0.257,0.13,0.213,0.0861,0.269
citizenSwiss,0.7893,0.02,0.7293,0.083,0.8615,0.045,0.7385,0.13,0.8341,0.082,0.6468,0.097
citizenUE28_AELE,0.143,0.084,0.1057,0.242,0.0967,0.165,0.2047,0.27,0.1227,0.235,0.299,0.151
citizenOtherEuropeanCountries,0.0466,0.168,0.1231,0.244,0.0355,0.303,0.0415,0.649,0.0256,0.559,0.0111,0.872
citizenOtherWorldwideCountries,0.0212,0.232,0.0419,0.398,0.0063,0.69,NaN,NaN,0.0176,0.617,0.043,0.396
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6967,0.024,0.6461,0.088,0.7798,0.048,0.5876,0.146,0.7668,0.086,0.5177,0.11
migratoryBackgroundSwissWith,0.0883,0.104,0.0756,0.272,0.0791,0.176,0.1509,0.294,0.0605,0.321,0.125,0.228
migratoryBackgroundFirstGeneration,0.196,0.072,0.2619,0.159,0.1178,0.153,0.2486,0.247,0.1525,0.212,0.3453,0.14
migratoryBackgroundSecondGenerationAndMore,0.0141,0.292,NaN,NaN,0.0207,0.374,NaN,NaN,0.0119,0.795,NaN,NaN
migratoryBackgroundUnknown,0.0049,0.47,0.0095,0.794,NaN,NaN,NaN,NaN,0.0084,0.864,NaN,NaN
labourMarketEmployedPersons,0.6586,0.027,0.3784,0.123,0.6726,0.055,0.6559,0.142,0.8089,0.084,0.7923,0.088
labourMarketUnemployedPersons,0.0134,0.297,0.0182,0.614,0.0088,0.56,NaN,NaN,0.0172,0.649,0.0183,0.632
labourMarketPersonsWithoutProfessionalActivity,0.328,0.048,0.6034,0.094,0.3186,0.083,0.3353,0.198,0.1739,0.188,0.1894,0.189
socioprofessionalCategoriesExecutives,0.0399,0.161,0.009,0.869,0.0175,0.386,0.0318,0.647,0.0623,0.321,0.116,0.24
socioprofessionalCategoriesLiberalAndSimilar,0.0149,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0947,0.263
socioprofessionalCategoriesOtherSelfEmployed,0.0737,0.117,0.0393,0.386,0.0936,0.164,0.0839,0.403,0.1162,0.235,0.0118,0.8
socioprofessionalCategoriesIntellectualAndManagerial,0.0861,0.107,NaN,NaN,0.0127,0.457,0.037,0.616,0.0442,0.378,0.447,0.119
socioprofessionalCategoriesIntermediate,0.1738,0.073,0.0382,0.395,0.1083,0.153,0.1549,0.292,0.5669,0.103,0.1028,0.258
socioprofessionalCategoriesSkilledNonManuals,0.1435,0.081,NaN,NaN,0.2956,0.088,0.2553,0.229,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0586,0.137,0.0147,0.645,0.1229,0.147,0.0612,0.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0418,0.161,0.2281,0.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0251,0.208,0.0426,0.373,0.0212,0.353,0.0321,0.698,0.0193,0.584,0.0178,0.62
socioprofessionalCategoriesUnemployedOrNotWorking,0.3414,0.047,0.6216,0.093,0.3274,0.082,0.3441,0.196,0.1912,0.18,0.2077,0.18
