attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,120125.0,0.011,21417.0,0.072,41688.0,0.046,7654.0,0.126,25580.0,0.062,23786.0,0.066
sexMale,0.5145,0.033,0.4014,0.12,0.4904,0.072,0.4261,0.196,0.6105,0.083,0.5839,0.089
sexFemale,0.4855,0.035,0.5986,0.096,0.5096,0.071,0.5739,0.168,0.3895,0.107,0.4161,0.109
age25_44,0.3542,0.047,0.1829,0.191,0.3532,0.091,0.4207,0.203,0.3269,0.121,0.5181,0.098
age45_64,0.4123,0.039,0.3604,0.127,0.4105,0.078,0.3645,0.207,0.5054,0.091,0.3772,0.112
age65+,0.2335,0.058,0.4567,0.108,0.2363,0.106,0.2148,0.272,0.1678,0.164,0.1047,0.214
citizenSwiss,0.7761,0.02,0.6858,0.087,0.8621,0.05,0.6687,0.152,0.8655,0.068,0.6452,0.084
citizenUE28_AELE,0.144,0.081,0.1148,0.234,0.0916,0.183,0.2346,0.271,0.1053,0.216,0.2748,0.136
citizenOtherEuropeanCountries,0.0547,0.149,0.143,0.221,0.0379,0.317,0.0527,0.615,0.0188,0.536,0.044,0.362
citizenOtherWorldwideCountries,0.0251,0.214,0.0565,0.347,0.0084,0.646,0.044,0.646,0.0103,0.731,0.036,0.389
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6792,0.024,0.6212,0.092,0.7835,0.053,0.5191,0.174,0.7671,0.073,0.5055,0.096
migratoryBackgroundSwissWith,0.0912,0.101,0.0519,0.33,0.0725,0.201,0.1454,0.332,0.0959,0.22,0.1368,0.19
migratoryBackgroundFirstGeneration,0.2065,0.068,0.2996,0.148,0.1115,0.17,0.3265,0.232,0.1136,0.21,0.3505,0.121
migratoryBackgroundSecondGenerationAndMore,0.0165,0.27,0.011,0.791,0.0264,0.37,NaN,NaN,0.0195,0.518,NaN,NaN
migratoryBackgroundUnknown,0.0067,0.394,0.0163,0.612,0.0062,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6591,0.026,0.3635,0.127,0.6756,0.06,0.6335,0.159,0.7638,0.073,0.7919,0.075
labourMarketUnemployedPersons,0.0247,0.213,0.0347,0.447,0.0177,0.422,0.0285,0.794,0.0205,0.501,0.0311,0.423
labourMarketPersonsWithoutProfessionalActivity,0.3162,0.049,0.6018,0.095,0.3067,0.094,0.3379,0.221,0.2157,0.146,0.1771,0.171
socioprofessionalCategoriesExecutives,0.024,0.202,NaN,NaN,0.0062,0.683,0.0236,0.845,0.0341,0.371,0.0608,0.284
socioprofessionalCategoriesLiberalAndSimilar,0.0205,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1037,0.218
socioprofessionalCategoriesOtherSelfEmployed,0.0816,0.108,0.0588,0.317,0.0975,0.172,0.066,0.498,0.1418,0.181,0.0144,0.612
socioprofessionalCategoriesIntellectualAndManagerial,0.1162,0.089,NaN,NaN,0.0217,0.364,0.0391,0.647,0.0699,0.257,0.4584,0.102
socioprofessionalCategoriesIntermediate,0.1981,0.066,0.038,0.415,0.1017,0.172,0.2946,0.233,0.5125,0.092,0.1418,0.192
socioprofessionalCategoriesSkilledNonManuals,0.1167,0.089,0.0145,0.652,0.2996,0.095,0.1583,0.328,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0538,0.14,0.0195,0.563,0.1359,0.149,0.0494,0.613,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0357,0.174,0.2001,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0119,0.304,0.0198,0.56,0.0129,0.505,NaN,NaN,NaN,NaN,0.0127,0.645
socioprofessionalCategoriesUnemployedOrNotWorking,0.3409,0.047,0.6365,0.092,0.3244,0.091,0.3665,0.212,0.2362,0.14,0.2082,0.158
