attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,52978.0,0.018,12719.0,0.091,23469.0,0.057,4126.0,0.169,4731.0,0.153,7933.0,0.117
sexMale,0.4883,0.053,0.3488,0.168,0.5541,0.086,0.3379,0.296,0.5701,0.205,0.547,0.162
sexFemale,0.5117,0.051,0.6512,0.116,0.4459,0.099,0.6624,0.211,0.4299,0.24,0.453,0.182
age25_44,0.3305,0.074,0.1861,0.245,0.3231,0.123,0.3599,0.296,0.3948,0.253,0.5301,0.17
age45_64,0.3843,0.061,0.3558,0.159,0.406,0.101,0.3548,0.283,0.4394,0.23,0.3482,0.201
age65+,0.2852,0.08,0.4581,0.142,0.2709,0.134,0.2853,0.324,0.1655,0.401,0.1218,0.356
citizenSwiss,0.8519,0.026,0.7264,0.107,0.9186,0.06,0.8471,0.183,0.9398,0.157,0.8055,0.13
citizenUE28_AELE,0.1052,0.153,0.1846,0.244,0.0675,0.295,0.095,0.582,0.037,0.863,0.1358,0.357
citizenOtherEuropeanCountries,0.0123,0.484,0.0291,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0306,0.296,0.06,0.444,0.01,0.789,NaN,NaN,NaN,NaN,0.0499,0.582
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7618,0.032,0.6217,0.117,0.8329,0.065,0.755,0.195,0.881,0.163,0.7088,0.14
migratoryBackgroundSwissWith,0.0888,0.155,0.1048,0.303,0.083,0.248,0.0923,0.557,0.0588,0.643,0.0967,0.392
migratoryBackgroundFirstGeneration,0.1364,0.134,0.2591,0.207,0.0692,0.296,0.1435,0.483,0.0531,0.729,0.1848,0.303
migratoryBackgroundSecondGenerationAndMore,0.0117,0.467,0.0145,0.865,0.0122,0.682,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5642,0.045,0.3179,0.172,0.5958,0.082,0.5133,0.236,0.7719,0.174,0.7677,0.135
labourMarketUnemployedPersons,0.0383,0.256,0.0601,0.434,0.0299,0.431,0.0475,0.865,0.0364,0.866,0.025,0.788
labourMarketPersonsWithoutProfessionalActivity,0.3975,0.064,0.622,0.12,0.3742,0.111,0.4392,0.263,0.1917,0.37,0.2074,0.276
socioprofessionalCategoriesExecutives,0.0143,0.384,NaN,NaN,0.0088,0.729,NaN,NaN,NaN,NaN,0.0426,0.582
socioprofessionalCategoriesLiberalAndSimilar,0.0084,0.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0563,0.517
socioprofessionalCategoriesOtherSelfEmployed,0.0744,0.171,0.041,0.487,0.1055,0.22,0.054,0.73,0.1365,0.43,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.089,0.153,NaN,NaN,0.023,0.467,NaN,NaN,0.044,0.729,0.4832,0.172
socioprofessionalCategoriesIntermediate,0.1412,0.119,0.0126,0.865,0.1071,0.213,0.2019,0.378,0.5667,0.205,0.163,0.316
socioprofessionalCategoriesSkilledNonManuals,0.121,0.13,0.0151,0.794,0.2349,0.141,0.1706,0.421,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0564,0.198,NaN,NaN,0.1125,0.211,0.0562,0.731,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0492,0.218,0.2051,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0089,0.516,0.027,0.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.4358,0.06,0.6821,0.115,0.4041,0.107,0.4867,0.251,0.2281,0.339,0.2323,0.26
