attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,52025.0,0.02,15755.0,0.078,18635.0,0.068,4892.0,0.154,6261.0,0.132,6482.0,0.133
sexMale,0.4873,0.055,0.3838,0.144,0.5583,0.1,0.3048,0.291,0.6561,0.165,0.5097,0.192
sexFemale,0.5127,0.051,0.6162,0.103,0.4417,0.114,0.6952,0.186,0.3439,0.236,0.4903,0.195
age25_44,0.3315,0.075,0.204,0.211,0.3166,0.14,0.3729,0.264,0.3844,0.22,0.6018,0.176
age45_64,0.3915,0.066,0.3451,0.15,0.4416,0.116,0.3823,0.257,0.4753,0.199,0.2857,0.26
age65+,0.277,0.077,0.4509,0.119,0.2417,0.153,0.2449,0.307,0.1402,0.356,0.1123,0.403
citizenSwiss,0.8508,0.026,0.7394,0.09,0.9097,0.071,0.8823,0.162,0.9516,0.135,0.8311,0.144
citizenUE28_AELE,0.1039,0.162,0.1577,0.244,0.0797,0.321,0.0736,0.648,0.0417,0.73,0.1257,0.435
citizenOtherEuropeanCountries,0.017,0.454,0.0429,0.515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0282,0.326,0.0599,0.413,NaN,NaN,NaN,NaN,NaN,NaN,0.0349,0.788
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7462,0.033,0.6222,0.1,0.8194,0.077,0.7046,0.182,0.8724,0.141,0.747,0.153
migratoryBackgroundSwissWith,0.1013,0.144,0.1151,0.252,0.083,0.276,0.1776,0.371,0.0791,0.497,0.0842,0.467
migratoryBackgroundFirstGeneration,0.1344,0.144,0.2484,0.197,0.0711,0.347,0.1069,0.538,0.0425,0.731,0.1489,0.396
migratoryBackgroundSecondGenerationAndMore,0.0148,0.447,0.0121,0.892,0.0192,0.644,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0033,0.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5659,0.049,0.3511,0.152,0.6282,0.094,0.5439,0.215,0.7355,0.157,0.7615,0.155
labourMarketUnemployedPersons,0.034,0.273,0.038,0.504,0.0287,0.482,NaN,NaN,0.0548,0.61,0.0262,0.863
labourMarketPersonsWithoutProfessionalActivity,0.4001,0.061,0.611,0.103,0.3431,0.129,0.4305,0.237,0.2099,0.295,0.2123,0.301
socioprofessionalCategoriesExecutives,0.0302,0.28,NaN,NaN,0.014,0.682,NaN,NaN,0.0787,0.497,0.0909,0.472
socioprofessionalCategoriesLiberalAndSimilar,0.005,0.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04,0.683
socioprofessionalCategoriesOtherSelfEmployed,0.0588,0.199,0.0385,0.469,0.1016,0.255,0.0474,0.729,0.0466,0.643,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0694,0.182,NaN,NaN,0.0118,0.793,NaN,NaN,0.0256,0.864,0.4878,0.195
socioprofessionalCategoriesIntermediate,0.1394,0.124,0.0256,0.588,0.1066,0.249,0.0993,0.52,0.5686,0.18,0.126,0.403
socioprofessionalCategoriesSkilledNonManuals,0.1079,0.144,NaN,NaN,0.2272,0.167,0.2655,0.312,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0585,0.201,NaN,NaN,0.1451,0.214,0.0617,0.643,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0667,0.194,0.2203,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0049,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0252,0.317,0.0418,0.459,0.02,0.581,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.4341,0.058,0.6489,0.1,0.3718,0.123,0.4563,0.23,0.2645,0.265,0.2385,0.283
