attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,52665.0,0.018,13867.0,0.084,20614.0,0.063,5891.0,0.136,5912.0,0.136,6381.0,0.133
sexMale,0.4878,0.055,0.3826,0.151,0.5519,0.096,0.3376,0.244,0.6255,0.177,0.5205,0.196
sexFemale,0.5122,0.049,0.6174,0.111,0.4481,0.105,0.6624,0.17,0.3745,0.227,0.4795,0.191
age25_44,0.3283,0.076,0.2035,0.224,0.3287,0.134,0.2943,0.267,0.3493,0.247,0.6099,0.178
age45_64,0.3878,0.063,0.3216,0.163,0.4623,0.104,0.4118,0.219,0.4019,0.22,0.2556,0.267
age65+,0.284,0.075,0.4749,0.125,0.2091,0.155,0.2938,0.252,0.2488,0.273,0.1345,0.363
citizenSwiss,0.8561,0.026,0.7545,0.098,0.9227,0.067,0.8537,0.148,0.8972,0.144,0.826,0.146
citizenUE28_AELE,0.0947,0.154,0.1229,0.268,0.0722,0.286,0.0783,0.519,0.0893,0.487,0.1266,0.413
citizenOtherEuropeanCountries,0.0154,0.426,0.0402,0.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0337,0.286,0.0824,0.368,NaN,NaN,0.0445,0.688,NaN,NaN,0.0411,0.733
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7435,0.033,0.6205,0.109,0.8208,0.073,0.7365,0.16,0.8026,0.154,0.7127,0.159
migratoryBackgroundSwissWith,0.1076,0.14,0.1243,0.266,0.0958,0.244,0.1171,0.423,0.0946,0.454,0.1133,0.401
migratoryBackgroundFirstGeneration,0.1317,0.132,0.2355,0.203,0.0633,0.308,0.1154,0.424,0.0978,0.473,0.174,0.353
migratoryBackgroundSecondGenerationAndMore,0.0121,0.444,NaN,NaN,0.0141,0.647,0.0309,0.865,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.005,0.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5698,0.047,0.3102,0.168,0.6592,0.085,0.5218,0.194,0.6889,0.169,0.7789,0.153
labourMarketUnemployedPersons,0.0353,0.271,0.0493,0.475,0.0281,0.468,0.0536,0.648,NaN,NaN,0.0296,0.873
labourMarketPersonsWithoutProfessionalActivity,0.3949,0.061,0.6404,0.108,0.3127,0.129,0.4244,0.212,0.2957,0.255,0.1915,0.314
socioprofessionalCategoriesExecutives,0.0293,0.277,0.0143,0.798,0.0232,0.499,NaN,NaN,0.0692,0.537,0.0505,0.611
socioprofessionalCategoriesLiberalAndSimilar,0.0065,0.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0533,0.582
socioprofessionalCategoriesOtherSelfEmployed,0.0507,0.214,0.0181,0.732,0.0763,0.283,0.0429,0.684,0.0844,0.498,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0781,0.169,NaN,NaN,0.0153,0.612,NaN,NaN,0.0436,0.683,0.5451,0.186
socioprofessionalCategoriesIntermediate,0.1264,0.13,0.0376,0.504,0.0923,0.253,0.1158,0.41,0.4819,0.205,0.1099,0.433
socioprofessionalCategoriesSkilledNonManuals,0.1385,0.123,NaN,NaN,0.2796,0.14,0.2543,0.283,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0716,0.181,NaN,NaN,0.1618,0.193,0.0621,0.586,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0571,0.2,0.2168,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0091,0.529,NaN,NaN,0.0093,0.797,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.4302,0.058,0.6898,0.105,0.3408,0.123,0.4782,0.201,0.3111,0.248,0.2211,0.295
