attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.008,0.1653,0.056,0.3997,0.031,0.0959,0.075,0.1481,0.058,0.191,0.05
sexMale,1.0,0.027,0.1252,0.102,0.3976,0.051,0.0764,0.129,0.1896,0.076,0.2113,0.072
sexFemale,1.0,0.024,0.2029,0.07,0.4018,0.047,0.1142,0.096,0.1092,0.098,0.172,0.076
age25_44,1.0,0.038,0.1055,0.141,0.3514,0.071,0.1068,0.135,0.1605,0.105,0.2757,0.079
age45_64,1.0,0.031,0.1472,0.1,0.4135,0.055,0.0761,0.138,0.1706,0.088,0.1926,0.083
age65+,1.0,0.038,0.2575,0.085,0.4351,0.063,0.1108,0.13,0.1031,0.136,0.0935,0.143
citizenSwiss,1.0,0.015,0.1294,0.072,0.446,0.034,0.0915,0.087,0.1658,0.062,0.1674,0.062
citizenUE28_AELE,1.0,0.061,0.2164,0.14,0.2544,0.128,0.1182,0.193,0.1025,0.199,0.3085,0.112
citizenOtherEuropeanCountries,1.0,0.12,0.4734,0.176,0.2574,0.24,0.087,0.414,0.0623,0.477,0.1198,0.36
citizenOtherWorldwideCountries,1.0,0.134,0.3324,0.241,0.1562,0.352,0.115,0.405,0.0601,0.54,0.3363,0.225
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.117,0.086,0.4772,0.038,0.0842,0.103,0.1684,0.07,0.1533,0.074
migratoryBackgroundSwissWith,1.0,0.056,0.1776,0.143,0.3211,0.105,0.1221,0.173,0.1551,0.152,0.2242,0.126
migratoryBackgroundFirstGeneration,1.0,0.051,0.3071,0.101,0.2076,0.123,0.1149,0.167,0.0807,0.191,0.2897,0.098
migratoryBackgroundSecondGenerationAndMore,1.0,0.161,0.1192,0.477,0.528,0.218,0.0808,0.563,0.1479,0.426,0.1239,0.488
migratoryBackgroundUnknown,1.0,0.288,0.2088,0.646,0.445,0.433,NaN,NaN,0.1479,0.731,0.1518,0.736
labourMarketEmployedPersons,1.0,0.022,0.0968,0.102,0.3905,0.045,0.0819,0.109,0.1828,0.069,0.2481,0.058
labourMarketUnemployedPersons,1.0,0.156,0.2043,0.358,0.287,0.296,0.1158,0.474,0.1238,0.437,0.2692,0.292
labourMarketPersonsWithoutProfessionalActivity,1.0,0.031,0.2679,0.072,0.4217,0.055,0.116,0.112,0.0965,0.122,0.0979,0.123
socioprofessionalCategoriesExecutives,1.0,0.131,0.0712,0.543,0.2327,0.276,0.0463,0.614,0.2331,0.273,0.4166,0.2
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.223
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.109,0.0877,0.392,0.4756,0.157,0.1002,0.357,0.2779,0.206,0.0587,0.508
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.072,NaN,NaN,0.0556,0.322,0.0143,0.647,0.056,0.313,0.8697,0.077
socioprofessionalCategoriesIntermediate,1.0,0.054,0.0498,0.27,0.2388,0.117,0.0734,0.213,0.4661,0.082,0.1719,0.14
socioprofessionalCategoriesSkilledNonManuals,1.0,0.062,0.0067,0.791,0.8369,0.068,0.1565,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.122,0.0333,0.646,0.8408,0.132,0.1259,0.366,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.134,1.0,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.693,NaN,NaN,0.6181,0.876,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.18,0.3097,0.33,0.344,0.302,0.099,0.588,0.1051,0.56,0.1424,0.485
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.03,0.2638,0.071,0.413,0.054,0.116,0.109,0.0982,0.117,0.1089,0.113
