attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.008,0.1587,0.057,0.344,0.034,0.09,0.077,0.2105,0.046,0.1968,0.049
sexMale,1.0,0.027,0.1258,0.098,0.3385,0.056,0.0745,0.129,0.2451,0.066,0.216,0.071
sexFemale,1.0,0.024,0.1897,0.073,0.3491,0.05,0.1045,0.099,0.178,0.073,0.1787,0.074
age25_44,1.0,0.037,0.1044,0.137,0.3545,0.07,0.0996,0.138,0.18,0.1,0.2616,0.081
age45_64,1.0,0.031,0.1539,0.097,0.3303,0.062,0.0834,0.13,0.2301,0.075,0.2023,0.08
age65+,1.0,0.037,0.2258,0.09,0.3509,0.069,0.0882,0.143,0.2179,0.089,0.1172,0.125
citizenSwiss,1.0,0.015,0.1226,0.073,0.3807,0.038,0.0845,0.09,0.2399,0.05,0.1724,0.061
citizenUE28_AELE,1.0,0.062,0.2036,0.147,0.2578,0.128,0.1086,0.201,0.1385,0.174,0.2915,0.117
citizenOtherEuropeanCountries,1.0,0.108,0.4835,0.159,0.1754,0.265,0.1017,0.349,0.0671,0.412,0.1725,0.255
citizenOtherWorldwideCountries,1.0,0.131,0.2752,0.256,0.1407,0.367,0.1185,0.387,0.075,0.503,0.3906,0.205
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.1042,0.09,0.4075,0.042,0.0731,0.11,0.2518,0.056,0.1634,0.071
migratoryBackgroundSwissWith,1.0,0.055,0.1905,0.135,0.2749,0.112,0.1294,0.162,0.194,0.133,0.2111,0.126
migratoryBackgroundFirstGeneration,1.0,0.05,0.3041,0.1,0.1776,0.13,0.1141,0.164,0.0994,0.172,0.3047,0.094
migratoryBackgroundSecondGenerationAndMore,1.0,0.154,0.0835,0.539,0.5641,0.208,0.0644,0.617,0.2139,0.332,0.0741,0.561
migratoryBackgroundUnknown,1.0,0.311,0.2433,0.645,0.4307,0.474,NaN,NaN,0.2238,0.644,NaN,NaN
labourMarketEmployedPersons,1.0,0.022,0.094,0.103,0.3471,0.049,0.0806,0.11,0.2308,0.061,0.2474,0.058
labourMarketUnemployedPersons,1.0,0.144,0.1975,0.333,0.3654,0.24,0.1259,0.425,0.0834,0.484,0.2277,0.298
labourMarketPersonsWithoutProfessionalActivity,1.0,0.03,0.2524,0.073,0.3376,0.06,0.1012,0.117,0.1899,0.083,0.1189,0.109
socioprofessionalCategoriesExecutives,1.0,0.187,0.0538,0.874,0.1592,0.47,0.0671,0.731,0.218,0.403,0.5019,0.262
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.192
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.098,0.0992,0.328,0.4371,0.152,0.097,0.323,0.3254,0.172,0.0414,0.484
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.068,NaN,NaN,0.0535,0.305,0.0125,0.645,0.1131,0.211,0.8178,0.076
socioprofessionalCategoriesIntermediate,1.0,0.051,0.0386,0.292,0.1828,0.131,0.09,0.186,0.5409,0.072,0.1476,0.145
socioprofessionalCategoriesSkilledNonManuals,1.0,0.066,0.025,0.459,0.8332,0.073,0.1418,0.186,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.123,0.07,0.456,0.8193,0.136,0.1108,0.373,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.136,1.0,0.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.245,0.2672,0.484,0.3616,0.403,0.0828,0.869,0.0804,0.867,0.208,0.54
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.029,0.2485,0.071,0.3396,0.058,0.1029,0.113,0.1824,0.082,0.1266,0.102
