attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1583,0.001,0.4065,0.0,0.1054,0.001,0.1462,0.001,0.1836,0.001
sexMale,1.0,0.0,0.121,0.001,0.4113,0.0,0.0816,0.001,0.1778,0.001,0.2083,0.001
sexFemale,1.0,0.0,0.1934,0.001,0.4019,0.0,0.1277,0.001,0.1165,0.001,0.1605,0.001
age25_44,1.0,0.0,0.1047,0.001,0.3587,0.001,0.1177,0.001,0.1573,0.001,0.2616,0.001
age45_64,1.0,0.0,0.1302,0.001,0.4277,0.001,0.09,0.001,0.1717,0.001,0.1805,0.001
age65+,1.0,0.0,0.259,0.001,0.4314,0.001,0.1129,0.001,0.0979,0.001,0.0988,0.001
citizenSwiss,1.0,0.0,0.1251,0.001,0.4551,0.0,0.0998,0.001,0.1603,0.001,0.1598,0.001
citizenUE28_AELE,1.0,0.001,0.2016,0.001,0.2594,0.001,0.1301,0.002,0.1126,0.002,0.2962,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.4561,0.002,0.2461,0.003,0.1408,0.003,0.0597,0.005,0.0974,0.004
citizenOtherWorldwideCountries,1.0,0.001,0.3434,0.003,0.1168,0.004,0.0808,0.005,0.0781,0.005,0.3809,0.002
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1118,0.001,0.4763,0.0,0.0949,0.001,0.17,0.001,0.1471,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.1699,0.001,0.3661,0.001,0.1233,0.002,0.1276,0.002,0.2131,0.001
migratoryBackgroundFirstGeneration,1.0,0.001,0.2916,0.001,0.2058,0.001,0.1231,0.002,0.084,0.002,0.2956,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.002,0.147,0.004,0.4548,0.002,0.1425,0.004,0.1821,0.004,0.0736,0.005
migratoryBackgroundUnknown,1.0,0.003,0.3523,0.005,0.4859,0.004,NaN,NaN,NaN,NaN,0.0971,0.009
labourMarketEmployedPersons,1.0,0.0,0.0849,0.001,0.4048,0.0,0.1001,0.001,0.1794,0.001,0.2309,0.001
labourMarketUnemployedPersons,1.0,0.002,0.2086,0.004,0.3323,0.003,0.1218,0.005,0.1549,0.004,0.1824,0.004
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.272,0.001,0.4138,0.001,0.1128,0.001,0.0929,0.001,0.1086,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.0532,0.007,0.2534,0.003,0.0619,0.006,0.2339,0.003,0.3977,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.002
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0791,0.004,0.5222,0.001,0.115,0.003,0.2243,0.002,0.0594,0.004
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.0347,0.004,0.0211,0.005,0.0778,0.003,0.8647,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0485,0.003,0.2795,0.001,0.0845,0.002,0.464,0.001,0.1236,0.002
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.802,0.001,0.1938,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0211,0.009,0.8524,0.001,0.1265,0.004,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.2792,0.003,0.3302,0.003,0.1144,0.005,0.0828,0.006,0.1934,0.004
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.2681,0.001,0.4089,0.001,0.1133,0.001,0.0967,0.001,0.113,0.001
