attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,211346.0,0.009,0.1782,0.054,0.3976,0.031,0.0943,0.077,0.1583,0.057,0.1717,0.055
sexMale,102430.0,0.027,0.1316,0.098,0.3998,0.051,0.0701,0.134,0.2022,0.075,0.1964,0.077
sexFemale,108916.0,0.025,0.222,0.069,0.3955,0.048,0.1171,0.096,0.1171,0.096,0.1484,0.087
age25_44,69160.0,0.038,0.1254,0.128,0.3591,0.069,0.0989,0.14,0.1722,0.102,0.2444,0.086
age45_64,83746.0,0.032,0.1551,0.1,0.4123,0.056,0.0859,0.132,0.1761,0.09,0.1706,0.093
age65+,58440.0,0.038,0.2736,0.082,0.422,0.065,0.1009,0.137,0.1165,0.13,0.0871,0.15
citizenSwiss,165729.0,0.014,0.1392,0.068,0.4481,0.033,0.0913,0.087,0.1747,0.061,0.1467,0.068
citizenUE28_AELE,29573.0,0.064,0.2159,0.142,0.2394,0.137,0.1099,0.205,0.127,0.189,0.3078,0.121
citizenOtherEuropeanCountries,9967.0,0.127,0.5467,0.173,0.1835,0.303,0.0846,0.444,0.059,0.539,0.1263,0.359
citizenOtherWorldwideCountries,6002.0,0.156,0.446,0.236,0.1425,0.423,0.1166,0.472,NaN,NaN,0.2687,0.298
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136026.0,0.019,0.1247,0.08,0.4691,0.037,0.0847,0.1,0.1818,0.067,0.1397,0.078
migratoryBackgroundSwissWith,28624.0,0.061,0.2008,0.142,0.3457,0.109,0.125,0.183,0.1431,0.172,0.1853,0.15
migratoryBackgroundFirstGeneration,41190.0,0.055,0.3406,0.1,0.1743,0.139,0.1084,0.18,0.0915,0.193,0.2852,0.108
migratoryBackgroundSecondGenerationAndMore,4261.0,0.182,0.1101,0.56,0.5973,0.238,0.0772,0.646,0.1716,0.432,0.0437,0.867
migratoryBackgroundUnknown,1246.0,0.319,0.3555,0.541,0.4791,0.456,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,128272.0,0.022,0.1114,0.096,0.3881,0.045,0.0898,0.104,0.1925,0.068,0.2181,0.065
labourMarketUnemployedPersons,5485.0,0.157,0.2009,0.367,0.3043,0.283,0.1057,0.484,0.1912,0.36,0.198,0.355
labourMarketPersonsWithoutProfessionalActivity,77589.0,0.032,0.287,0.071,0.4198,0.056,0.1008,0.122,0.0994,0.123,0.093,0.129
socioprofessionalCategoriesExecutives,5822.0,0.147,0.0532,0.689,0.2259,0.319,0.0567,0.648,0.325,0.255,0.3392,0.253
socioprofessionalCategoriesLiberalAndSimilar,2425.0,0.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.228
socioprofessionalCategoriesOtherSelfEmployed,9446.0,0.113,0.1259,0.328,0.4728,0.166,0.094,0.381,0.2692,0.219,0.0381,0.583
socioprofessionalCategoriesIntellectualAndManagerial,21100.0,0.075,0.013,0.684,0.0476,0.352,0.0134,0.687,0.0807,0.273,0.8453,0.083
socioprofessionalCategoriesIntermediate,37005.0,0.054,0.0495,0.272,0.2587,0.113,0.086,0.199,0.4831,0.081,0.1226,0.171
socioprofessionalCategoriesSkilledNonManuals,29112.0,0.062,0.0095,0.685,0.8168,0.069,0.1736,0.16,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8556.0,0.123,0.0194,0.866,0.8592,0.133,0.1216,0.367,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8064.0,0.13,1.0,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,355.0,0.651,0.6958,0.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6387.0,0.143,0.3012,0.27,0.3603,0.234,0.0997,0.473,0.1068,0.432,0.1321,0.405
socioprofessionalCategoriesUnemployedOrNotWorking,83074.0,0.031,0.2813,0.07,0.4122,0.054,0.1012,0.118,0.1055,0.116,0.0999,0.121
