attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,753347.0,0.004,137020.0,0.027,312099.0,0.015,73660.0,0.038,115087.0,0.03,115481.0,0.029
sexMale,0.4859,0.014,0.3594,0.049,0.4894,0.025,0.3509,0.067,0.6454,0.038,0.5534,0.04
sexFemale,0.5141,0.013,0.6406,0.035,0.5106,0.024,0.6491,0.048,0.3546,0.052,0.4466,0.044
age25_44,0.3541,0.018,0.2334,0.064,0.3151,0.034,0.3742,0.066,0.3865,0.051,0.5577,0.04
age45_64,0.3848,0.016,0.3387,0.05,0.4123,0.028,0.3661,0.065,0.4295,0.047,0.3325,0.052
age65+,0.2611,0.021,0.4279,0.042,0.2726,0.034,0.2597,0.075,0.184,0.071,0.1097,0.09
citizenSwiss,0.8443,0.006,0.6894,0.033,0.9186,0.016,0.8286,0.042,0.9112,0.031,0.7708,0.033
citizenUE28_AELE,0.1,0.04,0.1446,0.081,0.0601,0.084,0.1148,0.126,0.0708,0.127,0.1745,0.076
citizenOtherEuropeanCountries,0.0254,0.083,0.0801,0.111,0.0106,0.202,0.027,0.255,0.0092,0.357,0.0157,0.27
citizenOtherWorldwideCountries,0.0302,0.077,0.0857,0.109,0.0107,0.204,0.0291,0.252,0.0089,0.371,0.039,0.171
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7536,0.008,0.5621,0.037,0.8496,0.017,0.7166,0.045,0.8401,0.032,0.6586,0.036
migratoryBackgroundSwissWith,0.0866,0.04,0.1223,0.081,0.0643,0.074,0.1074,0.117,0.0677,0.12,0.1099,0.091
migratoryBackgroundFirstGeneration,0.1438,0.033,0.2979,0.056,0.0676,0.08,0.161,0.106,0.0776,0.122,0.2217,0.068
migratoryBackgroundSecondGenerationAndMore,0.0107,0.13,0.0087,0.344,0.0134,0.182,0.0098,0.432,0.0106,0.334,0.0066,0.405
migratoryBackgroundUnknown,0.0053,0.174,0.009,0.326,0.005,0.274,0.0051,0.559,0.0041,0.509,0.0033,0.542
labourMarketEmployedPersons,0.6366,0.011,0.3881,0.047,0.6344,0.022,0.6142,0.05,0.7719,0.035,0.817,0.032
labourMarketUnemployedPersons,0.0263,0.079,0.0344,0.172,0.0225,0.133,0.0382,0.215,0.0179,0.243,0.0275,0.19
labourMarketPersonsWithoutProfessionalActivity,0.3371,0.018,0.5775,0.037,0.3431,0.03,0.3477,0.065,0.2102,0.067,0.1554,0.079
socioprofessionalCategoriesENaNecutives,0.0221,0.083,0.0102,0.301,0.014,0.165,0.0181,0.305,0.043,0.153,0.0399,0.152
socioprofessionalCategoriesLiberalAndSimilar,0.0106,0.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0691,0.117
socioprofessionalCategoriesOtherSelfEmployed,0.0545,0.052,0.0282,0.173,0.0643,0.076,0.0444,0.188,0.1051,0.098,0.0152,0.256
socioprofessionalCategoriesIntellectualAndManagerial,0.0942,0.038,0.0029,0.574,0.0103,0.194,0.0145,0.335,0.041,0.157,0.5329,0.04
socioprofessionalCategoriesIntermediate,0.1796,0.027,0.0413,0.149,0.1159,0.057,0.1775,0.095,0.5637,0.041,0.1342,0.084
socioprofessionalCategoriesSkilledNonManuals,0.1398,0.032,0.0058,0.388,0.2769,0.035,0.2462,0.08,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0597,0.052,0.0116,0.28,0.123,0.056,0.068,0.159,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0418,0.062,0.2299,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0019,0.301,0.0026,0.598,0.002,0.454,0.0036,0.74,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0324,0.07,0.0556,0.129,0.0279,0.118,0.0419,0.199,0.0181,0.235,0.025,0.193
socioprofessionalCategoriesUnemployedOrNotWorking,0.3634,0.017,0.6119,0.036,0.3656,0.029,0.3858,0.062,0.2281,0.064,0.183,0.072
