attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,758999.0,0.004,132683.0,0.028,309553.0,0.015,75307.0,0.037,122305.0,0.029,119150.0,0.028
sexMale,0.4857,0.014,0.3646,0.049,0.4929,0.025,0.3468,0.066,0.6342,0.037,0.5372,0.039
sexFemale,0.5143,0.013,0.6354,0.036,0.5071,0.024,0.6532,0.047,0.3658,0.049,0.4628,0.042
age25_44,0.3528,0.018,0.236,0.064,0.3099,0.034,0.3635,0.065,0.3914,0.049,0.5479,0.039
age45_64,0.3832,0.016,0.3407,0.05,0.4067,0.028,0.3788,0.062,0.4184,0.046,0.3364,0.051
age65+,0.264,0.021,0.4233,0.044,0.2834,0.034,0.2577,0.075,0.1902,0.068,0.1157,0.086
citizenSwiss,0.8429,0.007,0.6771,0.034,0.9222,0.016,0.816,0.041,0.9054,0.03,0.7742,0.032
citizenUE28_AELE,0.1012,0.038,0.1582,0.076,0.0568,0.083,0.1224,0.116,0.0713,0.119,0.1703,0.073
citizenOtherEuropeanCountries,0.0257,0.085,0.0768,0.118,0.0134,0.19,0.0278,0.26,0.0092,0.366,0.0161,0.268
citizenOtherWorldwideCountries,0.03,0.074,0.0876,0.106,0.0075,0.237,0.0334,0.222,0.0134,0.294,0.0394,0.156
citizenUnknown,0.0002,0.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7483,0.008,0.5574,0.038,0.8475,0.017,0.6966,0.045,0.8317,0.031,0.6507,0.035
migratoryBackgroundSwissWith,0.0901,0.039,0.1133,0.086,0.0703,0.071,0.1146,0.112,0.0691,0.114,0.1216,0.084
migratoryBackgroundFirstGeneration,0.1444,0.032,0.3068,0.056,0.0651,0.08,0.1688,0.099,0.0827,0.114,0.2176,0.065
migratoryBackgroundSecondGenerationAndMore,0.0111,0.121,0.0123,0.282,0.0117,0.186,0.0135,0.356,0.0116,0.287,0.0064,0.401
migratoryBackgroundUnknown,0.006,0.163,0.0103,0.304,0.0054,0.267,0.0065,0.496,0.005,0.45,0.0037,0.51
labourMarketEmployedPersons,0.6438,0.01,0.409,0.046,0.632,0.022,0.6195,0.049,0.7757,0.033,0.8158,0.031
labourMarketUnemployedPersons,0.0225,0.084,0.0313,0.178,0.0174,0.148,0.0294,0.233,0.0146,0.259,0.0296,0.183
labourMarketPersonsWithoutProfessionalActivity,0.3337,0.018,0.5596,0.038,0.3506,0.03,0.3511,0.064,0.2097,0.065,0.1546,0.075
socioprofessionalCategoriesENaNecutives,0.0248,0.078,0.0122,0.289,0.0176,0.148,0.0113,0.363,0.046,0.143,0.0443,0.145
socioprofessionalCategoriesLiberalAndSimilar,0.0093,0.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059,0.122
socioprofessionalCategoriesOtherSelfEmployed,0.0576,0.05,0.0307,0.172,0.0672,0.074,0.0666,0.152,0.0938,0.1,0.0199,0.211
socioprofessionalCategoriesIntellectualAndManagerial,0.0939,0.037,0.0039,0.477,0.0095,0.199,0.0149,0.311,0.0378,0.156,0.5211,0.039
socioprofessionalCategoriesIntermediate,0.1868,0.026,0.0405,0.151,0.1141,0.057,0.183,0.091,0.5776,0.039,0.14,0.08
socioprofessionalCategoriesSkilledNonManuals,0.133,0.032,0.0047,0.444,0.2656,0.036,0.2402,0.079,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0594,0.051,0.011,0.291,0.1262,0.055,0.0606,0.164,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.043,0.06,0.2458,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0019,0.299,0.0044,0.472,0.0013,0.562,0.0034,0.702,NaN,NaN,0.0015,0.808
socioprofessionalCategoriesNotAttributable,0.0341,0.067,0.0558,0.13,0.0305,0.112,0.0394,0.201,0.0204,0.218,0.0301,0.174
socioprofessionalCategoriesUnemployedOrNotWorking,0.3562,0.017,0.591,0.037,0.368,0.029,0.3805,0.062,0.2243,0.063,0.1842,0.069
