attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,763034.0,0.004,129336.0,0.029,315247.0,0.015,76456.0,0.037,118048.0,0.029,123947.0,0.027
sexMale,0.486,0.014,0.3597,0.051,0.4891,0.025,0.3702,0.065,0.6343,0.038,0.5402,0.038
sexFemale,0.514,0.013,0.6403,0.036,0.5109,0.024,0.6298,0.047,0.3657,0.049,0.4598,0.041
age25_44,0.3521,0.018,0.2151,0.07,0.3168,0.033,0.3674,0.065,0.3821,0.05,0.5466,0.038
age45_64,0.3812,0.016,0.3454,0.051,0.4032,0.028,0.3576,0.064,0.4236,0.046,0.3368,0.049
age65+,0.2668,0.02,0.4395,0.043,0.2801,0.034,0.275,0.071,0.1943,0.068,0.1166,0.084
citizenSwiss,0.8412,0.006,0.6809,0.034,0.9192,0.016,0.8035,0.041,0.9116,0.03,0.7663,0.031
citizenUE28_AELE,0.1001,0.038,0.1518,0.079,0.0552,0.085,0.118,0.119,0.0731,0.119,0.1752,0.071
citizenOtherEuropeanCountries,0.026,0.086,0.0734,0.127,0.0132,0.19,0.0405,0.221,0.0085,0.396,0.0168,0.252
citizenOtherWorldwideCountries,0.0323,0.073,0.0926,0.108,0.0123,0.188,0.0376,0.216,0.0068,0.383,0.041,0.154
citizenUnknown,0.0004,0.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7426,0.008,0.5544,0.039,0.8396,0.017,0.6796,0.045,0.8313,0.032,0.6468,0.034
migratoryBackgroundSwissWith,0.0931,0.038,0.118,0.086,0.0732,0.069,0.119,0.109,0.0777,0.11,0.1162,0.084
migratoryBackgroundFirstGeneration,0.1466,0.032,0.3095,0.057,0.0679,0.078,0.182,0.098,0.0757,0.119,0.2226,0.063
migratoryBackgroundSecondGenerationAndMore,0.0113,0.121,0.0081,0.356,0.0122,0.183,0.0118,0.368,0.0127,0.282,0.0105,0.31
migratoryBackgroundUnknown,0.0064,0.156,0.0099,0.301,0.0071,0.232,0.0075,0.47,0.0026,0.629,0.0039,0.482
labourMarketEmployedPersons,0.6298,0.011,0.3802,0.049,0.6157,0.022,0.5995,0.05,0.7713,0.034,0.8099,0.03
labourMarketUnemployedPersons,0.0219,0.088,0.0291,0.197,0.02,0.144,0.0238,0.258,0.0114,0.3,0.028,0.185
labourMarketPersonsWithoutProfessionalActivity,0.3484,0.017,0.5906,0.038,0.3643,0.029,0.3768,0.062,0.2173,0.065,0.1622,0.073
socioprofessionalCategoriesENaNecutives,0.0258,0.076,0.0085,0.34,0.0149,0.159,0.0156,0.322,0.0473,0.143,0.0572,0.124
socioprofessionalCategoriesLiberalAndSimilar,0.0104,0.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0638,0.115
socioprofessionalCategoriesOtherSelfEmployed,0.054,0.053,0.0245,0.199,0.0684,0.074,0.0538,0.17,0.0858,0.107,0.0177,0.223
socioprofessionalCategoriesIntellectualAndManagerial,0.0949,0.036,0.0036,0.487,0.0089,0.203,0.0156,0.303,0.0405,0.154,0.5097,0.038
socioprofessionalCategoriesIntermediate,0.1873,0.026,0.041,0.154,0.1149,0.057,0.1965,0.087,0.5808,0.039,0.1439,0.078
socioprofessionalCategoriesSkilledNonManuals,0.1356,0.032,0.0028,0.553,0.2704,0.035,0.2339,0.08,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.057,0.053,0.0127,0.282,0.1187,0.057,0.0574,0.173,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.043,0.061,0.2537,0.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0016,0.333,0.0021,0.735,0.0019,0.476,0.0028,0.77,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0203,0.087,0.0313,0.174,0.0176,0.147,0.0239,0.256,0.0165,0.246,0.0168,0.216
socioprofessionalCategoriesUnemployedOrNotWorking,0.3702,0.017,0.6198,0.037,0.3843,0.029,0.4006,0.06,0.2287,0.064,0.1901,0.068
