attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.006,0.2559,0.026,0.2033,0.029,0.1035,0.043,0.1034,0.043,0.3339,0.022
sexMale,1.0,0.017,0.2362,0.043,0.2172,0.043,0.0845,0.073,0.1182,0.06,0.3439,0.035
sexFemale,1.0,0.015,0.2736,0.036,0.1909,0.042,0.1205,0.056,0.09,0.064,0.325,0.033
age25_44,1.0,0.02,0.1942,0.054,0.1536,0.06,0.1109,0.071,0.0842,0.081,0.4571,0.033
age45_64,1.0,0.019,0.2782,0.044,0.2209,0.048,0.0975,0.075,0.1158,0.067,0.2876,0.042
age65+,1.0,0.025,0.3275,0.048,0.2616,0.054,0.1,0.089,0.1167,0.083,0.1942,0.064
citizenSwiss,1.0,0.012,0.182,0.04,0.2577,0.033,0.1141,0.052,0.1288,0.048,0.3174,0.029
citizenUE28_AELE,1.0,0.025,0.3737,0.044,0.1258,0.079,0.0783,0.102,0.0685,0.108,0.3537,0.047
citizenOtherEuropeanCountries,1.0,0.095,0.4164,0.147,0.0849,0.33,0.1167,0.287,0.0328,0.512,0.3492,0.163
citizenOtherWorldwideCountries,1.0,0.056,0.3645,0.094,0.0903,0.193,0.1042,0.177,0.0509,0.253,0.3901,0.091
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.147,0.06,0.3052,0.041,0.11,0.071,0.1453,0.061,0.2925,0.042
migratoryBackgroundSwissWith,1.0,0.024,0.2288,0.056,0.1917,0.062,0.1197,0.079,0.1066,0.083,0.3532,0.045
migratoryBackgroundFirstGeneration,1.0,0.022,0.3857,0.039,0.1019,0.078,0.0839,0.088,0.0593,0.103,0.3692,0.04
migratoryBackgroundSecondGenerationAndMore,1.0,0.105,0.1876,0.242,0.3515,0.178,0.1247,0.3,0.1145,0.313,0.2219,0.228
migratoryBackgroundUnknown,1.0,0.208,0.298,0.384,0.3076,0.368,0.115,0.639,0.0931,0.676,0.1869,0.48
labourMarketEmployedPersons,1.0,0.014,0.2036,0.041,0.1861,0.042,0.0987,0.06,0.1053,0.056,0.4063,0.027
labourMarketUnemployedPersons,1.0,0.057,0.2862,0.111,0.1835,0.134,0.1104,0.178,0.09,0.193,0.3299,0.102
labourMarketPersonsWithoutProfessionalActivity,1.0,0.02,0.3414,0.04,0.2374,0.047,0.1104,0.072,0.1027,0.073,0.2082,0.052
socioprofessionalCategoriesExecutives,1.0,0.077,0.0949,0.26,0.1206,0.219,0.0798,0.275,0.0946,0.247,0.6101,0.099
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.099
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.071,0.2473,0.147,0.284,0.134,0.1168,0.21,0.21,0.157,0.1418,0.195
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.036,0.0117,0.363,0.018,0.284,0.018,0.287,0.0311,0.211,0.9212,0.038
socioprofessionalCategoriesIntermediate,1.0,0.038,0.1037,0.125,0.1414,0.103,0.075,0.145,0.3259,0.068,0.354,0.068
socioprofessionalCategoriesSkilledNonManuals,1.0,0.048,0.0246,0.321,0.6344,0.06,0.341,0.085,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.102,0.1095,0.303,0.648,0.126,0.2425,0.213,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.052,1.0,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.34,0.4219,0.512,0.2188,0.723,0.2812,0.642,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.099,0.3273,0.175,0.1307,0.267,0.1132,0.293,0.0672,0.371,0.3616,0.17
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.018,0.3323,0.037,0.2285,0.044,0.1104,0.067,0.1006,0.068,0.2282,0.046
