attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.005,0.2171,0.028,0.2273,0.026,0.1111,0.041,0.0799,0.047,0.3646,0.019
sexMale,1.0,0.016,0.2009,0.046,0.2402,0.04,0.0987,0.066,0.0866,0.067,0.3736,0.031
sexFemale,1.0,0.014,0.2317,0.038,0.2156,0.039,0.1222,0.053,0.074,0.068,0.3565,0.029
age25_44,1.0,0.019,0.1633,0.059,0.1827,0.053,0.1124,0.069,0.0646,0.089,0.477,0.03
age45_64,1.0,0.018,0.2441,0.045,0.2324,0.044,0.1076,0.068,0.0797,0.078,0.3362,0.036
age65+,1.0,0.025,0.2657,0.055,0.2959,0.05,0.1146,0.083,0.1068,0.085,0.217,0.059
citizenSwiss,1.0,0.011,0.1413,0.045,0.2835,0.03,0.1174,0.05,0.0983,0.053,0.3595,0.026
citizenUE28_AELE,1.0,0.025,0.3362,0.048,0.152,0.073,0.0944,0.094,0.0506,0.126,0.3668,0.045
citizenOtherEuropeanCountries,1.0,0.073,0.3381,0.132,0.1016,0.234,0.0852,0.259,0.0388,0.366,0.4363,0.108
citizenOtherWorldwideCountries,1.0,0.05,0.3505,0.087,0.1073,0.159,0.1278,0.146,0.054,0.225,0.3604,0.085
citizenUnknown,1.0,0.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.1062,0.073,0.3346,0.039,0.1052,0.073,0.1107,0.069,0.3433,0.039
migratoryBackgroundSwissWith,1.0,0.022,0.1802,0.059,0.2223,0.053,0.1312,0.071,0.0845,0.087,0.3818,0.039
migratoryBackgroundFirstGeneration,1.0,0.021,0.3483,0.04,0.1194,0.07,0.1006,0.077,0.0485,0.11,0.3832,0.037
migratoryBackgroundSecondGenerationAndMore,1.0,0.101,0.1898,0.247,0.4216,0.154,0.104,0.314,0.0786,0.358,0.2061,0.223
migratoryBackgroundUnknown,1.0,0.183,0.2665,0.365,0.3499,0.307,0.1342,0.494,0.0744,0.637,0.175,0.442
labourMarketEmployedPersons,1.0,0.013,0.1664,0.045,0.2097,0.038,0.0986,0.058,0.0786,0.064,0.4467,0.024
labourMarketUnemployedPersons,1.0,0.052,0.2282,0.114,0.2088,0.115,0.1343,0.146,0.0589,0.217,0.3698,0.087
labourMarketPersonsWithoutProfessionalActivity,1.0,0.02,0.2975,0.042,0.2599,0.043,0.1263,0.065,0.0867,0.077,0.2296,0.048
socioprofessionalCategoriesExecutives,1.0,0.087,0.0563,0.394,0.1095,0.265,0.0468,0.408,0.0925,0.288,0.6948,0.104
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.081
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.065,0.2106,0.147,0.3269,0.114,0.1779,0.156,0.1538,0.162,0.1308,0.18
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.033,0.0115,0.334,0.0347,0.187,0.017,0.271,0.0232,0.229,0.9136,0.035
socioprofessionalCategoriesIntermediate,1.0,0.036,0.0871,0.132,0.1109,0.112,0.1214,0.109,0.2305,0.077,0.4502,0.056
socioprofessionalCategoriesSkilledNonManuals,1.0,0.045,0.0537,0.2,0.7009,0.054,0.2454,0.095,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.088,0.1658,0.217,0.6585,0.108,0.1757,0.215,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.058,1.0,0.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.391,0.2729,0.784,NaN,NaN,NaN,NaN,NaN,NaN,0.4141,0.605
socioprofessionalCategoriesNotAttributable,1.0,0.167,0.2803,0.323,0.174,0.382,0.1249,0.468,0.0718,0.605,0.3489,0.286
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.017,0.285,0.039,0.2507,0.04,0.1278,0.059,0.0817,0.073,0.2549,0.041
