attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.005,0.2549,0.025,0.1902,0.029,0.1069,0.041,0.1021,0.042,0.346,0.021
sexMale,1.0,0.016,0.2328,0.042,0.2042,0.043,0.09,0.069,0.1143,0.059,0.3587,0.033
sexFemale,1.0,0.014,0.2749,0.035,0.1775,0.043,0.1221,0.054,0.091,0.062,0.3345,0.031
age25_44,1.0,0.019,0.196,0.052,0.1457,0.059,0.1116,0.069,0.0795,0.081,0.4672,0.031
age45_64,1.0,0.019,0.2729,0.043,0.2094,0.048,0.1042,0.07,0.1132,0.067,0.3002,0.04
age65+,1.0,0.025,0.3291,0.048,0.2373,0.056,0.1028,0.087,0.1237,0.079,0.2072,0.061
citizenSwiss,1.0,0.012,0.1812,0.039,0.2431,0.033,0.1206,0.049,0.1259,0.048,0.3292,0.028
citizenUE28_AELE,1.0,0.025,0.3636,0.044,0.1168,0.08,0.0802,0.098,0.0682,0.106,0.3712,0.045
citizenOtherEuropeanCountries,1.0,0.087,0.4747,0.128,0.0716,0.336,0.0943,0.281,0.0401,0.44,0.3194,0.156
citizenOtherWorldwideCountries,1.0,0.053,0.3711,0.089,0.0763,0.197,0.0966,0.177,0.057,0.229,0.399,0.086
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.019,0.1515,0.058,0.29,0.041,0.1154,0.068,0.1397,0.061,0.3034,0.041
migratoryBackgroundSwissWith,1.0,0.023,0.2179,0.055,0.1828,0.061,0.1276,0.074,0.1074,0.08,0.3643,0.042
migratoryBackgroundFirstGeneration,1.0,0.021,0.3852,0.037,0.0914,0.08,0.0817,0.086,0.0605,0.099,0.3811,0.038
migratoryBackgroundSecondGenerationAndMore,1.0,0.1,0.1744,0.244,0.3363,0.171,0.1295,0.282,0.1164,0.291,0.2433,0.206
migratoryBackgroundUnknown,1.0,0.233,0.3538,0.386,0.183,0.53,0.125,0.686,0.1658,0.577,0.1724,0.577
labourMarketEmployedPersons,1.0,0.013,0.1978,0.04,0.1799,0.041,0.0976,0.058,0.1024,0.056,0.4223,0.026
labourMarketUnemployedPersons,1.0,0.057,0.3042,0.106,0.1623,0.141,0.1282,0.16,0.0866,0.195,0.3187,0.103
labourMarketPersonsWithoutProfessionalActivity,1.0,0.02,0.347,0.038,0.2138,0.049,0.1192,0.068,0.1045,0.071,0.2155,0.05
socioprofessionalCategoriesExecutives,1.0,0.076,0.0958,0.251,0.1117,0.228,0.0557,0.325,0.1077,0.231,0.629,0.096
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.093
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.069,0.2408,0.146,0.2799,0.131,0.1245,0.2,0.1942,0.157,0.1607,0.178
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.034,0.0154,0.297,0.0232,0.233,0.0177,0.277,0.0218,0.245,0.9218,0.036
socioprofessionalCategoriesIntermediate,1.0,0.037,0.101,0.123,0.1266,0.107,0.0858,0.133,0.3244,0.066,0.3623,0.065
socioprofessionalCategoriesSkilledNonManuals,1.0,0.047,0.0208,0.345,0.6241,0.061,0.3552,0.082,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.097,0.1216,0.283,0.668,0.119,0.2104,0.217,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.052,1.0,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.312,0.4735,0.452,NaN,NaN,0.185,0.724,NaN,NaN,0.2158,0.683
socioprofessionalCategoriesNotAttributable,1.0,0.082,0.3334,0.145,0.1706,0.197,0.085,0.283,0.0791,0.292,0.3318,0.146
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.018,0.3401,0.036,0.2055,0.046,0.1207,0.062,0.1016,0.067,0.2321,0.045
