attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,114960,0.012,22365,0.069,44621,0.043,10301,0.106,19058,0.075,18614,0.077
sexMale,59174,0.035,8302,0.123,22725,0.068,4107,0.176,13107,0.093,10934,0.105
sexFemale,55786,0.036,14063,0.089,21897,0.068,6195,0.137,5951,0.140,7680,0.123
age25_44,41283,0.046,4402,0.174,15453,0.085,4117,0.172,8221,0.119,9090,0.114
age45_64,48073,0.042,8587,0.120,19877,0.074,4156,0.174,7900,0.123,7553,0.128
age65+,25604,0.061,9376,0.109,9292,0.109,2029,0.240,2937,0.198,1971,0.249
citizenSwiss,91315,0.020,15523,0.083,39341,0.047,7695,0.122,16920,0.080,11836,0.097
citizenUE28_AELE,15261,0.088,2683,0.222,3464,0.193,1857,0.263,1688,0.275,5569,0.153
citizenOtherEuropeanCountries,5580,0.165,2838,0.233,1400,0.337,510,0.559,346,0.686,487,0.557
citizenOtherWorldwideCountries,2804,0.215,1321,0.318,417,0.559,240,0.730,NaN,NaN,722,0.421
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,80942,0.024,14149,0.087,35594,0.050,6403,0.135,15439,0.084,9357,0.111
migratoryBackgroundSwissWith,9984,0.106,1339,0.300,3520,0.183,1292,0.304,1354,0.300,2479,0.219
migratoryBackgroundFirstGeneration,21807,0.074,6727,0.143,4266,0.178,2433,0.235,1744,0.276,6636,0.140
migratoryBackgroundSecondGenerationAndMore,1767,0.280,NaN,NaN,980,0.381,NaN,NaN,394,0.588,NaN,NaN
migratoryBackgroundUnknown,461,0.516,NaN,NaN,262,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,77393,0.026,9687,0.113,30858,0.056,6890,0.132,15381,0.085,14576,0.088
labourMarketUnemployedPersons,2704,0.216,430,0.559,908,0.373,366,0.582,332,0.611,667,0.443
labourMarketPersonsWithoutProfessionalActivity,34863,0.051,12248,0.096,12855,0.092,3045,0.198,3345,0.187,3370,0.192
socioprofessionalCategoriesExecutives,4807,0.159,178,0.865,963,0.359,243,0.730,1550,0.284,1872,0.258
socioprofessionalCategoriesLiberalAndSimilar,1514,0.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1514,0.291
socioprofessionalCategoriesOtherSelfEmployed,8040,0.121,932,0.373,3969,0.175,762,0.395,2237,0.234,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,10327,0.107,NaN,NaN,517,0.498,NaN,NaN,910,0.371,8766,0.116
socioprofessionalCategoriesIntermediate,19571,0.074,848,0.389,4851,0.158,1829,0.263,10248,0.106,1796,0.264
socioprofessionalCategoriesSkilledNonManuals,15708,0.084,NaN,NaN,12765,0.094,2843,0.208,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6692,0.136,NaN,NaN,5929,0.145,649,0.455,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5850,0.148,5850,0.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,299,0.686,NaN,NaN,219,0.793,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4585,0.165,1585,0.284,1645,0.275,430,0.560,437,0.539,489,0.537
socioprofessionalCategoriesUnemployedOrNotWorking,37567,0.048,12678,0.094,13763,0.089,3411,0.187,3677,0.178,4038,0.175
