attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,120125,0.011,21417,0.072,41688,0.046,7654,0.126,25580,0.062,23786,0.066
sexMale,61807,0.033,8597,0.120,20444,0.072,3261,0.196,15616,0.083,13888,0.089
sexFemale,58318,0.035,12820,0.096,21244,0.071,4393,0.168,9964,0.107,9898,0.109
age25_44,42546,0.047,3917,0.191,14724,0.091,3220,0.203,8362,0.121,12324,0.098
age45_64,49524,0.039,7719,0.127,17115,0.078,2790,0.207,12927,0.091,8973,0.112
age65+,28055,0.058,9781,0.108,9849,0.106,1644,0.272,4292,0.164,2490,0.214
citizenSwiss,93232,0.020,14687,0.087,35940,0.050,5118,0.152,22140,0.068,15347,0.084
citizenUE28_AELE,17304,0.081,2458,0.234,3820,0.183,1796,0.271,2694,0.216,6536,0.136
citizenOtherEuropeanCountries,6573,0.149,3063,0.221,1579,0.317,403,0.615,482,0.536,1046,0.362
citizenOtherWorldwideCountries,3017,0.214,1209,0.347,349,0.646,337,0.646,264,0.731,857,0.389
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,81585,0.024,13304,0.092,32661,0.053,3973,0.174,19623,0.073,12024,0.096
migratoryBackgroundSwissWith,10953,0.101,1112,0.330,3022,0.201,1113,0.332,2454,0.220,3253,0.190
migratoryBackgroundFirstGeneration,24803,0.068,6416,0.148,4647,0.170,2499,0.232,2906,0.210,8336,0.121
migratoryBackgroundSecondGenerationAndMore,1977,0.270,235,0.791,1101,0.370,NaN,NaN,499,0.518,NaN,NaN
migratoryBackgroundUnknown,806,0.394,349,0.612,257,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,79171,0.026,7785,0.127,28164,0.060,4849,0.159,19538,0.073,18835,0.075
labourMarketUnemployedPersons,2964,0.213,743,0.447,739,0.422,218,0.794,524,0.501,740,0.423
labourMarketPersonsWithoutProfessionalActivity,37989,0.049,12888,0.095,12785,0.094,2586,0.221,5518,0.146,4212,0.171
socioprofessionalCategoriesExecutives,2884,0.202,NaN,NaN,259,0.683,181,0.845,872,0.371,1445,0.284
socioprofessionalCategoriesLiberalAndSimilar,2467,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2467,0.218
socioprofessionalCategoriesOtherSelfEmployed,9800,0.108,1260,0.317,4064,0.172,505,0.498,3628,0.181,343,0.612
socioprofessionalCategoriesIntellectualAndManagerial,13958,0.089,NaN,NaN,906,0.364,299,0.647,1787,0.257,10904,0.102
socioprofessionalCategoriesIntermediate,23791,0.066,813,0.415,4241,0.172,2255,0.233,13109,0.092,3372,0.192
socioprofessionalCategoriesSkilledNonManuals,14013,0.089,311,0.652,12490,0.095,1212,0.328,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6461,0.140,417,0.563,5666,0.149,378,0.613,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,4285,0.174,4285,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1427,0.304,424,0.560,537,0.505,NaN,NaN,NaN,NaN,303,0.645
socioprofessionalCategoriesUnemployedOrNotWorking,40954,0.047,13631,0.092,13524,0.091,2805,0.212,6042,0.140,4952,0.158
