attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2751,0.002,0.4328,0.001,0.0901,0.003,0.1186,0.003,0.0835,0.004
sexMale,1.0,0.001,0.2437,0.003,0.4516,0.002,0.0565,0.006,0.1452,0.004,0.1032,0.005
sexFemale,1.0,0.001,0.3099,0.003,0.412,0.002,0.1271,0.004,0.0892,0.005,0.0618,0.006
age25_44,1.0,0.002,0.1496,0.005,0.4459,0.002,0.1086,0.005,0.1786,0.004,0.1172,0.005
age45_64,1.0,0.001,0.1923,0.004,0.5617,0.002,0.0649,0.006,0.1131,0.005,0.0681,0.006
age65+,1.0,0.002,0.5802,0.003,0.212,0.005,0.1037,0.007,NaN,NaN,NaN,NaN
citizenSwiss,1.0,0.001,0.2479,0.002,0.4515,0.001,0.0934,0.004,0.1219,0.003,0.0852,0.004
citizenUE28_AELE,1.0,0.004,0.3468,0.007,0.3755,0.006,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherEuropeanCountries,1.0,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.001,0.2445,0.002,0.4561,0.001,0.0854,0.004,0.1259,0.003,0.088,0.004
migratoryBackgroundSwissWith,1.0,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1.0,0.003,0.4541,0.005,0.2889,0.006,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.001,0.1591,0.003,0.4994,0.002,0.0924,0.004,0.1495,0.003,0.0995,0.004
labourMarketUnemployedPersons,1.0,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.002,0.5273,0.003,0.2919,0.004,0.0829,0.007,0.0535,0.009,NaN,NaN
socioprofessionalCategoriesExecutives,1.0,0.006,NaN,NaN,0.4343,0.009,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.004,NaN,NaN,0.5441,0.005,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8989,0.004
socioprofessionalCategoriesIntermediate,1.0,0.003,NaN,NaN,0.3709,0.004,NaN,NaN,0.509,0.004,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,1.0,0.003,NaN,NaN,0.772,0.003,0.2087,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.003,NaN,NaN,0.9067,0.003,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.005,1.0,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.006,NaN,NaN,0.4391,0.009,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.002,0.4974,0.003,0.3051,0.003,0.0857,0.006,0.0593,0.008,0.0528,0.009
