attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11095.0,0.045,0.2462,0.196,0.4262,0.133,0.069,0.416,0.1398,0.261,0.1187,0.292
sexMale,5754.0,0.104,0.2009,0.304,0.3559,0.216,0.0775,0.534,0.2032,0.295,0.1625,0.341
sexFemale,5341.0,0.13,0.2951,0.282,0.502,0.206,0.0599,0.68,0.0715,0.606,0.0715,0.606
age25_44,3933.0,0.153,0.1078,0.554,0.4297,0.257,0.1045,0.581,0.2001,0.385,0.1576,0.448
age45_64,4379.0,0.141,0.1914,0.386,0.4789,0.23,0.0744,0.645,0.1368,0.427,0.1185,0.478
age65+,2783.0,0.19,0.5282,0.28,0.3385,0.355,NaN,NaN,0.0593,0.862,0.0636,0.784
citizenSwiss,9752.0,0.058,0.2473,0.209,0.4435,0.141,0.0478,0.51,0.1504,0.267,0.1111,0.319
citizenUE28_AELE,937.0,0.394,NaN,NaN,0.2593,0.787,0.2732,0.787,NaN,NaN,0.2497,0.787
citizenOtherEuropeanCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,253.0,0.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,8846.0,0.067,0.2489,0.221,0.4595,0.147,0.041,0.577,0.1531,0.276,0.0976,0.361
migratoryBackgroundSwissWith,867.0,0.377,0.2422,0.786,0.2549,0.786,NaN,NaN,NaN,NaN,0.2537,0.728
migratoryBackgroundFirstGeneration,1259.0,0.335,0.255,0.679,0.2883,0.64,0.2049,0.787,NaN,NaN,0.1859,0.787
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,7340.0,0.089,0.1228,0.37,0.455,0.171,0.0943,0.438,0.1834,0.281,0.1447,0.331
labourMarketUnemployedPersons,164.0,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,3591.0,0.163,0.4999,0.252,0.3609,0.301,NaN,NaN,0.0571,0.787,0.0613,0.728
socioprofessionalCategoriesExecutives,622.0,0.426,NaN,NaN,0.4823,0.645,NaN,NaN,0.3633,0.677,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,203.0,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.794
socioprofessionalCategoriesOtherSelfEmployed,988.0,0.336,NaN,NaN,0.4868,0.494,0.1721,0.863,0.2794,0.64,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,754.0,0.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8408,0.436
socioprofessionalCategoriesIntermediate,1458.0,0.277,NaN,NaN,0.249,0.58,NaN,NaN,0.4739,0.415,0.1084,0.866
socioprofessionalCategoriesSkilledNonManuals,1751.0,0.263,NaN,NaN,0.8241,0.291,0.1759,0.685,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,714.0,0.405,NaN,NaN,0.8137,0.448,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,496.0,0.513,1.0,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,324.0,0.638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,3755.0,0.158,0.4879,0.249,0.3699,0.288,NaN,NaN,0.0546,0.787,0.0679,0.68
