attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.042,0.2087,0.219,0.4504,0.12,0.0555,0.452,0.1422,0.255,0.1433,0.26
sexMale,1.0,0.117,0.1829,0.357,0.4001,0.217,0.0499,0.688,0.1897,0.32,0.1773,0.345
sexFemale,1.0,0.109,0.2361,0.298,0.504,0.176,0.0614,0.61,0.0915,0.462,0.1071,0.424
age25_44,1.0,0.146,0.0882,0.608,0.4939,0.225,0.0422,0.874,0.1301,0.476,0.2457,0.344
age45_64,1.0,0.124,0.17,0.367,0.497,0.2,0.0404,0.785,0.2011,0.34,0.0915,0.508
age65+,1.0,0.207,0.4267,0.334,0.3222,0.393,0.0954,0.726,0.0692,0.86,0.0864,0.784
citizenSwiss,1.0,0.058,0.2022,0.244,0.4556,0.132,0.0538,0.497,0.1547,0.261,0.1338,0.29
citizenUE28_AELE,1.0,0.343,0.2681,0.681,0.4351,0.534,NaN,NaN,NaN,NaN,0.1979,0.794
citizenOtherEuropeanCountries,1.0,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.063,0.204,0.249,0.4602,0.136,0.0446,0.558,0.1597,0.264,0.1316,0.303
migratoryBackgroundSwissWith,1.0,0.515,NaN,NaN,0.3231,0.859,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,1.0,0.299,0.2826,0.579,0.4064,0.482,NaN,NaN,NaN,NaN,0.2362,0.654
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.081,0.1183,0.355,0.4859,0.152,0.043,0.607,0.1879,0.276,0.1648,0.297
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.164,0.3802,0.297,0.3774,0.288,0.0796,0.683,0.0631,0.736,0.0997,0.61
socioprofessionalCategoriesExecutives,1.0,0.528,NaN,NaN,NaN,NaN,NaN,NaN,0.3921,0.86,0.4566,0.785
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.742
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.347,NaN,NaN,0.5777,0.461,NaN,NaN,0.3187,0.639,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9078,0.436
socioprofessionalCategoriesIntermediate,1.0,0.241,0.0877,0.86,0.2484,0.509,NaN,NaN,0.5056,0.354,0.1071,0.784
socioprofessionalCategoriesSkilledNonManuals,1.0,0.236,NaN,NaN,0.9441,0.243,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.394,NaN,NaN,0.8727,0.424,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.477,1.0,0.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.494,0.3305,0.865,0.5181,0.68,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.16,0.3689,0.297,0.3874,0.277,0.0773,0.683,0.0612,0.736,0.1052,0.581
