attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26061.0,0.027,7388.0,0.113,10920.0,0.086,1851.0,0.261,3694.0,0.174,2207.0,0.233
sexMale,0.5137,0.074,0.3637,0.209,0.5288,0.135,0.4841,0.39,0.7482,0.205,0.5741,0.31
sexFemale,0.4863,0.075,0.6364,0.147,0.4712,0.141,0.5159,0.361,0.2518,0.36,0.4259,0.371
age25_44,0.3433,0.103,0.165,0.333,0.3728,0.166,0.4149,0.434,0.4713,0.261,0.5197,0.334
age45_64,0.3956,0.094,0.3442,0.222,0.4355,0.154,0.4171,0.408,0.4104,0.288,0.3271,0.429
age65+,0.2612,0.109,0.4909,0.162,0.1918,0.217,0.168,0.579,0.118,0.496,0.1531,0.554
citizenSwiss,0.901,0.033,0.8461,0.121,0.943,0.089,0.778,0.285,0.9423,0.179,0.9112,0.24
citizenUE28_AELE,0.076,0.277,0.1128,0.429,0.049,0.534,0.1756,0.731,0.0514,0.872,NaN,NaN
citizenOtherEuropeanCountries,0.0164,0.619,0.0305,0.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.8491,0.038,0.7788,0.127,0.9072,0.092,0.7407,0.292,0.9256,0.181,0.7599,0.264
migratoryBackgroundSwissWith,0.0495,0.304,0.0589,0.534,0.0358,0.556,NaN,NaN,NaN,NaN,0.1513,0.611
migratoryBackgroundFirstGeneration,0.0862,0.26,0.1425,0.384,0.0456,0.557,0.1977,0.683,0.0514,0.872,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,0.0128,0.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6524,0.06,0.3527,0.218,0.7204,0.112,0.7488,0.311,0.9188,0.183,0.7925,0.268
labourMarketUnemployedPersons,0.0095,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3381,0.095,0.6241,0.145,0.2727,0.184,0.2518,0.5,0.0812,0.61,0.2071,0.502
socioprofessionalCategoriesExecutives,0.0168,0.559,NaN,NaN,NaN,NaN,NaN,NaN,0.0468,0.862,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0106,0.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1251,0.683
socioprofessionalCategoriesOtherSelfEmployed,0.077,0.246,NaN,NaN,0.0998,0.342,0.0918,0.862,0.1364,0.497,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0544,0.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4948,0.344
socioprofessionalCategoriesIntermediate,0.1942,0.147,0.0284,0.787,0.1443,0.281,0.2971,0.501,0.6735,0.218,0.1078,0.729
socioprofessionalCategoriesSkilledNonManuals,0.1198,0.194,NaN,NaN,0.2629,0.203,0.1351,0.731,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0622,0.279,NaN,NaN,0.1246,0.303,0.141,0.736,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0596,0.289,0.2101,0.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0548,0.297,0.0755,0.483,0.0622,0.441,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3476,0.093,0.6474,0.143,0.2797,0.182,0.2518,0.5,0.0812,0.61,0.2071,0.502
