attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26205.0,0.025,6604.0,0.124,11100.0,0.083,1966.0,0.242,4139.0,0.155,2396.0,0.213
sexMale,0.5006,0.073,0.3239,0.238,0.5618,0.125,0.323,0.44,0.6429,0.201,0.6043,0.282
sexFemale,0.4994,0.073,0.6761,0.157,0.4382,0.145,0.6765,0.296,0.3573,0.27,0.3952,0.343
age25_44,0.3405,0.095,0.147,0.351,0.3793,0.156,0.3942,0.383,0.4187,0.246,0.515,0.301
age45_64,0.3947,0.087,0.3817,0.213,0.4158,0.148,0.3505,0.418,0.4119,0.253,0.3393,0.375
age65+,0.2648,0.123,0.4712,0.197,0.205,0.233,0.2548,0.513,0.1694,0.428,0.1457,0.608
citizenSwiss,0.8775,0.035,0.7929,0.143,0.9377,0.088,0.8143,0.27,0.9152,0.164,0.8193,0.238
citizenUE28_AELE,0.0994,0.205,0.1528,0.35,0.0526,0.441,0.1857,0.582,0.0848,0.561,0.1231,0.609
citizenOtherEuropeanCountries,0.0171,0.557,0.0383,0.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.006,0.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.8087,0.042,0.6947,0.156,0.8813,0.092,0.7167,0.289,0.864,0.17,0.7659,0.247
migratoryBackgroundSwissWith,0.065,0.258,0.0927,0.44,0.0536,0.452,0.0972,0.787,0.0512,0.728,NaN,NaN
migratoryBackgroundFirstGeneration,0.1171,0.19,0.1988,0.306,0.0547,0.442,0.1857,0.582,0.0848,0.561,0.1807,0.518
migratoryBackgroundSecondGenerationAndMore,0.0054,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6398,0.055,0.3854,0.21,0.7042,0.106,0.5844,0.317,0.8285,0.171,0.7625,0.244
labourMarketUnemployedPersons,0.0127,0.611,0.0271,0.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3474,0.101,0.5875,0.173,0.2902,0.189,0.383,0.408,0.1715,0.418,0.2254,0.481
socioprofessionalCategoriesExecutives,0.0327,0.367,NaN,NaN,0.0175,0.787,NaN,NaN,0.0676,0.641,0.1177,0.642
socioprofessionalCategoriesLiberalAndSimilar,0.006,0.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0655,0.866
socioprofessionalCategoriesOtherSelfEmployed,0.0696,0.251,0.0595,0.555,0.0861,0.354,0.0865,0.863,0.0652,0.644,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0549,0.276,NaN,NaN,NaN,NaN,NaN,NaN,0.0662,0.643,0.4612,0.317
socioprofessionalCategoriesIntermediate,0.1818,0.142,0.023,0.867,0.1272,0.281,0.2075,0.534,0.6212,0.201,0.0927,0.729
socioprofessionalCategoriesSkilledNonManuals,0.1203,0.182,NaN,NaN,0.2477,0.196,0.1882,0.557,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.087,0.223,NaN,NaN,0.1906,0.232,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0612,0.27,0.243,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0249,0.429,0.0345,0.731,0.0266,0.644,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3602,0.098,0.6146,0.169,0.2959,0.187,0.4156,0.39,0.1715,0.418,0.2371,0.467
