attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,91918,0.9,13427,6.4,30005,3.8,8064,8.5,16352,5.6,24070,4.5
sexMale,46412,2.8,5247,10.9,14011,6.3,3033,14.8,10102,7.5,14019,6.4
sexFemale,45506,2.7,8180,8.3,15994,5.6,5031,10.7,6250,9.5,10051,7.4
age25_44,34826,3.6,3308,14.0,9343,8.1,3148,14.6,6228,9.9,12800,6.7
age45_64,37368,3.2,4749,11.3,12869,6.3,2967,14.1,7285,8.7,9498,7.6
age65+,19724,4.9,5370,10.3,7793,8.3,1949,17.3,2839,14.3,1773,18.6
citizenSwiss,66741,1.8,7588,8.5,26078,4.1,5891,9.9,13962,6.1,13222,6.4
citizenUE28_AELE,17582,5.6,3038,14.5,2750,15.2,1442,22.1,2068,17.7,8285,8.5
citizenOtherEuropeanCountries,4275,13.1,1813,20.1,932,28.8,406,42.6,171,67.8,954,28.1
citizenOtherWorldwideCountries,3319,13.5,989,25.2,245,51.0,325,43.9,150,63.4,1610,19.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,53849,2.3,5701,9.9,22387,4.6,4385,11.6,11704,6.8,9671,7.7
migratoryBackgroundSwissWith,12555,6.5,1837,17.7,3557,12.8,1472,20.1,2178,16.6,3512,12.8
migratoryBackgroundFirstGeneration,23986,4.7,5716,10.6,3221,14.4,2118,18.1,2217,17.1,10714,7.4
migratoryBackgroundSecondGenerationAndMore,1174,24.0,106,77.9,705,31.0,NaN,NaN,173,64.1,135,72.1
migratoryBackgroundUnknown,355,41.5,NaN,NaN,134,67.3,NaN,NaN,80,85.1,NaN,NaN
labourMarketEmployedPersons,62386,2.0,5629,10.4,18920,5.2,5032,11.1,12840,6.5,19966,5.1
labourMarketUnemployedPersons,2271,16.8,468,38.3,639,31.5,159,69.8,288,46.1,717,29.7
labourMarketPersonsWithoutProfessionalActivity,27261,4.0,7331,8.8,10446,7.1,2873,14.3,3225,13.4,3387,13.2
socioprofessionalCategoriesExecutives,4145,12.0,230,53.0,567,32.6,161,63.7,878,26.1,2309,16.4
socioprofessionalCategoriesLiberalAndSimilar,1830,18.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1830,18.2
socioprofessionalCategoriesOtherSelfEmployed,5351,10.5,563,33.2,1915,17.5,718,30.6,1751,18.6,405,38.9
socioprofessionalCategoriesIntellectualAndManagerial,12835,6.6,NaN,NaN,336,43.8,123,72.1,895,26.1,11448,7.1
socioprofessionalCategoriesIntermediate,17848,5.4,502,35.5,3697,12.9,1300,21.6,8942,8.0,3406,13.6
socioprofessionalCategoriesSkilledNonManuals,10700,7.2,NaN,NaN,8615,8.1,2036,17.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3321,13.9,133,72.2,2767,15.3,420,40.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3430,13.5,3430,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2855,14.7,634,32.0,1021,24.5,256,49.3,374,40.6,569,33.8
socioprofessionalCategoriesUnemployedOrNotWorking,29532,3.8,7798,8.6,11085,6.9,3031,14.0,3513,12.8,4104,12.0
