attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,93131,0.9,12293,6.7,29786,3.7,8877,7.9,16273,5.5,25902,4.3
sexMale,47138,2.7,4487,11.7,13955,6.1,3397,13.5,9986,7.3,15313,5.9
sexFemale,45993,2.7,7806,8.4,15831,5.5,5480,10.1,6287,9.3,10588,7.3
age25_44,34925,3.6,2624,16.1,9093,8.0,3256,14.0,6099,9.7,13854,6.4
age45_64,37921,3.1,4573,11.5,12318,6.4,3572,12.7,7439,8.4,10019,7.3
age65+,20285,4.7,5096,10.2,8376,7.8,2050,16.2,2735,14.0,2029,16.5
citizenSwiss,67271,1.7,7338,8.4,26296,4.0,6391,9.1,13962,5.9,13283,6.1
citizenUE28_AELE,18226,5.5,2526,16.1,2523,15.9,1862,18.8,1940,17.9,9374,8.0
citizenOtherEuropeanCountries,4288,12.9,1567,21.5,846,29.0,470,41.9,272,51.1,1133,25.1
citizenOtherWorldwideCountries,3331,14.0,847,28.3,120,78.1,154,68.1,98,85.3,2111,17.6
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,55187,2.2,5596,9.7,22726,4.4,4984,10.4,11772,6.5,10108,7.1
migratoryBackgroundSwissWith,11731,6.6,1712,18.1,3428,12.7,1356,20.4,2108,16.3,3127,13.4
migratoryBackgroundFirstGeneration,24586,4.7,4784,11.8,2926,15.0,2302,17.3,2132,17.2,12442,6.9
migratoryBackgroundSecondGenerationAndMore,1235,22.9,149,67.6,564,33.7,168,63.7,178,60.3,176,60.5
migratoryBackgroundUnknown,392,38.9,NaN,NaN,142,63.4,NaN,NaN,82,85.1,NaN,NaN
labourMarketEmployedPersons,61388,2.0,4786,11.4,18568,5.1,5186,10.6,12547,6.4,20301,4.9
labourMarketUnemployedPersons,2503,16.0,307,48.2,665,31.1,NaN,NaN,485,35.4,968,26.0
labourMarketPersonsWithoutProfessionalActivity,29240,3.8,7199,8.7,10553,6.9,3613,12.6,3241,13.0,4634,11.5
socioprofessionalCategoriesExecutives,4140,11.5,120,72.9,508,33.2,155,60.1,1130,22.3,2227,15.7
socioprofessionalCategoriesLiberalAndSimilar,2012,16.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2012,16.9
socioprofessionalCategoriesOtherSelfEmployed,5420,10.2,285,46.6,2346,15.7,606,31.3,1708,18.3,475,36.4
socioprofessionalCategoriesIntellectualAndManagerial,13534,6.3,NaN,NaN,369,39.7,150,63.4,685,28.6,12278,6.7
socioprofessionalCategoriesIntermediate,16987,5.4,425,38.2,3296,13.2,1437,20.0,8835,7.8,2993,14.2
socioprofessionalCategoriesSkilledNonManuals,10874,7.0,NaN,NaN,8559,7.9,2249,16.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3358,13.2,NaN,NaN,2903,14.2,422,38.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3299,13.9,3299,13.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1691,18.7,485,36.2,554,32.2,147,63.5,190,54.9,315,43.7
socioprofessionalCategoriesUnemployedOrNotWorking,31743,3.6,7506,8.6,11218,6.7,3692,12.5,3726,12.2,5601,10.5
