attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,146783,0.010,26817,0.068,38008,0.052,16131,0.090,15642,0.087,50184,0.043
sexMale,70374,0.034,10653,0.114,18722,0.080,6860,0.145,7668,0.128,26470,0.067
sexFemale,76409,0.031,16163,0.090,19287,0.078,9271,0.118,7974,0.124,23714,0.069
age25_44,60352,0.040,7195,0.148,11017,0.113,6733,0.152,5374,0.160,30032,0.063
age45_64,50634,0.042,9938,0.117,13162,0.095,5351,0.154,7193,0.129,14989,0.086
age65+,35797,0.052,9683,0.114,13829,0.091,4047,0.177,3075,0.198,5163,0.150
citizenSwiss,92861,0.024,12681,0.099,30373,0.058,10378,0.110,12392,0.097,27037,0.063
citizenUE28_AELE,35249,0.057,6075,0.152,4948,0.167,3608,0.201,2485,0.234,18133,0.084
citizenOtherEuropeanCountries,10064,0.129,5352,0.178,1852,0.306,1289,0.382,361,0.699,1209,0.388
citizenOtherWorldwideCountries,8609,0.130,2709,0.233,835,0.453,856,0.433,404,0.629,3805,0.194
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,65686,0.034,7177,0.134,22789,0.069,7099,0.135,9209,0.113,19412,0.077
migratoryBackgroundSwissWith,26298,0.064,5325,0.156,7149,0.133,3166,0.202,3183,0.201,7475,0.128
migratoryBackgroundFirstGeneration,51576,0.045,13546,0.103,6655,0.149,5359,0.169,3092,0.214,22924,0.074
migratoryBackgroundSecondGenerationAndMore,2260,0.263,589,0.513,938,0.402,350,0.759,NaN,NaN,223,0.739
migratoryBackgroundUnknown,963,0.376,179,0.865,478,0.519,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,88677,0.027,9394,0.121,19439,0.079,9281,0.122,10786,0.106,39777,0.051
labourMarketUnemployedPersons,5625,0.164,1570,0.325,1009,0.389,441,0.595,561,0.528,2044,0.269
labourMarketPersonsWithoutProfessionalActivity,52481,0.042,15853,0.091,17560,0.081,6410,0.143,4295,0.172,8363,0.125
socioprofessionalCategoriesExecutives,3955,0.178,234,0.802,709,0.440,240,0.806,587,0.457,2186,0.234
socioprofessionalCategoriesLiberalAndSimilar,2837,0.210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2837,0.210
socioprofessionalCategoriesOtherSelfEmployed,5785,0.149,524,0.500,2033,0.252,726,0.424,1598,0.289,903,0.391
socioprofessionalCategoriesIntellectualAndManagerial,27202,0.064,NaN,NaN,275,0.651,174,0.876,699,0.413,25928,0.066
socioprofessionalCategoriesIntermediate,21007,0.076,1222,0.345,2909,0.213,2531,0.240,7713,0.127,6632,0.146
socioprofessionalCategoriesSkilledNonManuals,13894,0.096,NaN,NaN,9485,0.117,4284,0.181,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,4374,0.181,241,0.732,3361,0.205,772,0.458,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5936,0.155,5936,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,220,0.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3466,0.205,987,0.396,542,0.504,504,0.543,189,0.792,1244,0.346
socioprofessionalCategoriesUnemployedOrNotWorking,58106,0.039,17422,0.087,18569,0.079,6851,0.139,4856,0.163,10408,0.113
