attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,297946.0,0.005,55884.0,0.031,117516.0,0.018,25683.0,0.047,52570.0,0.031,46292.0,0.034
sexMale,0.4954,0.016,0.3767,0.055,0.4934,0.03,0.4008,0.078,0.6262,0.041,0.5474,0.047
sexFemale,0.5046,0.015,0.6233,0.04,0.5066,0.028,0.5992,0.061,0.3738,0.053,0.4526,0.052
age25_44,0.3837,0.019,0.2341,0.072,0.3472,0.037,0.4044,0.077,0.437,0.049,0.585,0.046
age45_64,0.384,0.019,0.3468,0.056,0.4284,0.032,0.3519,0.08,0.4054,0.051,0.3097,0.063
age65+,0.2323,0.026,0.419,0.048,0.2244,0.045,0.2437,0.096,0.1576,0.083,0.1053,0.109
citizenSwiss,0.8133,0.008,0.6712,0.037,0.8808,0.02,0.7533,0.054,0.9081,0.032,0.739,0.039
citizenUE28_AELE,0.116,0.041,0.14,0.091,0.0813,0.081,0.1712,0.121,0.072,0.129,0.1943,0.082
citizenOtherEuropeanCountries,0.0431,0.077,0.1116,0.113,0.0292,0.152,0.0472,0.249,0.0138,0.327,0.0266,0.251
citizenOtherWorldwideCountries,0.0276,0.095,0.0768,0.133,0.0088,0.277,0.0282,0.324,0.0061,0.497,0.0401,0.195
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7062,0.01,0.5343,0.042,0.7836,0.022,0.6233,0.059,0.8182,0.034,0.636,0.043
migratoryBackgroundSwissWith,0.1032,0.042,0.1322,0.089,0.0922,0.073,0.128,0.133,0.0867,0.113,0.1012,0.11
migratoryBackgroundFirstGeneration,0.1716,0.034,0.3141,0.063,0.099,0.076,0.2326,0.106,0.0791,0.126,0.2549,0.073
migratoryBackgroundSecondGenerationAndMore,0.0133,0.132,0.0092,0.368,0.0191,0.177,0.0126,0.451,0.0119,0.325,0.0053,0.531
migratoryBackgroundUnknown,0.0057,0.192,0.0103,0.333,0.0061,0.295,0.0035,0.856,0.004,0.557,0.0025,0.721
labourMarketEmployedPersons,0.6645,0.011,0.4066,0.052,0.6722,0.024,0.6324,0.06,0.8022,0.035,0.8177,0.037
labourMarketUnemployedPersons,0.0207,0.105,0.0291,0.213,0.0169,0.185,0.0247,0.328,0.0178,0.268,0.0214,0.263
labourMarketPersonsWithoutProfessionalActivity,0.3148,0.022,0.5644,0.042,0.3109,0.038,0.3429,0.082,0.1799,0.078,0.161,0.09
socioprofessionalCategoriesExecutives,0.0308,0.079,0.011,0.335,0.0187,0.164,0.0204,0.343,0.0548,0.141,0.0637,0.139
socioprofessionalCategoriesLiberalAndSimilar,0.0091,0.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0586,0.145
socioprofessionalCategoriesOtherSelfEmployed,0.0554,0.059,0.0294,0.2,0.0688,0.085,0.0525,0.211,0.086,0.114,0.0199,0.26
socioprofessionalCategoriesIntellectualAndManagerial,0.0951,0.044,0.0016,0.868,0.0103,0.221,0.016,0.381,0.0485,0.154,0.5201,0.048
socioprofessionalCategoriesIntermediate,0.2091,0.028,0.0553,0.145,0.1351,0.06,0.2062,0.104,0.5986,0.041,0.1419,0.097
socioprofessionalCategoriesSkilledNonManuals,0.1365,0.036,0.0066,0.408,0.2908,0.04,0.2386,0.099,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0582,0.059,0.0117,0.31,0.126,0.064,0.0736,0.19,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0478,0.067,0.2549,0.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0012,0.442,0.0025,0.726,0.0014,0.646,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0212,0.099,0.0336,0.185,0.021,0.157,0.0236,0.334,0.0143,0.285,0.0132,0.333
socioprofessionalCategoriesUnemployedOrNotWorking,0.3355,0.021,0.5934,0.041,0.3278,0.037,0.3676,0.079,0.1978,0.075,0.1823,0.085
