attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,301498.0,0.005,51164.0,0.033,108517.0,0.02,22913.0,0.051,68469.0,0.026,50434.0,0.032
sexMale,0.4953,0.015,0.378,0.057,0.4674,0.032,0.4387,0.08,0.6036,0.036,0.5528,0.045
sexFemale,0.5047,0.015,0.622,0.043,0.5326,0.03,0.5613,0.068,0.3964,0.045,0.4472,0.05
age25_44,0.3838,0.019,0.2442,0.075,0.3644,0.038,0.4156,0.083,0.3875,0.046,0.5476,0.046
age45_64,0.3812,0.019,0.3509,0.059,0.3934,0.035,0.3619,0.086,0.4218,0.043,0.3394,0.057
age65+,0.235,0.026,0.4048,0.053,0.2422,0.046,0.2225,0.108,0.1907,0.066,0.113,0.101
citizenSwiss,0.8101,0.008,0.6281,0.042,0.8794,0.021,0.709,0.06,0.9073,0.028,0.7598,0.037
citizenUE28_AELE,0.1154,0.041,0.167,0.087,0.0803,0.086,0.2008,0.121,0.0649,0.119,0.1684,0.086
citizenOtherEuropeanCountries,0.0465,0.072,0.1254,0.109,0.0306,0.148,0.0593,0.234,0.0167,0.255,0.0353,0.201
citizenOtherWorldwideCountries,0.0277,0.091,0.0791,0.134,0.0097,0.256,0.0302,0.326,0.011,0.306,0.036,0.19
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6971,0.01,0.484,0.048,0.7787,0.023,0.543,0.069,0.8162,0.03,0.6459,0.04
migratoryBackgroundSwissWith,0.1096,0.041,0.1404,0.092,0.0958,0.076,0.1653,0.126,0.0881,0.099,0.1117,0.102
migratoryBackgroundFirstGeneration,0.175,0.033,0.3559,0.061,0.0991,0.078,0.2838,0.103,0.0816,0.109,0.2322,0.073
migratoryBackgroundSecondGenerationAndMore,0.0134,0.129,0.0113,0.343,0.0203,0.177,0.0064,0.675,0.0111,0.296,0.0071,0.429
migratoryBackgroundUnknown,0.0049,0.207,0.0084,0.39,0.006,0.309,NaN,NaN,0.003,0.551,0.0032,0.644
labourMarketEmployedPersons,0.653,0.012,0.385,0.056,0.6477,0.027,0.6309,0.065,0.7555,0.031,0.8074,0.036
labourMarketUnemployedPersons,0.0265,0.092,0.0416,0.188,0.0282,0.147,0.0286,0.324,0.0116,0.285,0.0271,0.218
labourMarketPersonsWithoutProfessionalActivity,0.3204,0.021,0.5734,0.045,0.3241,0.039,0.3405,0.089,0.233,0.06,0.1656,0.085
socioprofessionalCategoriesExecutives,0.0163,0.11,0.0094,0.377,0.006,0.313,0.016,0.441,0.0235,0.191,0.0361,0.177
socioprofessionalCategoriesLiberalAndSimilar,0.0135,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0809,0.12
socioprofessionalCategoriesOtherSelfEmployed,0.0661,0.054,0.0259,0.221,0.0782,0.084,0.0613,0.209,0.1183,0.086,0.0119,0.324
socioprofessionalCategoriesIntellectualAndManagerial,0.1116,0.04,0.0056,0.462,0.018,0.175,0.0249,0.317,0.0807,0.102,0.5016,0.047
socioprofessionalCategoriesIntermediate,0.2138,0.028,0.0498,0.159,0.1102,0.071,0.2345,0.106,0.5268,0.039,0.1685,0.085
socioprofessionalCategoriesSkilledNonManuals,0.1214,0.039,0.0143,0.295,0.2956,0.042,0.1661,0.129,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0584,0.059,0.0211,0.242,0.1281,0.066,0.1151,0.162,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0412,0.072,0.2425,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0011,0.481,NaN,NaN,0.0017,0.604,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0097,0.148,0.0145,0.295,0.0099,0.243,0.0119,0.495,0.0059,0.39,0.0083,0.392
socioprofessionalCategoriesUnemployedOrNotWorking,0.347,0.02,0.615,0.043,0.3523,0.038,0.3692,0.086,0.2445,0.059,0.1927,0.079
