attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29175.0,0.026,7474.0,0.117,13674.0,0.077,1920.0,0.26,3654.0,0.18,2453.0,0.23
sexMale,0.5122,0.075,0.4231,0.203,0.5284,0.127,0.4292,0.42,0.6409,0.234,0.5662,0.319
sexFemale,0.4878,0.07,0.5769,0.158,0.4716,0.123,0.5708,0.338,0.3591,0.3,0.4333,0.344
age25_44,0.3552,0.102,0.2287,0.287,0.3853,0.156,0.4094,0.432,0.3298,0.338,0.5679,0.319
age45_64,0.3959,0.083,0.3824,0.201,0.3824,0.141,0.4281,0.392,0.5022,0.254,0.3286,0.391
age65+,0.2489,0.118,0.3889,0.201,0.2323,0.191,0.1625,0.642,0.1678,0.465,0.1031,0.729
citizenSwiss,0.7743,0.043,0.6123,0.154,0.8546,0.085,0.6578,0.318,0.8372,0.197,0.817,0.252
citizenUE28_AELE,0.137,0.178,0.2095,0.29,0.0983,0.324,0.163,0.689,0.1188,0.556,0.139,0.643
citizenOtherEuropeanCountries,0.0668,0.278,0.1248,0.386,0.0416,0.569,0.1641,0.683,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0219,0.488,0.0534,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.675,0.052,0.5249,0.169,0.7629,0.093,0.5083,0.362,0.7261,0.214,0.6971,0.277
migratoryBackgroundSwissWith,0.0959,0.205,0.0785,0.452,0.0895,0.323,0.1495,0.685,0.1108,0.556,0.1199,0.642
migratoryBackgroundFirstGeneration,0.1975,0.148,0.374,0.216,0.1092,0.324,0.2818,0.518,0.133,0.537,0.1826,0.587
migratoryBackgroundSecondGenerationAndMore,0.023,0.455,NaN,NaN,0.03,0.585,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0086,0.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6332,0.059,0.4045,0.204,0.6853,0.104,0.5771,0.344,0.7718,0.207,0.8773,0.246
labourMarketUnemployedPersons,0.0304,0.401,0.046,0.644,0.0208,0.684,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3363,0.096,0.5496,0.165,0.2938,0.167,0.3344,0.454,0.2039,0.418,0.1227,0.687
socioprofessionalCategoriesExecutives,0.0208,0.467,NaN,NaN,0.0135,0.866,NaN,NaN,0.0471,0.865,0.0885,0.79
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,0.0577,0.274,0.0385,0.684,0.0616,0.392,NaN,NaN,0.1114,0.557,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0553,0.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5622,0.309
socioprofessionalCategoriesIntermediate,0.1785,0.15,0.0595,0.564,0.1491,0.255,0.1792,0.611,0.5583,0.247,0.1394,0.654
socioprofessionalCategoriesSkilledNonManuals,0.1363,0.173,NaN,NaN,0.2541,0.186,0.2625,0.517,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0822,0.238,NaN,NaN,0.1612,0.249,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0599,0.271,0.2339,0.271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0385,0.338,0.0614,0.536,0.0362,0.515,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3668,0.091,0.5955,0.159,0.3147,0.161,0.4234,0.411,0.2282,0.4,0.1227,0.687
