attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29588.0,0.026,7273.0,0.129,13415.0,0.079,2159.0,0.247,3674.0,0.18,3067.0,0.206
sexMale,0.5088,0.072,0.4649,0.2,0.4993,0.128,0.5123,0.35,0.6598,0.224,0.4711,0.31
sexFemale,0.4912,0.076,0.5351,0.187,0.5007,0.131,0.4877,0.362,0.3402,0.326,0.5289,0.286
age25_44,0.3524,0.102,0.204,0.335,0.3401,0.171,0.3974,0.41,0.4965,0.267,0.5543,0.293
age45_64,0.3914,0.087,0.4338,0.205,0.413,0.14,0.3349,0.431,0.341,0.315,0.2967,0.368
age65+,0.2562,0.119,0.3622,0.226,0.2469,0.192,0.2677,0.48,0.1625,0.465,0.1493,0.534
citizenSwiss,0.7565,0.044,0.5376,0.177,0.8297,0.09,0.8374,0.27,0.9126,0.188,0.7114,0.241
citizenUE28_AELE,0.1484,0.173,0.231,0.295,0.1123,0.302,0.0885,0.87,0.0724,0.732,0.2436,0.449
citizenOtherEuropeanCountries,0.0675,0.296,0.1562,0.394,0.0505,0.523,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0276,0.462,0.0752,0.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6514,0.054,0.4229,0.202,0.7376,0.098,0.641,0.313,0.8021,0.201,0.6433,0.254
migratoryBackgroundSwissWith,0.1012,0.203,0.1105,0.409,0.0857,0.337,0.1964,0.557,0.1105,0.586,0.0681,0.789
migratoryBackgroundFirstGeneration,0.2183,0.145,0.429,0.222,0.1483,0.277,0.1626,0.647,NaN,NaN,0.2687,0.427
migratoryBackgroundSecondGenerationAndMore,0.0223,0.474,NaN,NaN,0.0219,0.691,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0068,0.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6267,0.059,0.4258,0.211,0.6573,0.108,0.673,0.305,0.7836,0.206,0.7486,0.242
labourMarketUnemployedPersons,0.0166,0.562,NaN,NaN,0.018,0.798,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3567,0.097,0.5563,0.182,0.3246,0.167,0.3071,0.453,0.2071,0.418,0.2377,0.43
socioprofessionalCategoriesExecutives,0.0251,0.441,0.0389,0.749,0.0167,0.82,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0055,0.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0528,0.866
socioprofessionalCategoriesOtherSelfEmployed,0.0746,0.251,0.0488,0.696,0.0954,0.332,NaN,NaN,0.1165,0.558,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.052,0.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4268,0.314
socioprofessionalCategoriesIntermediate,0.1905,0.144,0.0571,0.586,0.1453,0.258,0.2492,0.501,0.589,0.241,0.1858,0.547
socioprofessionalCategoriesSkilledNonManuals,0.1183,0.186,NaN,NaN,0.224,0.202,0.2288,0.534,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0706,0.25,NaN,NaN,0.136,0.268,0.1075,0.79,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0549,0.294,0.2234,0.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0353,0.37,0.0533,0.612,0.0347,0.561,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3733,0.094,0.5742,0.179,0.3427,0.163,0.327,0.441,0.2164,0.408,0.2514,0.419
