attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,113442,1.3,22001,7.1,45045,4.3,9301,11.4,18152,7.7,18942,7.7
sexMale,58334,3.5,8589,12.0,22002,6.9,4272,17.5,11616,9.9,11855,10.1
sexFemale,55108,3.7,13412,9.3,23042,6.7,5029,15.6,6537,13.5,7088,13.3
age25_44,41128,4.7,4064,18.6,15371,8.6,3831,18.5,7864,12.4,9998,11.2
age45_64,47458,4.1,9053,11.5,19752,7.3,3830,17.9,7864,12.1,6959,13.2
age65+,24856,6.4,8883,11.6,9922,10.8,1640,27.8,2425,22.6,1986,25.2
citizenSwiss,90131,2.0,15569,8.4,39608,4.6,6903,13.0,15952,8.2,12098,9.6
citizenUE28_AELE,16021,8.9,2659,22.9,3831,19.0,1900,27.7,1855,27.8,5774,15.5
citizenOtherEuropeanCountries,5038,17.2,2659,23.8,1222,35.4,357,65.0,345,64.6,454,59.4
citizenOtherWorldwideCountries,2253,26.0,1112,36.9,384,61.7,NaN,NaN,NaN,NaN,616,50.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,79491,2.4,13883,8.9,35708,5.0,5759,14.3,14345,8.7,9796,10.9
migratoryBackgroundSwissWith,10320,10.4,1624,27.2,3801,17.7,1081,33.5,1543,28.0,2272,22.9
migratoryBackgroundFirstGeneration,21881,7.6,6178,15.2,4691,17.4,2251,25.7,1953,27.2,6808,14.3
migratoryBackgroundSecondGenerationAndMore,1429,30.9,253,73.5,746,43.3,NaN,NaN,247,73.3,NaN,NaN
migratoryBackgroundUnknown,320,61.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,76222,2.7,9631,11.3,30766,5.6,5834,14.6,14747,8.7,15244,8.8
labourMarketUnemployedPersons,2500,23.1,300,68.5,1103,34.8,371,61.9,334,61.2,392,58.7
labourMarketPersonsWithoutProfessionalActivity,34720,5.2,12070,9.9,13175,9.2,3096,20.3,3071,20.1,3307,19.8
socioprofessionalCategoriesExecutives,4874,15.6,403,55.8,893,37.1,295,64.6,1078,33.1,2206,23.6
socioprofessionalCategoriesLiberalAndSimilar,1526,28.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1526,28.8
socioprofessionalCategoriesOtherSelfEmployed,7529,12.6,959,36.6,4041,17.4,566,46.8,1671,27.2,293,68.6
socioprofessionalCategoriesIntellectualAndManagerial,9648,11.2,NaN,NaN,517,48.2,174,86.5,1055,34.2,7829,12.6
socioprofessionalCategoriesIntermediate,22115,6.9,722,41.1,5846,14.3,2172,23.9,10600,10.4,2777,21.9
socioprofessionalCategoriesSkilledNonManuals,14066,9.0,NaN,NaN,12156,9.7,1843,26.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6660,13.6,360,61.5,5853,14.5,447,53.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,5607,15.0,5607,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,193,88.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4002,18.0,1383,31.0,1358,30.6,338,65.4,309,64.5,614,47.1
socioprofessionalCategoriesUnemployedOrNotWorking,37220,5.0,12370,9.8,14278,8.9,3468,19.2,3405,19.0,3699,18.7
