attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,763034,0.4,129336,2.9,315247,1.5,76456,3.7,118048,2.9,123947,2.7
sexMale,370854,1.4,46526,5.1,154195,2.5,28304,6.5,74879,3.8,66950,3.8
sexFemale,392180,1.3,82810,3.6,161052,2.4,48152,4.7,43169,4.9,56997,4.1
age25_44,268634,1.8,27826,7.0,99864,3.3,28088,6.5,45108,5.0,67749,3.8
age45_64,290859,1.6,44669,5.1,127094,2.8,27344,6.4,50008,4.6,41744,4.9
age65+,203541,2.0,56841,4.3,88289,3.4,21024,7.1,22932,6.8,14454,8.4
citizenSwiss,641880,0.6,88065,3.4,289790,1.6,61435,4.1,107614,3.0,94978,3.1
citizenUE28_AELE,76383,3.8,19636,7.9,17387,8.5,9018,11.9,8629,11.9,21712,7.1
citizenOtherEuropeanCountries,19834,8.6,9489,12.7,4162,19.0,3094,22.1,1003,39.6,2085,25.2
citizenOtherWorldwideCountries,24613,7.3,11972,10.8,3886,18.8,2871,21.6,802,38.3,5082,15.4
citizenUnknown,324,66.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,566665,0.8,71705,3.9,264695,1.7,51960,4.5,98139,3.2,80167,3.4
migratoryBackgroundSwissWith,71008,3.8,15266,8.6,23066,6.9,9101,10.9,9169,11.0,14407,8.4
migratoryBackgroundFirstGeneration,111867,3.2,40035,5.7,21393,7.8,13916,9.8,8932,11.9,27591,6.3
migratoryBackgroundSecondGenerationAndMore,8615,12.1,1045,35.6,3861,18.3,906,36.8,1502,28.2,1301,31.0
migratoryBackgroundUnknown,4879,15.6,1285,30.1,2232,23.2,574,47.0,306,62.9,482,48.2
labourMarketEmployedPersons,480542,1.1,49180,4.9,194105,2.2,45832,5.0,91046,3.4,100379,3.0
labourMarketUnemployedPersons,16689,8.8,3766,19.7,6295,14.4,1816,25.8,1345,30.0,3468,18.5
labourMarketPersonsWithoutProfessionalActivity,265804,1.7,76390,3.8,114847,2.9,28809,6.2,25657,6.5,20100,7.3
socioprofessionalCategoriesENaNecutives,19653,7.6,1099,34.0,4686,15.9,1189,32.2,5589,14.3,7090,12.4
socioprofessionalCategoriesLiberalAndSimilar,7902,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7902,11.5
socioprofessionalCategoriesOtherSelfEmployed,41184,5.3,3169,19.9,21577,7.4,4113,17.0,10134,10.7,2192,22.3
socioprofessionalCategoriesIntellectualAndManagerial,72437,3.6,471,48.7,2818,20.3,1192,30.3,4777,15.4,63179,3.8
socioprofessionalCategoriesIntermediate,142934,2.6,5302,15.4,36222,5.7,15020,8.7,68559,3.9,17832,7.8
socioprofessionalCategoriesSkilledNonManuals,103473,3.2,358,55.3,85229,3.5,17886,8.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,43459,5.3,1641,28.2,37432,5.7,4387,17.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,32818,6.1,32818,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1225,33.3,278,73.5,589,47.6,217,77.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,15457,8.7,4045,17.4,5554,14.7,1828,25.6,1952,24.6,2078,21.6
socioprofessionalCategoriesUnemployedOrNotWorking,282492,1.7,80156,3.7,121141,2.9,30625,6.0,27002,6.4,23568,6.8
