attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,758999,0.4,132683,2.8,309553,1.5,75307,3.7,122305,2.9,119150,2.8
sexMale,368642,1.4,48379,4.9,152577,2.5,26114,6.6,77565,3.7,64007,3.9
sexFemale,390357,1.3,84304,3.6,156977,2.4,49193,4.7,44740,4.9,55144,4.2
age25_44,267759,1.8,31309,6.4,95917,3.4,27374,6.5,47873,4.9,65286,3.9
age45_64,290883,1.6,45204,5.0,125900,2.8,28528,6.2,51172,4.6,40080,5.1
age65+,200357,2.1,56169,4.4,87737,3.4,19405,7.5,23261,6.8,13785,8.6
citizenSwiss,639741,0.7,89844,3.4,285468,1.6,61451,4.1,110735,3.0,92244,3.2
citizenUE28_AELE,76808,3.8,20992,7.6,17577,8.3,9218,11.6,8725,11.9,20296,7.3
citizenOtherEuropeanCountries,19499,8.5,10195,11.8,4154,19.0,2097,26.0,1131,36.6,1922,26.8
citizenOtherWorldwideCountries,22802,7.4,11627,10.6,2333,23.7,2517,22.2,1635,29.4,4689,15.6
citizenUnknown,148,89.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,567994,0.8,73951,3.8,262335,1.7,52456,4.5,101723,3.1,77530,3.5
migratoryBackgroundSwissWith,68381,3.9,15032,8.6,21770,7.1,8631,11.2,8453,11.4,14494,8.4
migratoryBackgroundFirstGeneration,109610,3.2,40703,5.6,20154,8.0,12715,9.9,10110,11.4,25928,6.5
migratoryBackgroundSecondGenerationAndMore,8440,12.1,1626,28.2,3625,18.6,1016,35.6,1413,28.7,761,40.1
migratoryBackgroundUnknown,4573,16.3,1371,30.4,1669,26.7,489,49.6,606,45.0,438,51.0
labourMarketEmployedPersons,488644,1.0,54272,4.6,195650,2.2,46649,4.9,94866,3.3,97207,3.1
labourMarketUnemployedPersons,17062,8.4,4157,17.8,5378,14.8,2217,23.3,1786,25.9,3525,18.3
labourMarketPersonsWithoutProfessionalActivity,253293,1.8,74254,3.8,108526,3.0,26441,6.4,25653,6.5,18418,7.5
socioprofessionalCategoriesExecutives,18829,7.8,1622,28.9,5463,14.8,848,36.3,5621,14.3,5274,14.5
socioprofessionalCategoriesLiberalAndSimilar,7026,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7026,12.2
socioprofessionalCategoriesOtherSelfEmployed,43754,5.0,4074,17.2,20812,7.4,5014,15.2,11476,10.0,2377,21.1
socioprofessionalCategoriesIntellectualAndManagerial,71286,3.7,522,47.7,2928,19.9,1122,31.1,4625,15.6,62090,3.9
socioprofessionalCategoriesIntermediate,141789,2.6,5375,15.1,35311,5.7,13784,9.1,70643,3.9,16676,8.0
socioprofessionalCategoriesSkilledNonManuals,100921,3.2,624,44.4,82209,3.6,18088,7.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,45095,5.1,1456,29.1,39074,5.5,4565,16.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,32610,6.0,32610,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1434,29.9,584,47.2,414,56.2,258,70.2,NaN,NaN,178,80.8
socioprofessionalCategoriesNotAttributable,25900,6.7,7405,13.0,9439,11.2,2969,20.1,2501,21.8,3586,17.4
socioprofessionalCategoriesUnemployedOrNotWorking,270355,1.7,78411,3.7,113904,2.9,28658,6.2,27439,6.3,21943,6.9
