attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,199954,0.9,39733,5.3,85943,3.0,18023,8.2,32723,5.7,23532,7.1
sexMale,99060,2.7,15083,9.1,43618,4.8,7317,13.4,20627,7.4,12415,9.9
sexFemale,100894,2.7,24650,7.0,42325,5.0,10705,10.8,12096,10.0,11117,10.7
age25_44,69568,3.8,9947,12.1,28379,6.5,6982,14.1,11859,10.3,12400,10.3
age45_64,80522,3.1,14289,9.2,35698,5.4,6570,13.7,15342,8.7,8622,11.8
age65+,49864,4.4,15497,8.9,21866,7.1,4470,16.6,5521,14.6,2510,22.0
citizenSwiss,157047,1.5,23209,7.0,73794,3.4,13632,9.4,28699,6.2,17712,8.1
citizenUE28_AELE,24619,7.1,6402,14.6,7804,13.1,2900,22.5,3266,20.1,4247,18.0
citizenOtherEuropeanCountries,12571,10.8,7067,14.6,3520,20.7,898,41.6,483,56.1,604,52.1
citizenOtherWorldwideCountries,5716,15.7,3055,21.8,825,41.5,592,49.0,275,68.7,969,39.1
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136347,1.9,18708,7.9,66448,3.6,11166,10.4,25423,6.6,14603,9.0
migratoryBackgroundSwissWith,19374,7.7,4160,17.2,6839,13.4,2330,23.2,3078,20.0,2967,20.4
migratoryBackgroundFirstGeneration,37583,5.7,15498,9.5,9488,12.1,4003,19.1,3079,21.0,5515,16.0
migratoryBackgroundSecondGenerationAndMore,5209,16.2,950,38.1,2623,23.0,387,61.6,945,37.3,305,68.4
migratoryBackgroundUnknown,1441,29.8,418,56.1,546,48.3,NaN,NaN,198,79.0,NaN,NaN
labourMarketEmployedPersons,128341,2.1,15756,9.0,55597,4.2,11630,10.5,25851,6.6,19507,7.8
labourMarketUnemployedPersons,5016,16.5,1144,36.3,2076,25.2,470,56.4,701,43.3,625,47.0
labourMarketPersonsWithoutProfessionalActivity,66597,3.7,22833,7.3,28271,6.2,5922,14.5,6171,13.8,3399,19.6
socioprofessionalCategoriesExecutives,4989,16.0,460,56.4,1497,29.1,528,52.7,1061,34.1,1443,29.5
socioprofessionalCategoriesLiberalAndSimilar,1950,25.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1950,25.3
socioprofessionalCategoriesOtherSelfEmployed,10280,10.8,732,42.3,5725,14.6,1056,35.5,2465,22.4,302,64.5
socioprofessionalCategoriesIntellectualAndManagerial,14455,9.2,317,64.5,829,38.6,NaN,NaN,1672,27.3,11491,10.4
socioprofessionalCategoriesIntermediate,38812,5.3,1266,32.4,10240,11.0,3446,19.3,20148,7.6,3711,18.7
socioprofessionalCategoriesSkilledNonManuals,27719,6.4,NaN,NaN,23104,7.1,4511,17.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12976,9.9,629,47.4,10945,10.7,1402,31.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,9632,11.6,9632,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,213,87.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7315,13.3,2529,22.8,3182,20.2,489,51.7,506,52.0,610,47.1
socioprofessionalCategoriesUnemployedOrNotWorking,71613,3.5,23978,7.1,30347,6.0,6392,14.0,6871,13.2,4025,18.1
