attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,201797,0.9,39434,5.4,87336,3.0,18465,8.1,31847,5.7,24714,6.7
sexMale,100112,2.7,14153,9.8,44447,4.8,6920,13.9,21132,7.3,13459,9.4
sexFemale,101685,2.6,25281,6.8,42889,4.8,11545,10.2,10715,10.3,11255,10.2
age25_44,70450,3.7,10153,12.2,27713,6.6,7586,13.5,11496,10.3,13502,9.5
age45_64,80592,3.1,13382,9.9,37799,5.2,6103,14.1,14699,8.7,8610,11.6
age65+,50755,4.2,15899,8.4,21825,7.0,4776,15.6,5652,14.3,2602,21.1
citizenSwiss,157824,1.5,23875,6.8,74431,3.3,13054,9.4,28135,6.1,18329,7.8
citizenUE28_AELE,25211,6.9,5752,15.0,8393,12.3,3380,20.1,2996,20.6,4690,16.5
citizenOtherEuropeanCountries,12625,11.7,6809,16.1,3471,22.7,1423,35.5,396,65.2,527,58.8
citizenOtherWorldwideCountries,6029,15.4,2959,22.5,1007,37.4,608,48.8,285,73.8,1169,34.0
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136522,1.8,18889,7.7,66317,3.6,10810,10.4,25170,6.5,15336,8.6
migratoryBackgroundSwissWith,20450,7.4,4803,15.8,7725,12.4,2182,23.6,2811,20.6,2929,20.1
migratoryBackgroundFirstGeneration,38397,5.8,14598,10.1,9890,12.0,4986,17.2,2840,21.6,6084,14.7
migratoryBackgroundSecondGenerationAndMore,5388,16.3,885,43.3,2983,21.8,425,58.8,793,41.8,301,70.2
migratoryBackgroundUnknown,1040,34.8,259,73.5,421,53.6,NaN,NaN,233,73.7,NaN,NaN
labourMarketEmployedPersons,125551,2.1,14244,9.7,56118,4.1,10700,10.8,24632,6.6,19858,7.6
labourMarketUnemployedPersons,4674,17.8,1480,33.6,1739,28.5,468,57.1,315,64.6,671,45.9
labourMarketPersonsWithoutProfessionalActivity,71572,3.5,23711,7.1,29479,6.0,7297,13.0,6900,13.0,4186,17.1
socioprofessionalCategoriesExecutives,4885,15.8,387,61.8,1166,32.2,388,59.5,1569,27.6,1376,29.5
socioprofessionalCategoriesLiberalAndSimilar,1488,28.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1488,28.1
socioprofessionalCategoriesOtherSelfEmployed,9867,11.1,925,37.3,5298,15.2,818,39.8,2563,21.7,264,73.8
socioprofessionalCategoriesIntellectualAndManagerial,14958,8.7,NaN,NaN,780,39.4,255,68.6,1596,27.3,12195,9.7
socioprofessionalCategoriesIntermediate,38041,5.3,2159,25.9,10208,10.8,3053,19.9,18473,7.8,4147,17.8
socioprofessionalCategoriesSkilledNonManuals,29231,6.1,NaN,NaN,25132,6.6,3967,18.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13052,9.9,345,61.1,11028,10.7,1679,29.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8441,12.7,8441,12.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,180,86.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5409,15.7,1681,29.1,2437,23.0,504,52.3,430,53.8,356,63.9
socioprofessionalCategoriesUnemployedOrNotWorking,76246,3.3,25191,6.9,31219,5.8,7765,12.7,7215,12.8,4856,16.0
