attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,203751,0.9,37739,5.4,89899,2.9,18361,8.1,31361,5.8,26392,6.5
sexMale,101254,2.8,12673,10.5,45469,4.8,8284,13.0,20169,7.5,14659,9.2
sexFemale,102497,2.5,25066,6.7,44430,4.6,10076,10.7,11192,10.1,11733,9.9
age25_44,71262,3.7,8958,12.7,28947,6.5,6814,14.4,11891,10.2,14652,9.3
age45_64,80555,3.1,13137,9.8,37824,5.1,6564,13.6,14108,8.9,8922,11.3
age65+,51934,4.2,15644,8.5,23128,6.8,4982,15.4,5362,14.7,2819,20.4
citizenSwiss,158524,1.5,21566,7.1,76026,3.2,13118,9.4,27586,6.2,20228,7.4
citizenUE28_AELE,25710,7.1,6489,14.4,8612,12.6,3384,21.2,2851,22.1,4373,17.9
citizenOtherEuropeanCountries,13248,10.6,7018,14.7,3992,19.8,1096,38.1,463,56.6,680,49.8
citizenOtherWorldwideCountries,6234,15.1,2665,23.2,1234,34.9,763,44.9,460,54.0,1111,35.0
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136913,1.9,17018,8.1,67286,3.6,10885,10.3,24688,6.6,17035,8.2
migratoryBackgroundSwissWith,20379,7.3,4409,16.4,8040,12.1,2035,24.3,2739,21.0,3156,19.2
migratoryBackgroundFirstGeneration,39602,5.6,15099,9.5,10565,11.6,4918,17.7,3260,20.7,5760,15.6
migratoryBackgroundSecondGenerationAndMore,5544,16.2,993,39.9,3308,21.0,325,64.6,515,51.9,404,63.7
migratoryBackgroundUnknown,1314,31.0,220,79.4,700,42.3,198,79.0,159,86.8,NaN,NaN
labourMarketEmployedPersons,127822,2.1,14628,9.4,56872,4.1,10750,10.9,24165,6.7,21408,7.3
labourMarketUnemployedPersons,5190,16.6,1436,32.1,1885,27.7,473,56.8,625,45.7,772,44.4
labourMarketPersonsWithoutProfessionalActivity,70739,3.5,21675,7.3,31142,5.8,7138,13.1,6570,13.5,4213,17.1
socioprofessionalCategoriesExecutives,5463,15.0,504,52.0,1289,31.0,374,66.0,1698,26.5,1597,27.3
socioprofessionalCategoriesLiberalAndSimilar,1538,27.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1538,27.9
socioprofessionalCategoriesOtherSelfEmployed,9909,11.0,739,43.8,5388,14.9,930,37.5,2408,22.2,445,57.4
socioprofessionalCategoriesIntellectualAndManagerial,15785,8.5,223,79.3,958,35.3,291,64.6,1164,32.2,13150,9.4
socioprofessionalCategoriesIntermediate,38554,5.2,2025,26.1,10904,10.5,3173,19.9,18673,7.8,3779,18.9
socioprofessionalCategoriesSkilledNonManuals,29176,6.1,NaN,NaN,25251,6.6,3786,18.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13720,9.7,420,58.7,11647,10.5,1653,30.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,9128,11.9,9128,11.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4423,17.3,1449,31.5,1435,29.5,498,52.0,223,73.0,818,40.6
socioprofessionalCategoriesUnemployedOrNotWorking,75929,3.3,23111,7.1,33027,5.7,7611,12.8,7196,12.9,4985,15.9
