attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,367893,0.007,72593,0.038,153996,0.023,33128,0.059,56997,0.043,51180,0.047
sexMale,183457,0.020,26622,0.069,76824,0.037,13184,0.099,37955,0.054,28871,0.065
sexFemale,184436,0.019,45970,0.049,77172,0.036,19944,0.076,19042,0.078,22308,0.072
age25_44,138230,0.026,16599,0.090,54532,0.046,13551,0.098,25034,0.069,28513,0.065
age45_64,140487,0.024,26082,0.069,64811,0.040,11269,0.103,21246,0.074,17079,0.083
age65+,89176,0.032,29911,0.061,34652,0.055,8308,0.118,10717,0.102,5587,0.143
citizenSwiss,277950,0.012,43107,0.050,128428,0.026,23058,0.071,49321,0.046,34036,0.057
citizenUE28_AELE,54507,0.047,11070,0.109,16979,0.088,6482,0.146,6356,0.142,13619,0.099
citizenOtherEuropeanCountries,26002,0.071,13839,0.099,7088,0.138,2519,0.231,899,0.390,1658,0.287
citizenOtherWorldwideCountries,9374,0.119,4577,0.174,1500,0.296,1038,0.351,421,0.544,1839,0.267
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,230963,0.015,32883,0.058,109343,0.029,18555,0.079,42827,0.050,27355,0.064
migratoryBackgroundSwissWith,45004,0.049,9795,0.110,18051,0.081,4379,0.165,6296,0.137,6483,0.135
migratoryBackgroundFirstGeneration,81835,0.037,28269,0.068,21010,0.079,9445,0.120,6372,0.142,16739,0.088
migratoryBackgroundSecondGenerationAndMore,7865,0.131,1158,0.351,4557,0.172,520,0.520,1225,0.328,405,0.590
migratoryBackgroundUnknown,2227,0.239,489,0.500,1034,0.348,229,0.795,277,0.690,198,0.789
labourMarketEmployedPersons,233895,0.016,27516,0.067,101544,0.031,19863,0.078,43261,0.051,41711,0.052
labourMarketUnemployedPersons,9315,0.121,2789,0.228,3855,0.188,896,0.398,721,0.423,1055,0.360
labourMarketPersonsWithoutProfessionalActivity,124683,0.026,42287,0.051,48597,0.047,12369,0.098,13015,0.094,8414,0.120
socioprofessionalCategoriesExecutives,10295,0.109,1170,0.340,2894,0.209,536,0.483,2607,0.216,3088,0.196
socioprofessionalCategoriesLiberalAndSimilar,3274,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3274,0.194
socioprofessionalCategoriesOtherSelfEmployed,18577,0.080,1818,0.270,10488,0.108,1586,0.280,4113,0.172,571,0.470
socioprofessionalCategoriesIntellectualAndManagerial,32070,0.060,330,0.614,1728,0.265,457,0.519,1991,0.245,27564,0.065
socioprofessionalCategoriesIntermediate,68674,0.039,3218,0.199,19633,0.078,5901,0.144,33491,0.058,6430,0.142
socioprofessionalCategoriesSkilledNonManuals,51161,0.046,263,0.684,43161,0.051,7736,0.128,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,23699,0.073,637,0.445,20235,0.079,2827,0.220,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17373,0.086,17373,0.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,642,0.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,8130,0.124,2536,0.225,3242,0.198,696,0.435,988,0.354,668,0.433
socioprofessionalCategoriesUnemployedOrNotWorking,133998,0.025,45076,0.050,52452,0.045,13265,0.095,13736,0.091,9468,0.114
