attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,358593,0.007,79380,0.036,147170,0.023,31654,0.061,54121,0.045,46268,0.049
sexMale,178449,0.020,29172,0.066,73565,0.038,11746,0.105,36610,0.056,27356,0.066
sexFemale,180144,0.020,50208,0.047,73606,0.037,19908,0.077,17511,0.082,18912,0.080
age25_44,135289,0.026,19180,0.084,53893,0.046,12753,0.101,23278,0.073,26185,0.069
age45_64,139551,0.024,28954,0.065,60649,0.041,12536,0.098,22143,0.072,15269,0.088
age65+,83753,0.033,31246,0.060,32628,0.057,6365,0.135,8699,0.114,4814,0.154
citizenSwiss,273274,0.012,48532,0.047,123763,0.026,22015,0.072,46830,0.048,32134,0.059
citizenUE28_AELE,51036,0.048,12566,0.101,14824,0.093,6396,0.143,6112,0.147,11137,0.109
citizenOtherEuropeanCountries,25795,0.077,13350,0.107,7507,0.146,2683,0.244,955,0.415,1301,0.349
citizenOtherWorldwideCountries,8405,0.126,4886,0.167,1039,0.361,561,0.484,224,0.795,1695,0.277
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,229676,0.015,37812,0.054,107028,0.029,17176,0.082,40451,0.052,27210,0.065
migratoryBackgroundSwissWith,42142,0.051,10494,0.106,15864,0.086,4742,0.159,6155,0.140,4886,0.157
migratoryBackgroundFirstGeneration,77880,0.039,29718,0.067,19515,0.084,8882,0.125,6327,0.146,13438,0.099
migratoryBackgroundSecondGenerationAndMore,7223,0.138,977,0.391,3857,0.189,757,0.423,964,0.382,667,0.457
migratoryBackgroundUnknown,1672,0.271,378,0.584,906,0.365,NaN,NaN,224,0.730,NaN,NaN
labourMarketEmployedPersons,228823,0.016,30441,0.064,97465,0.032,20409,0.078,43331,0.051,37177,0.056
labourMarketUnemployedPersons,10765,0.111,3457,0.203,3308,0.198,1118,0.351,1107,0.343,1775,0.274
labourMarketPersonsWithoutProfessionalActivity,119004,0.027,45482,0.050,46397,0.048,10127,0.109,9682,0.108,7316,0.129
socioprofessionalCategoriesExecutives,9161,0.116,958,0.375,2341,0.229,657,0.445,3014,0.201,2191,0.238
socioprofessionalCategoriesLiberalAndSimilar,3077,0.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3077,0.198
socioprofessionalCategoriesOtherSelfEmployed,20948,0.075,2314,0.237,10581,0.107,2363,0.233,5308,0.151,382,0.583
socioprofessionalCategoriesIntellectualAndManagerial,28532,0.065,272,0.687,1853,0.261,296,0.644,2255,0.234,23855,0.071
socioprofessionalCategoriesIntermediate,64734,0.041,2897,0.215,18301,0.082,5523,0.150,31599,0.061,6413,0.142
socioprofessionalCategoriesSkilledNonManuals,47834,0.048,228,0.796,39584,0.053,8023,0.125,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,22490,0.075,518,0.502,19333,0.081,2639,0.228,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17975,0.084,17975,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,587,0.488,267,0.741,277,0.686,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,13486,0.097,5012,0.162,5195,0.156,908,0.381,1113,0.344,1259,0.319
socioprofessionalCategoriesUnemployedOrNotWorking,129770,0.026,48939,0.048,49705,0.046,11245,0.104,10790,0.103,9091,0.116
