attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,371437,0.007,70872,0.040,137883,0.025,30942,0.064,75668,0.037,56072,0.045
sexMale,185365,0.020,26979,0.070,66415,0.041,13940,0.100,45880,0.050,32151,0.061
sexFemale,186072,0.020,43892,0.053,71468,0.038,17002,0.086,29788,0.062,23921,0.071
age25_44,139664,0.026,16987,0.092,50741,0.049,13195,0.103,27854,0.066,30888,0.064
age45_64,140909,0.025,25712,0.072,53676,0.045,11724,0.105,31219,0.060,18578,0.080
age65+,90864,0.033,28173,0.065,33466,0.058,6024,0.143,16595,0.084,6606,0.135
citizenSwiss,279575,0.012,40840,0.053,114475,0.028,19355,0.078,65844,0.039,39061,0.053
citizenUE28_AELE,55300,0.049,11780,0.110,14917,0.098,8022,0.138,7537,0.138,13045,0.104
citizenOtherEuropeanCountries,26544,0.075,13180,0.108,7034,0.150,2458,0.253,1682,0.303,2190,0.262
citizenOtherWorldwideCountries,9903,0.123,5071,0.172,1390,0.330,1060,0.390,606,0.502,1776,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,231983,0.015,30905,0.061,97765,0.031,14068,0.093,57147,0.043,32098,0.059
migratoryBackgroundSwissWith,45700,0.049,9502,0.113,15776,0.087,5150,0.154,8405,0.119,6867,0.132
migratoryBackgroundFirstGeneration,84146,0.039,28861,0.071,19777,0.085,11038,0.117,8095,0.134,16375,0.093
migratoryBackgroundSecondGenerationAndMore,7557,0.142,1098,0.381,3544,0.209,550,0.539,1730,0.292,636,0.488
migratoryBackgroundUnknown,2051,0.248,505,0.499,1021,0.355,NaN,NaN,292,0.645,NaN,NaN
labourMarketEmployedPersons,231981,0.016,27866,0.069,86656,0.035,18852,0.083,53685,0.045,44921,0.051
labourMarketUnemployedPersons,11135,0.113,1900,0.284,4295,0.180,1644,0.309,1987,0.263,1308,0.330
labourMarketPersonsWithoutProfessionalActivity,128322,0.027,41105,0.054,46931,0.049,10446,0.112,19996,0.077,9842,0.113
socioprofessionalCategoriesExecutives,5290,0.154,736,0.447,835,0.389,441,0.565,1422,0.289,1856,0.254
socioprofessionalCategoriesLiberalAndSimilar,4289,0.170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4289,0.170
socioprofessionalCategoriesOtherSelfEmployed,24680,0.070,3161,0.209,10913,0.107,1745,0.277,8202,0.122,658,0.433
socioprofessionalCategoriesIntellectualAndManagerial,37945,0.055,322,0.647,2430,0.227,762,0.404,6395,0.138,28036,0.065
socioprofessionalCategoriesIntermediate,71182,0.039,3560,0.198,13607,0.096,7145,0.134,37221,0.055,9649,0.118
socioprofessionalCategoriesSkilledNonManuals,42636,0.052,1638,0.286,36589,0.056,4409,0.174,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,25175,0.072,942,0.374,20443,0.080,3790,0.197,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,16286,0.092,16286,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,283,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4214,0.180,1096,0.356,1802,0.272,478,0.543,445,0.564,393,0.588
socioprofessionalCategoriesUnemployedOrNotWorking,139456,0.025,43005,0.053,51226,0.047,12091,0.105,21983,0.074,11151,0.107
