attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,39525.0,0.022,8099.0,0.116,16378.0,0.072,4046.0,0.175,6156.0,0.137,4846.0,0.16
sexMale,0.5008,0.063,0.3126,0.228,0.5186,0.114,0.4174,0.285,0.6785,0.171,0.5991,0.213
sexFemale,0.4992,0.061,0.6874,0.142,0.4814,0.117,0.5823,0.231,0.3215,0.253,0.4012,0.256
age25_44,0.3416,0.087,0.226,0.276,0.3191,0.155,0.4528,0.275,0.3364,0.254,0.5241,0.231
age45_64,0.4137,0.073,0.3578,0.21,0.438,0.125,0.3482,0.305,0.5047,0.2,0.3642,0.269
age65+,0.2447,0.099,0.4162,0.182,0.2429,0.168,0.1987,0.384,0.159,0.349,0.1116,0.481
citizenSwiss,0.8248,0.034,0.7179,0.139,0.8791,0.079,0.8342,0.193,0.8726,0.148,0.7515,0.187
citizenUE28_AELE,0.1263,0.156,0.1361,0.339,0.0916,0.295,0.1387,0.5,0.1071,0.456,0.2416,0.339
citizenOtherEuropeanCountries,0.0266,0.371,0.0903,0.444,0.0122,0.868,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0222,0.414,0.0559,0.587,0.0172,0.737,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7221,0.042,0.5891,0.155,0.783,0.086,0.7573,0.204,0.7796,0.157,0.636,0.205
migratoryBackgroundSwissWith,0.1,0.174,0.1287,0.35,0.0916,0.291,0.0769,0.643,0.0872,0.497,0.1156,0.486
migratoryBackgroundFirstGeneration,0.1616,0.137,0.2636,0.251,0.102,0.282,0.1565,0.469,0.1207,0.433,0.2485,0.334
migratoryBackgroundSecondGenerationAndMore,0.0125,0.536,NaN,NaN,0.0189,0.685,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6598,0.048,0.4263,0.193,0.6619,0.098,0.6485,0.224,0.8151,0.155,0.8543,0.175
labourMarketUnemployedPersons,0.0225,0.402,0.0284,0.791,0.0236,0.616,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3177,0.085,0.5453,0.16,0.3144,0.147,0.3218,0.311,0.1724,0.338,0.13,0.454
socioprofessionalCategoriesExecutives,0.0298,0.333,NaN,NaN,0.02,0.644,NaN,NaN,0.0401,0.731,0.0875,0.556
socioprofessionalCategoriesLiberalAndSimilar,0.0129,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1054,0.516
socioprofessionalCategoriesOtherSelfEmployed,0.0718,0.211,0.0275,0.79,0.083,0.309,0.0801,0.643,0.1327,0.4,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0747,0.209,NaN,NaN,NaN,NaN,NaN,NaN,0.0518,0.642,0.5072,0.231
socioprofessionalCategoriesIntermediate,0.1788,0.129,0.0501,0.582,0.1104,0.269,0.2039,0.41,0.5736,0.189,0.1021,0.536
socioprofessionalCategoriesSkilledNonManuals,0.1392,0.148,NaN,NaN,0.2781,0.164,0.2168,0.392,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.071,0.218,NaN,NaN,0.1472,0.235,0.087,0.645,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0555,0.245,0.2709,0.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0252,0.362,0.041,0.646,0.019,0.643,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3402,0.081,0.5737,0.156,0.338,0.142,0.3512,0.299,0.1849,0.328,0.1457,0.431
