attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,40379.0,0.021,6381.0,0.131,15253.0,0.075,3555.0,0.183,9479.0,0.102,5711.0,0.138
sexMale,0.5002,0.059,0.3545,0.233,0.5132,0.116,0.3857,0.306,0.5879,0.139,0.5537,0.19
sexFemale,0.4998,0.06,0.6455,0.167,0.4868,0.121,0.6143,0.235,0.4121,0.174,0.4463,0.216
age25_44,0.3401,0.085,0.2172,0.32,0.3414,0.155,0.2748,0.38,0.3408,0.197,0.5136,0.203
age45_64,0.3988,0.072,0.3275,0.247,0.3967,0.136,0.4633,0.275,0.4518,0.162,0.3556,0.24
age65+,0.2612,0.089,0.4553,0.19,0.2619,0.159,0.2619,0.343,0.2074,0.232,0.1308,0.376
citizenSwiss,0.8327,0.032,0.7047,0.156,0.8981,0.081,0.7339,0.21,0.918,0.107,0.7209,0.166
citizenUE28_AELE,0.1141,0.159,0.1415,0.37,0.0794,0.325,0.2127,0.437,0.0642,0.457,0.1972,0.319
citizenOtherEuropeanCountries,0.0255,0.379,0.0643,0.614,0.0153,0.791,NaN,NaN,NaN,NaN,0.0347,0.876
citizenOtherWorldwideCountries,0.0277,0.352,0.0893,0.5,NaN,NaN,NaN,NaN,NaN,NaN,0.0473,0.685
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7254,0.039,0.6107,0.169,0.8039,0.088,0.5904,0.235,0.7995,0.116,0.605,0.182
migratoryBackgroundSwissWith,0.0989,0.168,0.0788,0.481,0.0828,0.306,0.1437,0.498,0.1111,0.344,0.1159,0.432
migratoryBackgroundFirstGeneration,0.1585,0.135,0.2749,0.277,0.0919,0.303,0.2551,0.398,0.0787,0.424,0.2791,0.274
migratoryBackgroundSecondGenerationAndMore,0.0079,0.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0093,0.582,NaN,NaN,0.0114,0.865,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6296,0.049,0.354,0.239,0.6402,0.104,0.6332,0.238,0.693,0.129,0.8018,0.156
labourMarketUnemployedPersons,0.0214,0.393,0.0293,0.87,0.0189,0.683,NaN,NaN,0.0258,0.729,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.349,0.076,0.6167,0.167,0.3408,0.142,0.3668,0.299,0.2811,0.204,0.1732,0.346
socioprofessionalCategoriesExecutives,0.0136,0.466,NaN,NaN,NaN,NaN,NaN,NaN,0.0201,0.788,0.0392,0.729
socioprofessionalCategoriesLiberalAndSimilar,0.0189,0.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.134,0.392
socioprofessionalCategoriesOtherSelfEmployed,0.0888,0.183,0.0271,0.866,0.1204,0.261,0.1058,0.582,0.1164,0.338,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0994,0.168,NaN,NaN,0.0294,0.517,NaN,NaN,0.0867,0.384,0.4554,0.212
socioprofessionalCategoriesIntermediate,0.1919,0.118,NaN,NaN,0.0941,0.294,0.2512,0.387,0.4666,0.162,0.156,0.378
socioprofessionalCategoriesSkilledNonManuals,0.1064,0.167,0.0262,0.865,0.235,0.185,0.1539,0.482,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0649,0.223,NaN,NaN,0.1501,0.239,0.0737,0.741,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0396,0.288,0.2507,0.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0051,0.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3704,0.073,0.646,0.164,0.3597,0.138,0.3668,0.299,0.307,0.196,0.1982,0.325
