attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,197937.0,0.01,0.2145,0.052,0.418,0.031,0.0852,0.085,0.1496,0.061,0.1328,0.067
sexMale,97903.0,0.029,0.1666,0.093,0.411,0.053,0.0594,0.154,0.2066,0.077,0.1565,0.092
sexFemale,100034.0,0.026,0.2613,0.066,0.4248,0.048,0.1104,0.103,0.0938,0.112,0.1096,0.105
age25_44,69056.0,0.039,0.1534,0.12,0.3781,0.069,0.0936,0.146,0.1658,0.106,0.2091,0.096
age45_64,79981.0,0.032,0.1842,0.092,0.4534,0.053,0.0817,0.136,0.1617,0.096,0.119,0.113
age65+,48900.0,0.044,0.3502,0.083,0.4162,0.073,0.0791,0.175,0.1069,0.148,0.0476,0.224
citizenSwiss,156225.0,0.015,0.1603,0.066,0.4572,0.034,0.0837,0.094,0.171,0.064,0.1278,0.076
citizenUE28_AELE,24211.0,0.075,0.2836,0.145,0.3355,0.132,0.0973,0.253,0.0946,0.253,0.189,0.179
citizenOtherEuropeanCountries,12105.0,0.118,0.6093,0.152,0.2285,0.255,0.0879,0.397,0.0326,0.69,0.0416,0.586
citizenOtherWorldwideCountries,5396.0,0.168,0.5865,0.22,0.0771,0.618,0.0686,0.648,0.0382,0.871,0.2298,0.354
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,135574.0,0.019,0.1533,0.073,0.4746,0.037,0.0787,0.105,0.1734,0.069,0.12,0.086
migratoryBackgroundSwissWith,19751.0,0.075,0.2053,0.172,0.3355,0.135,0.1198,0.227,0.1569,0.197,0.1825,0.185
migratoryBackgroundFirstGeneration,36639.0,0.061,0.4361,0.097,0.2342,0.134,0.0983,0.208,0.0663,0.249,0.1651,0.157
migratoryBackgroundSecondGenerationAndMore,5036.0,0.173,0.2834,0.336,0.5332,0.235,0.0371,0.865,0.0921,0.591,0.054,0.737
migratoryBackgroundUnknown,937.0,0.366,0.2252,0.791,0.5219,0.5,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,125293.0,0.022,0.1312,0.091,0.4304,0.043,0.0828,0.111,0.1873,0.07,0.1684,0.076
labourMarketUnemployedPersons,5717.0,0.161,0.3068,0.304,0.3595,0.267,0.0572,0.694,0.1195,0.451,0.1571,0.397
labourMarketPersonsWithoutProfessionalActivity,66927.0,0.036,0.3625,0.07,0.3997,0.063,0.092,0.14,0.0816,0.147,0.0642,0.172
socioprofessionalCategoriesExecutives,5393.0,0.156,0.1298,0.461,0.2616,0.31,0.0584,0.648,0.2839,0.292,0.2663,0.302
socioprofessionalCategoriesLiberalAndSimilar,1793.0,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.263
socioprofessionalCategoriesOtherSelfEmployed,8854.0,0.118,0.1041,0.382,0.5122,0.164,0.0855,0.426,0.2626,0.233,0.0357,0.646
socioprofessionalCategoriesIntellectualAndManagerial,16544.0,0.087,0.0146,0.801,0.0561,0.383,0.0152,0.734,0.096,0.285,0.8179,0.096
socioprofessionalCategoriesIntermediate,35091.0,0.057,0.0594,0.265,0.2776,0.114,0.0832,0.205,0.4884,0.084,0.0915,0.209
socioprofessionalCategoriesSkilledNonManuals,28372.0,0.063,0.0081,0.731,0.8594,0.068,0.1326,0.186,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12681.0,0.102,0.0448,0.503,0.8225,0.113,0.1327,0.295,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8984.0,0.124,1.0,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,306.0,0.768,0.7386,0.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7275.0,0.134,0.3419,0.237,0.3365,0.23,0.0947,0.435,0.1208,0.372,0.1061,0.424
socioprofessionalCategoriesUnemployedOrNotWorking,72644.0,0.035,0.3581,0.068,0.3966,0.061,0.0893,0.137,0.0846,0.139,0.0715,0.158
